mese,tipo_giorno,fascia_oraria,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,ruolo,nome_stazione
2024-06,weekend,mattina,REG,N_15B34DAEDC41,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,partenza,SPOLETO
2024-06,weekend,mattina,REG,N_164F491202A9,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1.0,3.0,-2.0,-0.6666666666666666,-1.0,0.6000000000000001,0.7999999999999998,0,arrivo,GIAMPILIERI
2024-06,weekend,mattina,REG,N_164F491202A9,2,2,0,0,0,0,1,1,0,1,1,0,0,0,12.0,0.0,12.0,6.0,6.0,10.0,10.5,0,partenza,GIAMPILIERI
2024-06,weekend,mattina,REG,N_16EA1E96E216,2,2,0,0,0,0,1,1,0,1,1,0,0,0,12.0,0.0,12.0,6.0,6.0,10.0,10.5,0,partenza,ROCCAPALUMBA-ALIA
2024-06,weekend,mattina,REG,N_16FE1C8F66FD,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,S.BENEDETTO DEL TRONTO
2024-06,weekend,mattina,REG,N_16FE1C8F66FD,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,4.0,-4.0,-2.0,-2.0,-1.2,-1.1,0,partenza,S.BENEDETTO DEL TRONTO
2024-06,weekend,mattina,REG,N_174BEFE262C6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,arrivo,EBOLI
2024-06,weekend,mattina,REG,N_174BEFE262C6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0,partenza,EBOLI
2024-06,weekend,mattina,REG,N_188AB87A65BC,8,8,0,0,0,0,4,0,4,0,0,0,0,0,5.0,9.0,-4.0,-0.5,-0.5,2.0,2.0,0,arrivo,UDINE
2024-06,weekend,mattina,REG,N_188AB87A65BC,5,5,0,0,0,0,1,1,3,1,1,0,0,0,17.0,7.0,10.0,2.0,-2.0,9.600000000000001,11.799999999999997,0,partenza,UDINE
2024-06,weekend,mattina,REG,N_1926B9FA75C4,3,3,0,0,0,0,1,1,1,1,0,0,0,0,6.0,1.0,5.0,1.6666666666666667,1.0,4.2,4.6,0,arrivo,PORTO CERESIO
2024-06,weekend,mattina,REG,N_1926B9FA75C4,3,3,0,0,0,0,1,1,1,1,0,0,0,0,6.0,4.0,2.0,0.6666666666666666,1.0,4.2,4.6,0,partenza,PORTO CERESIO
2024-06,weekend,mattina,REG,N_1B43F0C780A6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,arrivo,LEGNAGO
2024-06,weekend,mattina,REG,N_1B43F0C780A6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,partenza,LEGNAGO
2024-06,weekend,mattina,REG,N_1CFD0740D025,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,arrivo,MOLTENO
2024-06,weekend,mattina,REG,N_1CFD0740D025,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,partenza,MOLTENO
2024-06,weekend,mattina,REG,N_1DF0E577C8F9,6,6,0,0,0,0,4,1,1,1,0,0,0,0,15.0,1.0,14.0,2.3333333333333335,2.5,4.5,4.75,0,arrivo,VIAREGGIO
2024-06,weekend,mattina,REG,N_1DF0E577C8F9,5,5,0,0,0,0,4,1,0,1,0,0,0,0,14.0,0.0,14.0,2.8,3.0,4.6,4.8,0,partenza,VIAREGGIO
2024-06,weekend,mattina,REG,N_1E55D25CC515,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,4.0,-3.0,-1.5,-1.5,0.5000000000000001,0.7499999999999998,0,arrivo,TIVOLI
2024-06,weekend,mattina,REG,N_1E55D25CC515,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,6.0,-6.0,-3.0,-3.0,-1.4,-1.2000000000000002,0,partenza,TIVOLI
2024-06,weekend,mattina,REG,N_2010D5DA7AAC,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,arrivo,EDOLO
2024-06,weekend,mattina,REG,N_2010D5DA7AAC,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,partenza,EDOLO
2024-06,weekend,mattina,REG,N_206061CF7349,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,2.0,-2.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,MORTARA
2024-06,weekend,mattina,REG,N_206061CF7349,8,8,0,0,0,0,2,2,4,2,0,0,0,0,20.0,15.0,5.0,0.625,-0.5,7.3,7.6499999999999995,0,partenza,MORTARA
2024-06,weekend,mattina,REG,N_20C400A9568C,4,4,0,0,0,0,4,0,0,0,0,0,0,0,2.0,0.0,2.0,0.5,0.5,1.0,1.0,0,arrivo,NOVARA NORD
2024-06,weekend,mattina,REG,N_20C400A9568C,4,4,0,0,0,0,4,0,0,0,0,0,0,0,6.0,0.0,6.0,1.5,1.0,3.4000000000000004,3.6999999999999993,0,partenza,NOVARA NORD
2024-06,weekend,mattina,REG,N_2231A438465D,8,8,0,0,0,0,4,2,2,2,0,0,0,0,19.0,5.0,14.0,1.75,1.5,5.6,6.299999999999999,0,arrivo,NAPOLI CAMPI FLEGREI
2024-06,weekend,mattina,REG,N_2231A438465D,7,7,0,0,0,0,0,5,0,5,2,1,0,0,54.0,0.0,54.0,10.8,9.0,14.6,14.8,0,partenza,NAPOLI CAMPI FLEGREI
2024-06,weekend,mattina,REG,N_22FD4A51ED9B,3,3,0,0,0,0,0,2,1,2,2,1,0,0,26.0,1.0,25.0,8.333333333333334,11.0,14.2,14.6,0,arrivo,ARONA
2024-06,weekend,mattina,REG,N_22FD4A51ED9B,4,4,0,0,0,0,0,1,3,1,1,0,0,0,13.0,8.0,5.0,1.25,-1.5,8.800000000000002,10.899999999999995,0,partenza,ARONA
2024-06,weekend,mattina,REG,N_23369BEE79A1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,ROCCELLA JONICA
2024-06,weekend,mattina,REG,N_23369BEE79A1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,partenza,ROCCELLA JONICA
2024-06,weekend,mattina,REG,N_234AF1D1E980,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,GIOIA DEL COLLE
2024-06,weekend,mattina,REG,N_244C15F9662C,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4.0,5.0,-1.0,-0.5,-0.5,3.1,3.55,0,arrivo,SIBARI
2024-06,weekend,mattina,REG,N_244C15F9662C,4,4,0,0,0,0,2,1,1,1,0,0,0,0,7.0,2.0,5.0,1.25,1.0,3.8000000000000007,4.399999999999999,0,partenza,SIBARI
2024-06,weekend,mattina,REG,N_248A0C72651B,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,arrivo,CASTELFRANCO VENETO
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,32,32,0,0,0,0,9,4,19,4,0,0,0,0,42.0,66.0,-24.0,-0.75,-1.5,4.900000000000002,6.449999999999999,0,arrivo,BOLOGNA C.LE
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,34,34,0,0,0,0,12,2,20,2,0,0,0,0,27.0,55.0,-28.0,-0.8235294117647058,-1.0,2.0,3.6999999999999957,0,partenza,BOLOGNA C.LE
2024-06,weekend,mattina,REG,N_262F31604DA1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,partenza,ALCANTARA
2024-06,weekend,mattina,REG,N_26FAC2401D1E,36,36,0,0,0,0,13,1,22,1,1,0,0,0,38.0,46.0,-8.0,-0.2222222222222222,-1.0,2.0,3.25,0,arrivo,VENEZIA SANTA LUCIA
2024-06,weekend,mattina,REG,N_26FAC2401D1E,34,34,0,0,0,0,16,3,15,3,0,0,0,0,48.0,66.0,-18.0,-0.5294117647058824,1.0,4.0,5.349999999999998,0,partenza,VENEZIA SANTA LUCIA
2024-06,weekend,mattina,REG,N_271FD3BAF268,6,6,0,0,0,0,5,0,1,0,0,0,0,0,10.0,1.0,9.0,1.5,1.5,3.0,3.0,0,arrivo,MALPENSA AEROPORTO T2
2024-06,weekend,mattina,REG,N_271FD3BAF268,6,6,0,0,0,0,4,0,2,0,0,0,0,0,9.0,5.0,4.0,0.6666666666666666,1.0,3.5,3.75,0,partenza,MALPENSA AEROPORTO T2
2024-06,weekend,mattina,REG,N_2783D143E117,2,2,0,0,0,0,2,0,0,0,0,0,0,0,6.0,0.0,6.0,3.0,3.0,3.8,3.9,0,arrivo,SONDRIO
2024-06,weekend,mattina,REG,N_2783D143E117,3,3,0,0,0,0,2,1,0,1,0,0,0,0,9.0,0.0,9.0,3.0,2.0,4.4,4.699999999999999,0,partenza,SONDRIO
2024-06,weekend,mattina,REG,N_27E044DF1964,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,arrivo,GUIDONIA-MONTECELIO-S.ANGELO
2024-06,weekend,mattina,REG,N_29C899324937,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,arrivo,GALLARATE
2024-06,weekend,mattina,REG,N_29C899324937,5,5,0,0,0,0,4,1,0,1,1,0,0,0,18.0,0.0,18.0,3.6,2.0,8.200000000000001,9.599999999999998,0,partenza,GALLARATE
2024-06,weekend,mattina,REG,N_29D6951DFB5A,10,10,0,0,0,0,4,0,6,0,0,0,0,0,10.0,16.0,-6.0,-0.6,-2.0,3.0999999999999996,3.549999999999999,0,arrivo,TRIESTE CENTRALE
2024-06,weekend,mattina,REG,N_29D6951DFB5A,10,10,0,0,0,0,4,0,6,0,0,0,0,0,7.0,10.0,-3.0,-0.3,-1.0,2.0,2.0,0,partenza,TRIESTE CENTRALE
2024-06,weekend,mattina,REG,N_2B5A38574141,15,15,0,0,0,0,6,2,7,2,0,0,0,0,16.0,21.0,-5.0,-0.3333333333333333,0.0,3.799999999999999,5.599999999999998,0,arrivo,BARI CENTRALE
2024-06,weekend,mattina,REG,N_2B5A38574141,13,13,0,0,0,0,3,0,10,0,0,0,0,0,6.0,22.0,-16.0,-1.2307692307692308,-1.0,1.8000000000000007,2.3999999999999986,0,partenza,BARI CENTRALE
2024-06,weekend,mattina,REG,N_2B653A1CD280,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,9.0,-9.0,-4.5,-4.5,-1.6999999999999997,-1.3500000000000003,0,arrivo,CATANIA CENTRALE
2024-06,weekend,mattina,REG,N_2D84FAAA1358,2,2,0,0,0,0,0,2,0,2,2,2,1,0,60.0,0.0,60.0,30.0,30.0,41.2,42.6,0,arrivo,BOZZOLO
2024-06,weekend,mattina,REG,N_2D84FAAA1358,3,3,0,0,0,0,0,2,1,2,1,0,0,0,17.0,2.0,15.0,5.0,5.0,10.6,11.299999999999999,0,partenza,BOZZOLO
2024-06,weekend,mattina,REG,N_2FAC400E8862,6,6,0,0,0,0,4,0,2,0,0,0,0,0,10.0,2.0,8.0,1.3333333333333333,1.0,4.0,4.0,0,arrivo,PADOVA
2024-06,weekend,mattina,REG,N_2FAC400E8862,9,9,0,0,0,0,4,3,2,3,3,2,0,0,50.0,7.0,43.0,4.777777777777778,0.0,17.0,19.0,0,partenza,PADOVA
2024-06,weekend,mattina,REG,N_2FDB0AFD278A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,arrivo,PONTASSIEVE
2024-06,weekend,mattina,REG,N_2FEF5E06361D,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,ALA
2024-06,weekend,mattina,REG,N_2FEF5E06361D,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,ALA
2024-06,weekend,mattina,REG,N_2FFE4FA36CE4,6,6,0,0,0,0,3,0,3,0,0,0,0,0,2.0,4.0,-2.0,-0.3333333333333333,-0.5,1.0,1.5,0,arrivo,PESARO
2024-06,weekend,mattina,REG,N_2FFE4FA36CE4,3,3,0,0,0,0,3,0,0,0,0,0,0,0,5.0,0.0,5.0,1.6666666666666667,2.0,2.0,2.0,0,partenza,PESARO
2024-06,weekend,mattina,REG,N_327D1BF489ED,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3.0,0.0,3.0,1.5,1.5,2.7,2.8499999999999996,0,arrivo,SASSUOLO RADICI
2024-06,weekend,mattina,REG,N_327D1BF489ED,3,3,0,0,0,0,3,0,0,0,0,0,0,0,5.0,0.0,5.0,1.6666666666666667,1.0,3.4000000000000004,3.6999999999999997,0,partenza,SASSUOLO RADICI
2024-06,weekend,mattina,REG,N_33BA0658D0C8,16,16,0,0,0,0,4,11,1,11,5,2,1,1,173.0,1.0,172.0,10.75,7.0,14.5,27.0,0,arrivo,PAVIA
2024-06,weekend,mattina,REG,N_33BA0658D0C8,14,14,0,0,0,0,4,3,7,3,2,0,0,0,36.0,7.0,29.0,2.0714285714285716,-0.5,9.500000000000005,11.7,0,partenza,PAVIA
2024-06,weekend,mattina,REG,N_3476134E77A1,5,5,0,0,0,0,1,2,2,2,0,0,0,0,15.0,3.0,12.0,2.4,2.0,6.800000000000001,7.3999999999999995,0,arrivo,FIRENZE CAMPO MARTE
2024-06,weekend,mattina,REG,N_3476134E77A1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,partenza,FIRENZE CAMPO MARTE
2024-06,weekend,mattina,REG,N_362EE82F724F,21,21,0,0,0,0,11,2,8,2,0,0,0,0,31.0,40.0,-9.0,-0.42857142857142855,1.0,4.0,5.0,0,arrivo,VERONA PORTA NUOVA
2024-06,weekend,mattina,REG,N_362EE82F724F,15,15,0,0,0,0,9,2,4,2,0,0,0,0,27.0,9.0,18.0,1.2,1.0,4.6,6.199999999999996,0,partenza,VERONA PORTA NUOVA
2024-06,weekend,mattina,REG,N_36C8728B06FB,12,12,0,0,0,0,3,0,9,0,0,0,0,0,2.0,18.0,-16.0,-1.3333333333333333,-2.0,0.9000000000000004,1.0,0,arrivo,CAGLIARI
2024-06,weekend,mattina,REG,N_36C8728B06FB,9,9,0,0,0,0,2,0,7,0,0,0,0,0,3.0,16.0,-13.0,-1.4444444444444444,-2.0,1.2000000000000002,1.5999999999999996,0,partenza,CAGLIARI
2024-06,weekend,mattina,REG,N_382B2D202D0A,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,5.0,-4.0,-2.0,-2.0,0.40000000000000013,0.6999999999999997,0,arrivo,ROVIGO
2024-06,weekend,mattina,REG,N_382B2D202D0A,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0.0,11.0,-11.0,-2.75,-2.5,-2.0,-2.0,0,partenza,ROVIGO
2024-06,weekend,mattina,REG,N_3A82FA9A0D0C,7,7,0,0,0,0,0,5,2,5,5,3,1,0,105.0,6.0,99.0,14.142857142857142,11.0,30.000000000000004,32.99999999999999,0,arrivo,VENTIMIGLIA
2024-06,weekend,mattina,REG,N_3A82FA9A0D0C,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1.0,0.0,1.0,0.5,0.5,0.9,0.95,0,partenza,VENTIMIGLIA
2024-06,weekend,mattina,REG,N_3A83D2FA740C,2,2,0,0,0,0,1,1,0,1,1,1,0,0,27.0,0.0,27.0,13.5,13.5,24.3,25.65,0,arrivo,DITTAINO
2024-06,weekend,mattina,REG,N_3A83D2FA740C,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,partenza,DITTAINO
2024-06,weekend,mattina,REG,N_3AE15A8EF205,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,arrivo,BRINDISI
2024-06,weekend,mattina,REG,N_3AE15A8EF205,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,2.8,2.9,0,partenza,BRINDISI
2024-06,weekend,mattina,REG,N_3B4784E91B0C,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,3.0,-3.0,-1.5,-1.5,-0.29999999999999993,-0.15000000000000013,0,arrivo,FABRIANO
2024-06,weekend,mattina,REG,N_3B4784E91B0C,4,4,0,0,0,0,2,1,1,1,0,0,0,0,8.0,2.0,6.0,1.5,0.5,5.200000000000001,6.099999999999998,0,partenza,FABRIANO
2024-06,weekend,mattina,REG,N_3C82391FCA2D,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,arrivo,ALBA
2024-06,weekend,mattina,REG,N_3C82391FCA2D,3,3,0,0,0,0,2,1,0,1,0,0,0,0,10.0,0.0,10.0,3.3333333333333335,2.0,6.0,6.5,0,partenza,ALBA
2024-06,weekend,mattina,REG,N_3D0782E67133,6,6,0,0,0,0,3,1,2,1,0,0,0,0,12.0,3.0,9.0,1.5,0.5,5.5,7.25,0,arrivo,LODI
2024-06,weekend,mattina,REG,N_3F8361F33A46,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,-5.0,-2.5,-2.5,-2.1,-2.05,0,arrivo,VELLETRI
2024-06,weekend,mattina,REG,N_3F8361F33A46,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,partenza,VELLETRI
2024-06,weekend,mattina,REG,N_40611E6A6CC5,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,19.0,-19.0,-6.333333333333333,-7.0,-5.4,-5.2,0,arrivo,CASTELBOLOGNESE
2024-06,weekend,mattina,REG,N_40611E6A6CC5,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5.0,0.0,5.0,2.5,2.5,3.7,3.8499999999999996,0,partenza,CASTELBOLOGNESE
2024-06,weekend,mattina,REG,N_4099FB1B7918,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,ALBENGA
2024-06,weekend,mattina,REG,N_4099FB1B7918,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,partenza,ALBENGA
2024-06,weekend,mattina,REG,N_40FDF213030B,4,4,0,0,0,0,1,0,3,0,0,0,0,0,0.0,5.0,-5.0,-1.25,-1.0,-0.2999999999999998,-0.15000000000000036,0,arrivo,SULMONA
2024-06,weekend,mattina,REG,N_40FDF213030B,8,8,0,0,0,0,6,0,2,0,0,0,0,0,7.0,3.0,4.0,0.5,1.0,2.0,2.0,0,partenza,SULMONA
2024-06,weekend,mattina,REG,N_42A528D8B57B,10,10,0,0,0,0,3,0,7,0,0,0,0,0,6.0,14.0,-8.0,-0.8,-1.0,2.0999999999999996,2.549999999999999,0,arrivo,CASERTA
2024-06,weekend,mattina,REG,N_42A528D8B57B,11,11,0,0,0,0,0,2,9,2,0,0,0,0,10.0,29.0,-19.0,-1.7272727272727273,-3.0,5.0,5.0,0,partenza,CASERTA
2024-06,weekend,mattina,REG,N_4449B7503C46,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,arrivo,MACERATA
2024-06,weekend,mattina,REG,N_4449B7503C46,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,0,partenza,MACERATA
2024-06,weekend,mattina,REG,N_44A68103C7EE,2,2,0,0,0,0,1,1,0,1,1,0,0,0,14.0,0.0,14.0,7.0,7.0,11.8,12.399999999999999,0,arrivo,CODOGNO
2024-06,weekend,mattina,REG,N_44A68103C7EE,2,2,0,0,0,0,1,1,0,1,0,0,0,0,10.0,0.0,10.0,5.0,5.0,8.2,8.6,0,partenza,CODOGNO
2024-06,weekend,mattina,REG,N_45266BDEF136,9,9,0,0,0,0,1,2,6,2,1,1,1,0,50.0,24.0,26.0,2.888888888888889,-2.0,14.000000000000007,27.999999999999986,0,arrivo,CASSINO
2024-06,weekend,mattina,REG,N_45266BDEF136,5,5,0,0,0,0,1,1,3,1,1,0,0,0,13.0,12.0,1.0,0.2,-1.0,7.200000000000001,8.599999999999998,0,partenza,CASSINO
2024-06,weekend,mattina,REG,N_45FDE096C05C,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,arrivo,BAZZANO
2024-06,weekend,mattina,REG,N_4A032FBEC97E,11,11,0,0,0,0,5,0,6,0,0,0,0,0,7.0,9.0,-2.0,-0.18181818181818182,-1.0,2.0,2.5,0,arrivo,PORTOGRUARO CAORLE
2024-06,weekend,mattina,REG,N_4A032FBEC97E,12,12,0,0,0,0,6,1,5,1,0,0,0,0,18.0,10.0,8.0,0.6666666666666666,1.0,3.0,3.8999999999999986,0,partenza,PORTOGRUARO CAORLE
2024-06,weekend,mattina,REG,N_4B107DF6CED6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,arrivo,VIGNA CLARA
2024-06,weekend,mattina,REG,N_4B107DF6CED6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,VIGNA CLARA
2024-06,weekend,mattina,REG,N_4BB17CC0E70A,4,4,0,0,0,0,0,1,3,1,0,0,0,0,5.0,9.0,-4.0,-1.0,-2.5,3.200000000000001,4.099999999999998,0,arrivo,ALBAIRATE VERMEZZO
2024-06,weekend,mattina,REG,N_4BE2E4A5131E,2,2,0,0,0,0,2,0,0,0,0,0,0,0,7.0,0.0,7.0,3.5,3.5,3.9,3.95,0,arrivo,CESANO DI ROMA
2024-06,weekend,mattina,REG,N_4BE2E4A5131E,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1.0,5.0,-4.0,-1.3333333333333333,-2.0,0.40000000000000013,0.6999999999999997,0,partenza,CESANO DI ROMA
2024-06,weekend,mattina,REG,N_4C668E65BE34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,arrivo,VASTO S.SALVO
2024-06,weekend,mattina,REG,N_4CB1CAC729C9,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.8,1.9,0,arrivo,PORTO TORRES MARITTIMA
2024-06,weekend,mattina,REG,N_4CB1CAC729C9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,partenza,PORTO TORRES MARITTIMA
2024-06,weekend,mattina,REG,N_4EE209E84954,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,arrivo,SASSARI
2024-06,weekend,mattina,REG,N_4EE209E84954,4,4,0,0,0,0,1,0,3,0,0,0,0,0,2.0,5.0,-3.0,-0.75,-1.5,1.1000000000000005,1.549999999999999,0,partenza,SASSARI
2024-06,weekend,mattina,REG,N_4F3CE9A0ABE3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,2.0,-2.0,-1.0,-1.0,-0.19999999999999996,-0.10000000000000009,0,arrivo,ASSO
2024-06,weekend,mattina,REG,N_4F3CE9A0ABE3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,4.0,0.0,4.0,1.3333333333333333,1.0,1.8,1.9,0,partenza,ASSO
2024-06,weekend,mattina,REG,N_4FACCF341CB7,4,4,0,0,0,0,0,4,0,4,0,0,0,0,31.0,0.0,31.0,7.75,8.0,9.0,9.0,0,arrivo,PONTE S.PIETRO
2024-06,weekend,mattina,REG,N_4FACCF341CB7,5,5,0,0,0,0,4,0,1,0,0,0,0,0,9.0,2.0,7.0,1.4,2.0,3.0,3.0,0,partenza,PONTE S.PIETRO
2024-06,weekend,mattina,REG,N_51D1ABF13579,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0.0,5.0,-5.0,-1.6666666666666667,-2.0,-0.3999999999999999,-0.20000000000000018,0,arrivo,PONTREMOLI
2024-06,weekend,mattina,REG,N_51D1ABF13579,5,5,0,0,0,0,3,0,2,0,0,0,0,0,5.0,2.0,3.0,0.6,0.0,2.6,2.8,0,partenza,PONTREMOLI
2024-06,weekend,mattina,REG,N_51DC968E0539,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,arrivo,CARNIA
2024-06,weekend,mattina,REG,N_51DC968E0539,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.8,1.9,0,partenza,CARNIA
2024-06,weekend,mattina,REG,N_51EFB2AB0389,13,13,0,0,0,0,5,0,8,0,0,0,0,0,9.0,17.0,-8.0,-0.6153846153846154,-1.0,2.8000000000000007,3.3999999999999986,0,arrivo,LA SPEZIA CENTRALE
2024-06,weekend,mattina,REG,N_51EFB2AB0389,16,16,0,0,0,0,5,2,9,2,0,0,0,0,23.0,24.0,-1.0,-0.0625,-1.0,5.5,7.25,0,partenza,LA SPEZIA CENTRALE
2024-06,weekend,mattina,REG,N_5306D21208AD,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,arrivo,MANDELA-SAMBUCI
2024-06,weekend,mattina,REG,N_5306D21208AD,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,partenza,MANDELA-SAMBUCI
2024-06,weekend,mattina,REG,N_53BE36F2F0BF,4,4,0,0,0,0,3,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.7000000000000002,0.8499999999999996,0,arrivo,RIVAROLO
2024-06,weekend,mattina,REG,N_53BE36F2F0BF,4,4,0,0,0,0,4,0,0,0,0,0,0,0,9.0,0.0,9.0,2.25,2.0,3.4000000000000004,3.6999999999999993,0,partenza,RIVAROLO
2024-06,weekend,mattina,REG,N_543FA4F5E84B,11,11,0,0,0,0,4,0,7,0,0,0,0,0,9.0,10.0,-1.0,-0.09090909090909091,-1.0,2.0,3.0,0,arrivo,COMO S. GIOVANNI
2024-06,weekend,mattina,REG,N_543FA4F5E84B,12,12,0,0,0,0,5,0,7,0,0,0,0,0,6.0,15.0,-9.0,-0.75,-1.0,1.9000000000000004,2.0,0,partenza,COMO S. GIOVANNI
2024-06,weekend,mattina,REG,N_54735EC5B62B,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5.0,0.0,5.0,2.5,2.5,2.9,2.95,0,arrivo,VILLA SAN GIOVANNI
