mese,categoria,cod_stazione,cancellate_tot,effettuate,info_mancante,minuti_anticipo_tot,oltre_60,minuti_netti_tot,corse_osservate,in_orario,oltre_10,cancellate,in_ritardo,oltre_15,oltre_5,parzialmente_cancellate,soppresse,oltre_30,in_anticipo,minuti_ritardo_tot,ruolo,nome_stazione,ritardo_mediano,p95,ritardo_medio,p90
2024-06,REG,S08025,0,5,0,1.0,0,18.0,5,2,1,0,2,0,2,0,0,0,1,19.0,nodo,ROMA AURELIA,3.75,5.775,3.083333333333333,5.550000000000001
2024-06,REG,S08203,0,17,0,7.0,0,-1.0,17,11,0,0,0,0,0,0,0,0,6,6.0,nodo,ORVIETO,-0.5,1.2999999999999998,-0.0833333333333333,1.1
2024-06,REG,S08209,0,1006,0,705.0,0,1647.0,1006,509,48,0,137,27,137,0,0,10,343,2352.0,nodo,ORTE,1.0,9.224999999999994,1.6648140877787043,5.0
2024-06,REG,S08213,0,396,0,137.0,0,696.0,396,216,13,0,57,5,57,0,0,0,109,833.0,nodo,POGGIO MIRTETO,0.5,6.5,1.7364119217326692,4.1000000000000085
2024-06,REG,S08217,0,2232,0,1930.0,0,3288.0,2232,1123,100,0,307,62,307,0,0,16,762,5218.0,nodo,ROMA TIBURTINA,0.5,9.0,1.515482222510935,5.5
2024-06,REG,S08304,0,675,0,634.0,1,980.0,675,281,41,0,80,25,80,0,0,10,304,1614.0,nodo,VITERBO PORTA FIORENTINA,0.0,10.849999999999994,1.4789642256120732,5.5
2024-06,REG,S08306,0,352,0,308.0,1,630.0,352,148,23,0,48,16,48,0,0,5,155,938.0,nodo,VITERBO PORTA ROMANA,0.0,14.5,1.7645511238144733,5.6000000000000085
2024-06,REG,S08309,0,4,0,2.0,0,37.0,4,1,1,0,2,1,2,0,0,1,1,39.0,nodo,VETRALLA,9.25,17.575,9.25,16.650000000000002
2024-06,REG,S08315,0,560,0,138.0,1,1683.0,560,350,25,0,110,15,110,0,0,6,87,1821.0,nodo,BRACCIANO,2.0,8.874999999999972,3.0411891501097843,6.0
2024-06,REG,S08318,0,18,0,8.0,0,49.0,18,6,2,0,4,1,4,0,0,0,5,57.0,nodo,ANGUILLARA,1.0,12.199999999999994,3.169642857142857,8.9
2024-06,REG,S08319,0,1019,0,668.0,0,895.0,1019,559,19,0,79,8,79,0,0,1,368,1563.0,nodo,CESANO DI ROMA,0.0,5.5,0.8911417820780371,4.450000000000017
2024-06,REG,S08320,0,298,0,253.0,0,109.0,298,121,5,0,23,3,23,0,0,0,150,362.0,nodo,LA STORTA,-1.0,5.5,0.3600849950964367,3.5
2024-06,REG,S08323,0,252,0,263.0,0,-44.0,252,99,2,0,12,0,12,0,0,0,138,219.0,nodo,ROMA S.PIETRO,-0.5,3.5,-0.2167635658914728,2.5
2024-06,REG,S08403,0,36,0,16.0,0,42.0,36,22,2,0,3,1,3,0,0,0,11,58.0,nodo,PONTE GALERIA,0.25,6.824999999999992,1.1666666666666667,3.5500000000000025
2024-06,REG,S08406,0,1431,0,1020.0,2,2034.0,1431,669,61,0,163,34,163,0,0,11,581,3054.0,nodo,ROMA OSTIENSE,0.5,8.5,1.429625954657526,5.0
2024-06,REG,S08408,0,74,0,133.0,0,38.0,74,18,4,0,16,3,16,0,0,0,38,171.0,nodo,ROMA TUSCOLANA,0.5,10.349999999999996,0.9185185185185184,6.700000000000001
2024-06,REG,S08409,0,11091,0,11704.0,25,14164.0,11091,5265,518,0,1277,346,1277,0,0,162,4330,25868.0,nodo,ROMA TERMINI,0.0,8.5,1.3028979524279316,5.0
2024-06,REG,S08411,0,4997,0,3015.0,2,6157.0,4997,2817,113,0,540,61,540,0,0,13,1527,9172.0,nodo,FIUMICINO AEROPORTO,0.5,6.2999999999999545,1.2520904925303906,4.5
2024-06,REG,S08506,0,355,0,433.0,0,483.0,355,135,24,0,41,16,41,0,0,8,175,916.0,nodo,GUIDONIA-MONTECELIO-S.ANGELO,-0.5,13.074999999999974,1.3778979154490552,5.0
2024-06,REG,S08507,0,1,0,1.0,0,-1.0,1,0,0,0,0,0,0,0,0,0,1,0.0,nodo,MARCELLINA-PALOMBARA,-1.0,-1.0,-1.0,-1.0
2024-06,REG,S08508,0,82,0,68.0,0,83.0,82,37,2,0,8,1,8,0,0,1,37,151.0,nodo,TIVOLI,0.0,5.024999999999999,0.9803571428571427,4.050000000000001
2024-06,REG,S08526,0,690,0,714.0,2,1606.0,690,284,55,0,120,34,120,0,0,21,281,2320.0,nodo,AVEZZANO,0.5,14.349999999999966,2.3455935006478894,7.5
2024-06,REG,S08528,0,1,0,0.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,2.0,nodo,CELANO-OVINDOLI,2.0,2.0,2.0,2.0
2024-06,REG,S08534,0,1,0,0.0,0,48.0,1,0,1,0,1,1,1,0,0,1,0,48.0,nodo,COCULLO,48.0,48.0,48.0,48.0
2024-06,REG,S08539,0,1068,0,761.0,0,1338.0,1068,542,41,0,96,28,96,0,0,10,419,2099.0,nodo,SULMONA,0.5,7.5,1.265000572950984,4.5
2024-06,REG,S08602,0,9,0,0.0,0,172.0,9,1,4,0,8,4,8,0,0,3,0,172.0,nodo,CAMPOLEONE,10.5,39.3,18.55,36.6
2024-06,REG,S08603,0,5,0,0.0,0,79.0,5,2,2,0,3,2,3,0,0,1,0,79.0,nodo,CISTERNA DI LATINA,12.25,25.975,13.916666666666666,24.450000000000003
2024-06,REG,S08604,0,4,0,0.0,0,59.0,4,1,2,0,3,1,3,0,0,1,0,59.0,nodo,PRIVERNO FOSSANOVA,6.0,18.6,9.833333333333334,17.200000000000003
2024-06,REG,S08608,0,265,0,73.0,0,512.0,265,168,10,0,37,5,37,0,0,0,58,585.0,nodo,LATINA,1.0,7.5,1.9472816657027183,5.050000000000004
2024-06,REG,S08640,0,407,0,480.0,1,673.0,407,173,25,0,57,19,57,0,0,6,171,1153.0,nodo,FORMIA-GAETA,0.5,11.899999999999991,1.5153535353535352,5.799999999999997
2024-06,REG,S08650,0,382,0,527.0,0,47.0,382,124,13,0,36,6,36,0,0,2,218,574.0,nodo,CIAMPINO,-0.5,6.599999999999995,0.1652276295133437,3.5
2024-06,REG,S08652,0,7,0,1.0,0,47.0,7,4,1,0,2,1,2,0,0,1,1,48.0,nodo,ZAGAROLO,2.5,16.449999999999996,5.916666666666667,14.400000000000002
2024-06,REG,S08657,0,352,0,289.0,0,157.0,352,189,5,0,25,2,25,0,0,0,134,446.0,nodo,COLLEFERRO-SEGNI-PALIANO,0.5,5.0,0.46042547568710357,3.700000000000003
2024-06,REG,S08660,0,2,0,2.0,0,3.0,2,0,0,0,1,0,1,0,0,0,1,5.0,nodo,MOROLO,1.5,4.65,1.5,4.3
2024-06,REG,S08662,0,390,0,818.0,1,-301.0,390,143,9,0,19,7,19,0,0,4,224,517.0,nodo,FROSINONE,-1.0,4.125,-0.7736573576799141,2.5
2024-06,REG,S08668,0,2,0,0.0,0,6.0,2,2,0,0,0,0,0,0,0,0,0,6.0,nodo,ROCCASECCA,3.0,3.0,3.0,3.0
2024-06,REG,S08671,0,1431,0,2370.0,13,2392.0,1431,464,104,0,187,84,187,0,0,45,749,4762.0,nodo,CASSINO,-0.5,16.5,1.7129037195775294,6.0
2024-06,REG,S08674,0,1,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,nodo,ROMA CASILINA,0.0,0.0,0.0,0.0
2024-06,REG,S08704,0,709,0,909.0,0,-333.0,709,235,10,0,32,4,32,0,0,0,435,576.0,nodo,ALBANO LAZIALE,-1.0,4.0,-0.4743589743589743,2.5
2024-06,REG,S08705,0,16,0,0.0,0,54.0,16,9,0,0,6,0,6,0,0,0,0,54.0,nodo,APRILIA,2.5,3.675,2.392857142857143,3.5
2024-06,REG,S08707,0,30,0,7.0,0,42.0,30,22,0,0,2,0,2,0,0,0,6,49.0,nodo,PADIGLIONE,1.0,4.625,1.3660714285714286,3.950000000000001
2024-06,REG,S08710,0,828,0,576.0,0,813.0,828,447,22,0,59,14,59,0,0,7,303,1389.0,nodo,NETTUNO,0.0,5.5,1.003679301788312,4.0
2024-06,REG,S08732,0,2,0,1.0,0,3.0,2,1,0,0,0,0,0,0,0,0,1,4.0,nodo,CECCHINA,1.5,1.5,1.5,1.5
2024-06,REG,S08733,0,2,0,0.0,0,7.0,2,1,0,0,1,0,1,0,0,0,0,7.0,nodo,LANUVIO,3.5,6.65,3.5,6.3
2024-06,REG,S08734,0,907,0,803.0,0,672.0,907,425,20,0,85,14,85,0,0,6,380,1475.0,nodo,VELLETRI,-0.5,6.0,0.7547117404654169,4.450000000000017
2024-06,REG,S08751,0,627,0,868.0,0,-249.0,627,212,9,0,34,6,34,0,0,2,368,619.0,nodo,FRASCATI,-1.0,4.5,-0.4021517697988286,2.5
2024-06,REG,S08850,0,2,0,0.0,0,6.0,2,2,0,0,0,0,0,0,0,0,0,6.0,nodo,CAPISTRELLO,3.0,3.0,3.0,3.0
2024-06,REG,S08852,0,1,0,0.0,1,204.0,1,0,1,0,1,1,1,0,0,1,0,204.0,nodo,CIVITELLA ROVETO,204.0,204.0,204.0,204.0
2024-06,REG,S08857,0,2,0,0.0,0,7.0,2,1,0,0,1,0,1,0,0,0,0,7.0,nodo,SORA,3.5,5.75,3.5,5.5
2024-06,REG,S09003,0,1297,0,934.0,0,1682.0,1297,669,41,0,142,14,142,0,0,3,456,2616.0,nodo,VILLA LITERNO,1.5,7.5,1.3364274143302182,4.5
2024-06,REG,S09006,0,46,0,53.0,0,41.0,46,24,2,0,5,1,5,0,0,0,17,94.0,nodo,AVERSA,-0.5,7.199999999999996,0.7742857142857144,4.400000000000002
2024-06,REG,S09053,0,451,0,897.0,2,629.0,451,176,36,0,74,28,74,0,0,10,193,1526.0,nodo,ISERNIA,-0.25,18.82499999999999,1.4446856653620352,7.0
2024-06,REG,S09060,0,19,0,17.0,0,347.0,19,2,9,0,13,8,13,0,0,6,4,364.0,nodo,VENAFRO,8.25,48.85,18.45555555555556,44.7
2024-06,REG,S09101,0,145,0,131.0,0,-13.0,145,64,1,0,1,1,1,0,0,0,72,118.0,nodo,POZZUOLI SOLFATARA,-0.5,2.625,-0.0329004329004328,2.5
2024-06,REG,S09103,0,1024,0,553.0,0,1593.0,1024,604,31,0,98,13,98,0,0,3,292,2146.0,nodo,NAPOLI CAMPI FLEGREI,1.5,6.674999999999983,1.6089716599190285,5.0
2024-06,REG,S09211,0,2199,0,3619.0,8,2227.0,2199,682,141,0,316,99,316,0,0,37,1133,5846.0,nodo,CASERTA,-1.0,13.0,1.0354647524874636,6.5
2024-06,REG,S09213,0,18,0,21.0,0,62.0,18,7,4,0,6,2,6,0,0,0,5,83.0,nodo,CANCELLO,0.5,15.424999999999995,3.166666666666667,11.7
2024-06,REG,S09215,0,2,0,0.0,0,8.0,2,1,0,0,1,0,1,0,0,0,0,8.0,nodo,ACERRA,4.0,4.9,4.0,4.8
2024-06,REG,S09216,0,2,0,0.0,0,6.0,2,1,0,0,1,0,1,0,0,0,0,6.0,nodo,CASALNUOVO,3.0,3.0,3.0,3.0
2024-06,REG,S09218,0,4154,0,7822.0,21,5055.0,4154,1330,314,0,657,214,657,0,0,93,2076,12877.0,nodo,NAPOLI CENTRALE,-0.5,16.0,1.246215607167521,7.5
2024-06,REG,S09307,0,1,0,0.0,0,15.0,1,0,1,0,1,1,1,0,0,0,0,15.0,nodo,SOLOPACA,15.0,15.0,15.0,15.0
2024-06,REG,S09311,0,385,0,894.0,9,1356.0,385,106,46,0,83,33,83,0,0,22,188,2250.0,nodo,BENEVENTO,-0.5,33.974999999999866,3.552545155993432,12.400000000000032
2024-06,REG,S09519,0,4,0,8.0,0,-5.0,4,1,0,0,0,0,0,0,0,0,3,3.0,nodo,FISCIANO,-1.25,0.7749999999999999,-1.25,0.55
2024-06,REG,S09520,0,1,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,nodo,BARONISSI,0.0,0.0,0.0,0.0
2024-06,REG,S09521,0,1,0,0.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,2.0,nodo,PELLEZZANO,2.0,2.0,2.0,2.0
2024-06,REG,S09522,0,5,0,3.0,0,17.0,5,2,1,0,1,1,1,0,0,0,2,20.0,nodo,FRATTE,1.0,8.649999999999999,3.0,7.8
2024-06,REG,S09702,0,4,0,2.0,0,17.0,4,1,1,0,2,0,2,0,0,0,1,19.0,nodo,SARNO,4.25,5.825,4.25,5.65
2024-06,REG,S09703,0,2,0,0.0,0,32.0,2,1,1,0,1,1,1,0,0,1,0,32.0,nodo,CODOLA,16.0,16.0,16.0,16.0
2024-06,REG,S09806,0,40,0,17.0,0,83.0,40,27,1,0,5,1,5,0,0,0,8,100.0,nodo,TORRE ANNUNZIATA CENTRALE,4.5,9.175,4.375,8.600000000000001
2024-06,REG,S09814,0,132,0,106.0,0,258.0,132,63,6,0,26,3,26,0,0,2,40,364.0,nodo,NOCERA INFERIORE,1.25,6.5,2.294047619047619,6.150000000000002
2024-06,REG,S09818,0,1708,0,1708.0,0,1066.0,1708,896,56,0,181,34,181,0,0,9,594,2774.0,nodo,SALERNO,0.5,7.0,0.7311714818435249,4.5
2024-06,REG,S09823,0,297,0,397.0,0,378.0,297,92,19,0,47,13,47,0,0,6,157,775.0,nodo,BATTIPAGLIA,-1.0,11.34999999999998,1.2775875450851482,6.5
2024-06,REG,S09824,0,2,0,3.0,0,3.0,2,0,0,0,1,0,1,0,0,0,1,6.0,nodo,EBOLI,1.5,1.5,1.5,1.5
2024-06,REG,S09839,0,440,0,18.0,0,64.0,440,411,2,0,6,1,6,0,0,0,16,82.0,nodo,ARECHI,-0.5,2.1499999999999986,0.3615961199294532,1.5
2024-06,REG,S11019,0,575,0,388.0,2,1449.0,575,246,43,0,126,20,126,0,0,6,203,1837.0,nodo,TERMOLI,1.0,12.174999999999985,2.519097684322598,7.5
2024-06,REG,S11054,0,212,0,81.0,1,291.0,212,129,11,0,19,8,19,0,0,3,64,372.0,nodo,MANFREDONIA,0.0,8.875,1.3726415094339623,3.25
2024-06,REG,S11100,0,1258,0,1709.0,8,1681.0,1258,521,82,0,171,52,171,0,0,24,561,3390.0,nodo,FOGGIA,0.0,12.0,1.3422648779791635,6.0
2024-06,REG,S11108,0,841,0,867.0,2,1628.0,841,348,60,0,130,41,130,0,0,14,359,2495.0,nodo,BARLETTA,0.75,13.5,1.943617932609937,7.0
2024-06,REG,S11113,0,1,0,0.0,0,24.0,1,0,1,0,1,1,1,0,0,0,0,24.0,nodo,BISCEGLIE,24.0,24.0,24.0,24.0
2024-06,REG,S11115,0,3,0,0.0,0,36.0,3,1,1,0,2,1,2,0,0,0,0,36.0,nodo,GIOVINAZZO,10.75,15.475,10.75,14.949999999999998
2024-06,REG,S11119,0,3327,0,4173.0,10,3032.0,3327,1166,176,0,355,112,355,0,0,43,1783,7205.0,nodo,BARI CENTRALE,-1.0,11.0,0.920063320825516,5.0
2024-06,REG,S11126,0,27,0,27.0,0,-7.0,27,9,0,0,1,0,1,0,0,0,17,20.0,nodo,BARI TORRE A MARE,0.0,1.8749999999999991,-0.2994505494505494,1.3500000000000003
2024-06,REG,S11128,0,16,0,5.0,0,51.0,16,8,3,0,4,0,4,0,0,0,4,56.0,nodo,POLIGNANO A MARE,1.0,11.424999999999995,3.1875,9.849999999999998
2024-06,REG,S11130,0,787,0,852.0,2,1223.0,787,316,43,0,112,30,112,0,0,13,356,2075.0,nodo,FASANO,0.0,10.449999999999989,1.5599489795918369,5.950000000000017
2024-06,REG,S11132,0,7,0,3.0,0,3.0,7,4,0,0,0,0,0,0,0,0,2,6.0,nodo,OSTUNI,0.0,2.7,0.5,2.400000000000001
2024-06,REG,S11136,0,342,0,616.0,5,1199.0,342,86,48,0,63,41,63,0,0,23,191,1815.0,nodo,BRINDISI,-1.5,34.34999999999998,3.5299318315512647,19.700000000000017
2024-06,REG,S11142,0,2,0,0.0,0,48.0,2,1,1,0,1,1,1,0,0,1,0,48.0,nodo,SQUINZANO,24.0,24.0,24.0,24.0
2024-06,REG,S11145,0,839,0,1215.0,2,765.0,839,245,56,0,102,35,102,0,0,12,480,1980.0,nodo,LECCE,-1.0,13.674999999999986,0.9244628089506496,5.5
2024-06,REG,S11252,0,651,0,360.0,0,298.0,651,326,3,0,25,0,25,0,0,0,300,658.0,nodo,BITRITTO,0.0,4.0,0.4577528598935326,3.0
2024-06,REG,S11420,0,603,0,980.0,0,166.0,603,241,24,0,46,19,46,0,0,8,314,1146.0,nodo,POTENZA CENTRALE,0.0,6.974999999999994,0.2785720613967087,3.450000000000017
2024-06,REG,S11465,0,1096,0,1985.0,6,1213.0,1096,268,84,0,134,64,134,0,0,33,690,3198.0,nodo,TARANTO,-1.5,19.25,1.1132086867819178,6.0
2024-06,REG,S11505,0,37,0,39.0,0,-28.0,37,14,0,0,0,0,0,0,0,0,23,11.0,nodo,GIOIA DEL COLLE,-1.0,1.549999999999999,-0.7792397660818714,0.75
2024-06,REG,S11702,0,1,0,0.0,0,22.0,1,0,1,0,1,1,1,0,0,0,0,22.0,nodo,CAPACCIO ROCCADASPIDE,22.0,22.0,22.0,22.0
2024-06,REG,S11705,0,41,0,18.0,1,171.0,41,21,4,0,8,4,8,0,0,1,12,189.0,nodo,AGROPOLI CASTELLABATE,1.5,13.150000000000025,4.186904761904762,9.650000000000002
2024-06,REG,S11712,0,1,0,0.0,0,6.0,1,0,0,0,1,0,1,0,0,0,0,6.0,nodo,PISCIOTTA PALINURO,6.0,6.0,6.0,6.0
2024-06,REG,S11721,0,878,0,1230.0,3,1250.0,878,312,60,0,146,33,146,0,0,12,404,2480.0,nodo,SAPRI,0.0,12.0,1.4517191815113293,7.099999999999994
2024-06,REG,S11739,0,313,0,418.0,2,399.0,313,105,17,0,41,11,41,0,0,6,157,817.0,nodo,PAOLA,-1.0,12.849999999999966,1.315353781805507,5.0
2024-06,REG,S11744,0,1,0,0.0,0,35.0,1,0,1,0,1,1,1,0,0,1,0,35.0,nodo,AMANTEA,35.0,35.0,35.0,35.0
2024-06,REG,S11749,0,535,0,1066.0,0,-525.0,535,124,12,0,31,5,31,0,0,1,367,541.0,nodo,LAMEZIA TERME CENTRALE,-1.5,5.099999999999994,-0.9911533661258352,2.799999999999997
2024-06,REG,S11760,0,2,0,0.0,0,29.0,2,0,1,0,2,1,2,0,0,0,0,29.0,nodo,TROPEA,14.5,23.05,14.5,22.1
2024-06,REG,S11765,0,3,0,4.0,0,-1.0,3,2,0,0,0,0,0,0,0,0,1,3.0,nodo,ROSARNO,-1.25,-0.5750000000000002,-1.25,-0.6499999999999999
2024-06,REG,S11777,0,1,0,0.0,0,4.0,1,1,0,0,0,0,0,0,0,0,0,4.0,nodo,REGGIO DI CALABRIA GALLICO,4.0,4.0,4.0,4.0
2024-06,REG,S11811,0,563,0,679.0,0,215.0,563,247,16,0,52,7,52,0,0,1,247,894.0,nodo,SIBARI,0.0,5.524999999999992,0.4286713286713287,4.25
2024-06,REG,S11823,0,138,0,205.0,1,110.0,138,54,5,0,19,3,19,0,0,1,64,315.0,nodo,CROTONE,0.5,5.624999999999993,0.8641909246575342,4.399999999999999
2024-06,REG,S11833,0,892,0,1171.0,1,1017.0,892,380,48,0,130,24,130,0,0,12,365,2188.0,nodo,CATANZARO LIDO,0.0,10.0,1.1863956579994137,6.0
2024-06,REG,S11847,0,256,0,238.0,0,403.0,256,107,11,0,38,6,38,0,0,4,108,641.0,nodo,ROCCELLA JONICA,0.5,7.424999999999997,1.55951487871968,4.600000000000001
2024-06,REG,S11848,0,1,0,0.0,0,5.0,1,0,0,0,1,0,1,0,0,0,0,5.0,nodo,GIOIOSA JONICA,5.0,5.0,5.0,5.0
2024-06,REG,S11851,0,113,0,114.0,0,85.0,113,46,2,0,13,1,13,0,0,0,53,199.0,nodo,LOCRI,0.25,5.724999999999998,0.7391443167305236,4.650000000000002
2024-06,REG,S11854,0,2,0,5.0,0,-2.0,2,1,0,0,0,0,0,0,0,0,1,3.0,nodo,BOVALINO,-1.0,2.6,-1.0,2.2
2024-06,REG,S11855,0,1,0,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,1.0,nodo,BIANCO,1.0,1.0,1.0,1.0
2024-06,REG,S11859,0,1,0,0.0,0,4.0,1,1,0,0,0,0,0,0,0,0,0,4.0,nodo,PALIZZI,4.0,4.0,4.0,4.0
2024-06,REG,S11863,0,250,0,265.0,0,-72.0,250,91,3,0,8,1,8,0,0,1,148,193.0,nodo,MELITO DI PORTO SALVO,-0.5,3.0,-0.321344107213244,2.0
2024-06,REG,S11906,0,1,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,nodo,TORANO LATTARICO,0.0,0.0,0.0,0.0
2024-06,REG,S11910,0,1059,0,1640.0,3,200.0,1059,356,35,0,89,27,89,0,0,13,587,1840.0,nodo,COSENZA,-1.0,7.0,0.2065687316653582,3.5
2024-06,REG,S12002,0,4137,0,4933.0,4,-21.0,4137,1845,51,0,168,38,168,0,0,19,2063,4912.0,nodo,PALERMO CENTRALE,-0.5,4.0,-0.0025787046668053,3.0
2024-06,REG,S12014,0,686,0,263.0,0,675.0,686,453,3,0,31,2,31,0,0,0,191,938.0,nodo,TERMINI IMERESE,0.5,4.5,1.0008647481256476,3.5
2024-06,REG,S12042,0,42,0,155.0,0,-144.0,42,10,0,0,1,0,1,0,0,0,31,11.0,nodo,MILAZZO,-2.5,1.5,-3.4285714285714284,1.0
2024-06,REG,S12129,0,1,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,nodo,ISOLA DELLE FEMMINE,0.0,0.0,0.0,0.0
2024-06,REG,S12134,0,1174,0,3202.0,0,-3059.0,1174,470,0,0,2,0,2,0,0,0,695,143.0,nodo,PALERMO NOTARBARTOLO,-3.0,0.0,-2.614908802537669,-1.5
2024-06,REG,S12138,0,1070,0,3017.0,0,-2893.0,1070,442,0,0,1,0,1,0,0,0,621,124.0,nodo,GIACHERY,-3.0,-1.5,-2.7137670790006463,-2.0
2024-06,REG,S12204,0,690,0,1310.0,0,-859.0,690,199,6,0,17,2,17,0,0,0,464,451.0,nodo,ROCCAPALUMBA-ALIA,-1.5,3.5,-1.2775324675324675,2.5
2024-06,REG,S12216,0,32,0,27.0,2,181.0,32,14,4,0,5,3,5,0,0,2,13,208.0,nodo,AGRIGENTO CENTRALE,0.75,26.07499999999994,5.98015873015873,8.350000000000001
2024-06,REG,S12240,0,24,0,30.0,0,19.0,24,12,1,0,2,1,2,0,0,0,10,49.0,nodo,DITTAINO,0.25,9.499999999999991,0.7916666666666666,4.700000000000001
2024-06,REG,S12270,0,7,0,9.0,0,7.0,7,2,0,0,2,0,2,0,0,0,3,16.0,nodo,CALTAGIRONE,0.5,5.924999999999999,1.2083333333333333,5.3500000000000005
2024-06,REG,S12272,0,83,0,160.0,0,114.0,83,14,8,0,9,7,9,0,0,4,59,274.0,nodo,GRAMMICHELE,-2.0,20.5,1.3902439024390247,14.5
2024-06,REG,S12301,0,2003,0,3102.0,7,107.0,2003,902,50,0,154,31,154,0,0,22,930,3209.0,nodo,MESSINA CENTRALE,-0.5,6.0,0.0549440184982353,3.5
2024-06,REG,S12308,0,257,0,224.0,1,-11.0,257,135,3,0,6,2,6,0,0,2,116,213.0,nodo,GIAMPILIERI,-1.0,2.5,-0.0399709302325581,1.5
2024-06,REG,S12316,0,19,0,40.0,0,-36.0,19,4,0,0,0,0,0,0,0,0,14,4.0,nodo,LETOJANNI,-2.5,0.0999999999999996,-2.0,-0.2999999999999998
2024-06,REG,S12320,0,38,0,10.0,0,53.0,38,26,1,0,2,0,2,0,0,0,10,63.0,nodo,ALCANTARA,1.5,3.3999999999999915,1.3947368421052633,2.6
2024-06,REG,S12322,0,21,0,48.0,0,-29.0,21,2,1,0,1,1,1,0,0,0,18,19.0,nodo,FIUMEFREDDO DI SICILIA,-3.25,-0.1999999999999956,-2.625,-1.3999999999999986
2024-06,REG,S12324,0,42,0,22.0,0,-8.0,42,23,0,0,0,0,0,0,0,0,18,14.0,nodo,GIARRE RIPOSTO,-0.5,1.5,-0.1889952153110047,1.5
2024-06,REG,S12332,0,866,0,1460.0,0,-457.0,866,365,16,0,45,13,45,0,0,6,439,1003.0,nodo,CATANIA CENTRALE,-1.0,4.5,-0.5228143852281439,2.5
2024-06,REG,S12337,0,1,0,0.0,0,3.0,1,1,0,0,0,0,0,0,0,0,0,3.0,nodo,CATANIA ACQUICELLA,3.0,3.0,3.0,3.0
2024-06,REG,S12341,0,1,0,0.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,2.0,nodo,LENTINI,2.0,2.0,2.0,2.0
2024-06,REG,S12345,0,59,0,36.0,0,32.0,59,33,1,0,3,0,3,0,0,0,22,68.0,nodo,AUGUSTA,0.0,4.699999999999996,0.5517241379310345,2.299999999999999
2024-06,REG,S12349,0,542,0,904.0,4,280.0,542,234,18,0,44,12,44,0,0,8,257,1184.0,nodo,SIRACUSA,-0.5,6.25,0.5265850385776585,4.0
2024-06,REG,S12380,0,419,0,833.0,0,-288.0,419,114,13,0,24,12,24,0,0,4,277,545.0,nodo,CALTANISSETTA XIRBI,-2.0,5.049999999999997,-0.6963288665549972,3.0
2024-06,REG,S12803,0,133,0,22.0,0,227.0,133,102,7,0,9,3,9,0,0,0,19,249.0,nodo,PORTO TORRES MARITTIMA,1.5,7.89999999999999,1.7461538461538462,2.8000000000000007
2024-06,REG,S12807,0,471,0,667.0,4,523.0,471,166,29,0,47,19,47,0,0,11,245,1190.0,nodo,SASSARI,-1.0,12.399999999999975,1.1284978540772532,4.400000000000006
2024-06,REG,S12852,0,430,0,70.0,0,597.0,430,340,5,0,20,1,20,0,0,0,61,667.0,nodo,GOLFO ARANCI,1.5,4.5,1.4195102685624013,3.5
2024-06,REG,S12862,0,158,0,248.0,1,12.0,158,37,9,0,13,6,13,0,0,1,100,260.0,nodo,OZIERI CHILIVANI,-1.25,11.0,0.0769914651493598,3.0
2024-06,REG,S12869,0,128,0,178.0,1,284.0,128,32,10,0,19,8,19,0,0,2,76,462.0,nodo,MACOMER,-1.0,17.224999999999977,2.2271825396825395,5.550000000000008
2024-06,REG,S12873,0,28,0,46.0,0,4.0,28,6,2,0,3,1,3,0,0,0,19,50.0,nodo,ABBASANTA,-1.5,8.999999999999996,0.2461538461538461,6.800000000000002
2024-06,REG,S12878,0,260,0,412.0,0,-175.0,260,73,3,0,12,3,12,0,0,1,174,237.0,nodo,ORISTANO,-1.5,4.0,-0.6747763864042934,2.5
2024-06,REG,S12888,0,370,0,470.0,0,-313.0,370,93,2,0,7,1,7,0,0,0,265,157.0,nodo,DECIMOMANNU,-1.5,2.0,-0.856107007746352,0.5
2024-06,REG,S12890,0,343,0,128.0,0,107.0,343,203,1,0,8,1,8,0,0,0,118,235.0,nodo,CAGLIARI ELMAS,0.0,2.5,0.3257021433850702,2.0
2024-06,REG,S12891,0,2320,0,2417.0,5,713.0,2320,827,64,0,118,47,118,0,0,19,1340,3130.0,nodo,CAGLIARI,-1.0,5.0,0.3107676077703106,2.1499999999999773
2024-06,REG,S12902,0,1,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,nodo,OLBIA TERRANOVA,0.0,0.0,0.0,0.0
2024-06,REG,S19919,0,829,0,309.0,1,1309.0,829,440,32,0,86,16,86,0,0,2,303,1618.0,nodo,STABIO,0.5,8.125,1.6375388099073231,3.5
2024-06,,N_26FAC2401D1E,0,1401,0,1003.0,45,15060.0,1401,406,439,0,728,287,728,0,0,129,264,16063.0,nodo,VENEZIA SANTA LUCIA,4.971448965024982,49.30770877944317,10.774686755247622,28.1802284082798
