mese,tipo_giorno,fascia_oraria,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2024-06,weekend,sera,REG,N_9945873CF040,N_E903EB64CBF3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0,FROSINONE,ROMA TERMINI
2024-06,weekend,sera,REG,N_9A9F500D82A7,N_716DEAB7B82E,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,FIDENZA,BERGAMO
2024-06,weekend,sera,REG,N_9A9F500D82A7,N_C353AD614ED6,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FIDENZA,SALSOMAGGIORE T.
2024-06,weekend,sera,REG,N_9A9F500D82A7,N_E3D77242249F,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0,FIDENZA,CREMONA
2024-06,weekend,sera,REG,N_9B3B1889810C,N_ECBC275260A2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,3.0,-2.0,-1.0,-1.0,0.6000000000000001,0.7999999999999998,0,BERCETO,PARMA
2024-06,weekend,sera,REG,N_9B9D28249135,N_C35DAF060D8A,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,ARQUATA SCRIVIA,GENOVA BRIGNOLE
2024-06,weekend,sera,REG,N_A25D0BE27D9B,N_2231A438465D,4,4,0,0,0,0,4,0,0,0,0,0,0,0,3.0,0.0,3.0,0.75,1.0,1.0,1.0,0,VILLA LITERNO,NAPOLI CAMPI FLEGREI
2024-06,weekend,sera,REG,N_A25D0BE27D9B,N_F047351D32A4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,-1.0,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,0,VILLA LITERNO,NAPOLI CENTRALE
2024-06,weekend,sera,REG,N_A852107EF56C,N_5BD6FECC05D9,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,7.0,-7.0,-2.3333333333333335,-3.0,-1.4,-1.2000000000000002,0,VICENZA,TREVISO C.
2024-06,weekend,sera,REG,N_A852107EF56C,N_AA1DCE485829,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,VICENZA,BASSANO DEL GRAPPA
2024-06,weekend,sera,REG,N_A852107EF56C,N_D5B57085BF91,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,14.0,-14.0,-4.666666666666667,-5.0,-3.4,-3.2,0,VICENZA,SCHIO
2024-06,weekend,sera,REG,N_A913DD647FD7,N_26FAC2401D1E,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,S. DONA` DI PIAVE,VENEZIA SANTA LUCIA
2024-06,weekend,sera,REG,N_AA00CE9E4DF9,N_9334DABDEC76,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,FOLIGNO,TERNI
2024-06,weekend,sera,REG,N_AA1DCE485829,N_26FAC2401D1E,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,4.0,-4.0,-1.3333333333333333,-1.0,-1.0,-1.0,0,BASSANO DEL GRAPPA,VENEZIA SANTA LUCIA
2024-06,weekend,sera,REG,N_AA1DCE485829,N_2FAC400E8862,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BASSANO DEL GRAPPA,PADOVA
2024-06,weekend,sera,REG,N_AA1DCE485829,N_C8DDC789E5D9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,BASSANO DEL GRAPPA,TRENTO
2024-06,weekend,sera,REG,N_AB0F0E99A555,N_FEBDC4EA7CA2,2,2,0,0,0,0,0,2,0,2,1,1,0,0,22.0,0.0,22.0,11.0,11.0,14.2,14.6,0,BARDONECCHIA,TORINO P.NUOVA
2024-06,weekend,sera,REG,N_AB154A1831F2,N_592534E3C981,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,3.0,-3.0,-1.5,-1.5,-1.1,-1.05,0,CHIUSI C.T.,SIENA
2024-06,weekend,sera,REG,N_AB154A1831F2,N_E903EB64CBF3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,CHIUSI C.T.,ROMA TERMINI
2024-06,weekend,sera,REG,N_AC5B07AC3325,N_CB95E7379995,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,8.0,-8.0,-4.0,-4.0,-4.0,-4.0,0,VILLAMASSARGIA DOMUSNOVAS,IGLESIAS
2024-06,weekend,sera,REG,N_AC64114ADFF7,N_16EA1E96E216,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,CALTANISSETTA XIRBI,ROCCAPALUMBA-ALIA
2024-06,weekend,sera,REG,N_ACF3D2764DA3,N_0161CF483CE4,1,1,0,0,0,0,0,1,0,1,1,1,0,0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,0,MILANO CENTRALE,ALESSANDRIA
2024-06,weekend,sera,REG,N_ACF3D2764DA3,N_2D84FAAA1358,1,1,0,0,0,0,0,1,0,1,1,0,0,0,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0,MILANO CENTRALE,BOZZOLO
2024-06,weekend,sera,REG,N_ACF3D2764DA3,N_362EE82F724F,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3.0,4.0,-1.0,-0.5,-0.5,2.3000000000000003,2.6499999999999995,0,MILANO CENTRALE,VERONA PORTA NUOVA
2024-06,weekend,sera,REG,N_ACF3D2764DA3,N_65DA4217C250,1,1,0,0,0,0,0,1,0,1,1,1,1,0,37.0,0.0,37.0,37.0,37.0,37.0,37.0,0,MILANO CENTRALE,TIRANO
2024-06,weekend,sera,REG,N_ACF3D2764DA3,N_716DEAB7B82E,3,3,0,0,0,0,1,0,2,0,0,0,0,0,4.0,3.0,1.0,0.3333333333333333,-1.0,3.0,3.4999999999999996,0,MILANO CENTRALE,BERGAMO
2024-06,weekend,sera,REG,N_ACF3D2764DA3,N_9B9D28249135,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MILANO CENTRALE,ARQUATA SCRIVIA
2024-06,weekend,sera,REG,N_ACF3D2764DA3,N_B222138E8EE4,3,3,0,0,0,0,2,1,0,1,1,0,0,0,16.0,0.0,16.0,5.333333333333333,3.0,8.6,9.299999999999999,0,MILANO CENTRALE,CHIASSO
2024-06,weekend,sera,REG,N_ACF3D2764DA3,N_C35DAF060D8A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,MILANO CENTRALE,GENOVA BRIGNOLE
2024-06,weekend,sera,REG,N_ACF3D2764DA3,N_DF72E0451C21,2,2,0,0,0,0,0,2,0,2,1,1,0,0,23.0,0.0,23.0,11.5,11.5,14.3,14.65,0,MILANO CENTRALE,DOMODOSSOLA
2024-06,weekend,sera,REG,N_ACF3D2764DA3,N_F5C11A0AB557,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0,MILANO CENTRALE,LECCO
2024-06,weekend,sera,REG,N_ACF3D2764DA3,N_FEBDC4EA7CA2,2,2,0,0,0,0,0,2,0,2,2,2,1,0,69.0,0.0,69.0,34.5,34.5,44.5,45.75,0,MILANO CENTRALE,TORINO P.NUOVA
2024-06,weekend,sera,REG,N_AD796A65AE1B,N_0D41A196F1DD,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,AULLA LUNIGIANA,PIAZZA AL SERCHIO
2024-06,weekend,sera,REG,N_AF3C86275983,N_0161CF483CE4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,SAVONA,ALESSANDRIA
2024-06,weekend,sera,REG,N_AF3C86275983,N_3A82FA9A0D0C,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,4.0,-4.0,-2.0,-2.0,-1.2,-1.1,0,SAVONA,VENTIMIGLIA
2024-06,weekend,sera,REG,N_AF3C86275983,N_BBC1739242B1,3,3,0,0,0,0,1,1,1,1,0,0,0,0,5.0,1.0,4.0,1.3333333333333333,0.0,4.0,4.5,0,SAVONA,SESTRI LEVANTE
2024-06,weekend,sera,REG,N_AF3C86275983,N_F31958C1911C,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,SAVONA,FOSSANO
2024-06,weekend,sera,REG,N_AF3EDA32BCDE,N_3D0782E67133,3,3,0,0,0,0,2,0,0,0,0,0,0,0,7.0,0.0,7.0,3.5,3.5,3.9,3.95,0,SARONNO,LODI
2024-06,weekend,sera,REG,N_AF3EDA32BCDE,N_4BB17CC0E70A,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,-5.0,-2.5,-2.5,-1.2999999999999998,-1.1500000000000001,0,SARONNO,ALBAIRATE VERMEZZO
2024-06,weekend,sera,REG,N_AF3EDA32BCDE,N_8AE91C7CAA91,5,5,0,0,0,0,0,5,0,5,2,1,0,0,51.0,0.0,51.0,10.2,9.0,16.0,17.0,0,SARONNO,M N CADORNA
2024-06,weekend,sera,REG,N_AF3EDA32BCDE,N_ACF3D2764DA3,6,6,0,0,0,0,3,3,0,3,1,0,0,0,30.0,0.0,30.0,5.0,4.5,9.5,11.25,0,SARONNO,MILANO CENTRALE
2024-06,weekend,sera,REG,N_AF7C7C87621E,N_07E03923EBDB,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,FIUMICINO AEROPORTO,POGGIO MIRTETO
2024-06,weekend,sera,REG,N_AF7C7C87621E,N_616E8A8254DB,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,2.0,-2.0,-1.0,-1.0,-0.19999999999999996,-0.10000000000000009,0,FIUMICINO AEROPORTO,ORTE
2024-06,weekend,sera,REG,N_AF7C7C87621E,N_75EE60EB2654,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,FIUMICINO AEROPORTO,FARA SABINA
2024-06,weekend,sera,REG,N_AF7C7C87621E,N_7FA9E3AD7653,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,FIUMICINO AEROPORTO,ROMA TIBURTINA
2024-06,weekend,sera,REG,N_AF7C7C87621E,N_E903EB64CBF3,11,11,0,0,0,0,7,0,4,0,0,0,0,0,7.0,12.0,-5.0,-0.45454545454545453,0.0,2.0,2.5,0,FIUMICINO AEROPORTO,ROMA TERMINI
2024-06,weekend,sera,REG,N_AFCBEDA6671A,N_FEBDC4EA7CA2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,CUNEO,TORINO P.NUOVA
2024-06,weekend,sera,REG,N_B0E912F4A7F7,N_29D6951DFB5A,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,VILLA OPICINA,TRIESTE CENTRALE
2024-06,weekend,sera,REG,N_B101329F0BD5,N_838D98750A26,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,PIACENZA,VOGHERA
2024-06,weekend,sera,REG,N_B101329F0BD5,N_C632C9F50E6A,2,2,0,0,0,0,0,2,0,2,1,1,1,0,45.0,0.0,45.0,22.5,22.5,35.7,37.35,0,PIACENZA,MILANO GRECO PIRELLI
2024-06,weekend,sera,REG,N_B222138E8EE4,N_543FA4F5E84B,3,3,0,0,0,0,2,0,1,0,0,0,0,0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0,CHIASSO,COMO S. GIOVANNI
2024-06,weekend,sera,REG,N_B222138E8EE4,N_637B235E9838,3,3,0,0,0,0,1,2,0,2,0,0,0,0,17.0,0.0,17.0,5.666666666666667,7.0,7.8,7.9,0,CHIASSO,MILANO PORTA GARIBALDI
2024-06,weekend,sera,REG,N_B222138E8EE4,N_ACF3D2764DA3,3,3,0,0,0,0,1,2,0,2,1,0,0,0,23.0,0.0,23.0,7.666666666666667,7.0,11.8,12.399999999999999,0,CHIASSO,MILANO CENTRALE
2024-06,weekend,sera,REG,N_B7148A598580,N_51EFB2AB0389,4,4,0,0,0,0,2,1,1,1,0,0,0,0,15.0,2.0,13.0,3.25,4.0,6.1000000000000005,6.549999999999999,0,LEVANTO,LA SPEZIA CENTRALE
2024-06,weekend,sera,REG,N_B7C7458ECDFE,N_1135E3A06BBC,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RIMINI,IMOLA
2024-06,weekend,sera,REG,N_B7C7458ECDFE,N_25B9CF10B7D2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0,RIMINI,BOLOGNA C.LE
2024-06,weekend,sera,REG,N_B7C7458ECDFE,N_2FFE4FA36CE4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,RIMINI,PESARO
2024-06,weekend,sera,REG,N_BAF228E8D2C5,N_B101329F0BD5,1,1,0,0,0,0,0,1,0,1,1,1,0,0,29.0,0.0,29.0,29.0,29.0,29.0,29.0,0,MILANO ROGOREDO,PIACENZA
2024-06,weekend,sera,REG,N_BBC1739242B1,N_51EFB2AB0389,2,2,0,0,0,0,0,1,1,1,0,0,0,0,9.0,3.0,6.0,3.0,3.0,7.800000000000001,8.399999999999999,0,SESTRI LEVANTE,LA SPEZIA CENTRALE
2024-06,weekend,sera,REG,N_BBC1739242B1,N_AF3C86275983,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,7.0,-7.0,-2.3333333333333335,-2.0,-1.2,-1.1,0,SESTRI LEVANTE,SAVONA
2024-06,weekend,sera,REG,N_BBC1739242B1,N_C35DAF060D8A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,SESTRI LEVANTE,GENOVA BRIGNOLE
2024-06,weekend,sera,REG,N_BC426E8898F6,N_CBBFAA6775E8,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2.0,3.0,-1.0,-0.5,-0.5,1.5,1.7499999999999998,0,MERANO,BRENNERO
2024-06,weekend,sera,REG,N_BC7EF733D1AB,N_2B653A1CD280,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,CATANIA AER. FONTANAROSSA,CATANIA CENTRALE
2024-06,weekend,sera,REG,N_BCDBFFBD83A2,N_6DAD4A05816E,3,3,0,0,0,0,2,0,1,0,0,0,0,0,4.0,3.0,1.0,0.3333333333333333,2.0,2.0,2.0,0,PISTOIA,FIRENZE S.M.N.
2024-06,weekend,sera,REG,N_BF0DC42C9523,N_2B5A38574141,4,4,0,0,0,0,2,0,2,0,0,0,0,0,6.0,4.0,2.0,0.5,0.5,3.4000000000000004,3.6999999999999993,0,LECCE,BARI CENTRALE
2024-06,weekend,sera,REG,N_BF2C38E6DEAA,N_8AE91C7CAA91,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0,ERBA,M N CADORNA
2024-06,weekend,sera,REG,N_BF8B5FFB1959,N_F7AD6966E265,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,SUSA,COLLEGNO
2024-06,weekend,sera,REG,N_BF8B5FFB1959,N_FEBDC4EA7CA2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,SUSA,TORINO P.NUOVA
2024-06,weekend,sera,REG,N_C0036EE1DC06,N_9120FEA55878,2,2,0,0,0,0,1,1,0,1,1,1,1,0,30.0,0.0,30.0,15.0,15.0,27.0,28.5,0,SANTHIA`,BIELLA S.PAOLO
2024-06,weekend,sera,REG,N_C00A09A2B357,N_E903EB64CBF3,3,3,0,0,0,0,2,0,1,0,0,0,0,0,2.0,3.0,-1.0,-0.3333333333333333,1.0,1.0,1.0,0,FRASCATI,ROMA TERMINI
2024-06,weekend,sera,REG,N_C03F51FB3BED,N_42A528D8B57B,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,2.8,2.9,0,SALERNO,CASERTA
2024-06,weekend,sera,REG,N_C03F51FB3BED,N_B9FAE4F317DF,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SALERNO,ARECHI
2024-06,weekend,sera,REG,N_C0CDB8856373,N_26FAC2401D1E,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,BELLUNO,VENEZIA SANTA LUCIA
2024-06,weekend,sera,REG,N_C0CDB8856373,N_58D4D5177F48,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,-1.0,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,0,BELLUNO,FELTRE
2024-06,weekend,sera,REG,N_C0CDB8856373,N_99D19D74A384,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,BELLUNO,CONEGLIANO
2024-06,weekend,sera,REG,N_C22D4B09E695,N_0042D1DF87B8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,MANTOVA,MONSELICE
2024-06,weekend,sera,REG,N_C22D4B09E695,N_0825CE132492,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,6.0,-6.0,-3.0,-3.0,-3.0,-3.0,0,MANTOVA,MODENA
2024-06,weekend,sera,REG,N_C22D4B09E695,N_362EE82F724F,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1.0,4.0,-3.0,-1.0,-1.0,0.6000000000000001,0.7999999999999998,0,MANTOVA,VERONA PORTA NUOVA
2024-06,weekend,sera,REG,N_C2F2CD7408C1,N_E903EB64CBF3,3,3,0,0,0,0,2,0,1,0,0,0,0,0,3.0,1.0,2.0,0.6666666666666666,0.0,2.4000000000000004,2.6999999999999997,0,NETTUNO,ROMA TERMINI
2024-06,weekend,sera,REG,N_C317D24D9E8F,N_26FAC2401D1E,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,7.0,-7.0,-3.5,-3.5,-3.1,-3.05,0,VENEZIA MESTRE,VENEZIA SANTA LUCIA
2024-06,weekend,sera,REG,N_C353AD614ED6,N_9A9F500D82A7,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.8,0.8999999999999999,0,SALSOMAGGIORE T.,FIDENZA
2024-06,weekend,sera,REG,N_C353AD614ED6,N_ECBC275260A2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,SALSOMAGGIORE T.,PARMA
2024-06,weekend,sera,REG,N_C35DAF060D8A,N_51EFB2AB0389,2,2,0,0,0,0,1,1,0,1,1,0,0,0,13.0,0.0,13.0,6.5,6.5,9.3,9.65,0,GENOVA BRIGNOLE,LA SPEZIA CENTRALE
2024-06,weekend,sera,REG,N_C35DAF060D8A,N_9B9D28249135,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,GENOVA BRIGNOLE,ARQUATA SCRIVIA
2024-06,weekend,sera,REG,N_C35DAF060D8A,N_EB74225A9F4B,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,GENOVA BRIGNOLE,NOVI LIGURE
2024-06,weekend,sera,REG,N_C632C9F50E6A,N_958DB8C30856,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,0,MILANO GRECO PIRELLI,STRADELLA
2024-06,weekend,sera,REG,N_C632C9F50E6A,N_B101329F0BD5,3,3,0,0,0,0,0,1,2,1,1,0,0,0,14.0,3.0,11.0,3.6666666666666665,-1.0,11.0,12.499999999999998,0,MILANO GRECO PIRELLI,PIACENZA
2024-06,weekend,sera,REG,N_C632C9F50E6A,N_F6BAB1C5673F,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,2.0,-1.0,-0.5,-0.5,0.7000000000000001,0.8499999999999999,0,MILANO GRECO PIRELLI,BRESCIA
2024-06,weekend,sera,REG,N_C7427C4E857C,N_716DEAB7B82E,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3.0,0.0,3.0,1.0,1.0,1.8,1.9,0,TREVIGLIO,BERGAMO
2024-06,weekend,sera,REG,N_C7427C4E857C,N_E3D77242249F,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,6.0,-6.0,-3.0,-3.0,-2.2,-2.1,0,TREVIGLIO,CREMONA
2024-06,weekend,sera,REG,N_C7427C4E857C,N_F79848B7185D,4,4,0,0,0,0,3,0,1,0,0,0,0,0,5.0,1.0,4.0,1.0,1.0,2.7,2.8499999999999996,0,TREVIGLIO,VARESE
2024-06,weekend,sera,REG,N_C7D85556C887,N_ACF3D2764DA3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,TORTONA,MILANO CENTRALE
2024-06,weekend,sera,REG,N_C8DDC789E5D9,N_AA1DCE485829,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TRENTO,BASSANO DEL GRAPPA
2024-06,weekend,sera,REG,N_C8DDC789E5D9,N_EE539AC676E9,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,-5.0,-2.5,-2.5,-2.1,-2.05,0,TRENTO,BOLZANO
2024-06,weekend,sera,REG,N_C8FFC2BCCFE1,N_E903EB64CBF3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,ISERNIA,ROMA TERMINI
2024-06,weekend,sera,REG,N_C8FFC2BCCFE1,N_F047351D32A4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0,ISERNIA,NAPOLI CENTRALE
2024-06,weekend,sera,REG,N_CA806A7ABF21,N_0778A78A8E9E,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,17.0,-17.0,-5.666666666666667,-6.0,-5.2,-5.1,0,PALERMO NOTARBARTOLO,GIACHERY
2024-06,weekend,sera,REG,N_CB95E7379995,N_AC5B07AC3325,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,-5.0,-2.5,-2.5,-2.1,-2.05,0,IGLESIAS,VILLAMASSARGIA DOMUSNOVAS
2024-06,weekend,sera,REG,N_CBBFAA6775E8,N_6D3FA2816116,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,BRENNERO,FORTEZZA
2024-06,weekend,sera,REG,N_CBBFAA6775E8,N_BC426E8898F6,1,1,0,0,0,0,0,1,0,1,1,1,1,0,32.0,0.0,32.0,32.0,32.0,32.0,32.0,0,BRENNERO,MERANO
2024-06,weekend,sera,REG,N_D0B06A5290BB,N_40611E6A6CC5,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,13.0,-13.0,-6.5,-6.5,-6.1,-6.05,0,RAVENNA,CASTELBOLOGNESE
2024-06,weekend,sera,REG,N_D0B06A5290BB,N_FA17B199D7D8,2,2,0,0,0,0,0,1,1,1,1,0,0,0,11.0,3.0,8.0,4.0,4.0,9.6,10.299999999999999,0,RAVENNA,FERRARA
2024-06,weekend,sera,REG,N_D53F32E084D3,N_3476134E77A1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,BORGO S. LORENZO,FIRENZE CAMPO MARTE
2024-06,weekend,sera,REG,N_D53F32E084D3,N_6DAD4A05816E,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,2.8,2.9,0,BORGO S. LORENZO,FIRENZE S.M.N.
2024-06,weekend,sera,REG,N_D58C6A65D7C1,N_2B5A38574141,2,2,0,0,0,0,0,1,1,1,1,1,0,0,26.0,7.0,19.0,9.5,9.5,22.7,24.349999999999998,0,FOGGIA,BARI CENTRALE
2024-06,weekend,sera,REG,N_D58C6A65D7C1,N_62A12958237E,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,FOGGIA,TERMOLI
2024-06,weekend,sera,REG,N_D58C6A65D7C1,N_936516B1B527,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,FOGGIA,POTENZA CENTRALE
2024-06,weekend,sera,REG,N_D5A2C27842EB,N_16FE1C8F66FD,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,ASCOLI PICENO,S.BENEDETTO DEL TRONTO
2024-06,weekend,sera,REG,N_D5B57085BF91,N_A852107EF56C,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,13.0,-13.0,-4.333333333333333,-4.0,-4.0,-4.0,0,SCHIO,VICENZA
2024-06,weekend,sera,REG,N_D680B4DDCF0A,N_5D701C22BFA0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,3.6,3.8,0,GUASTALLA,REGGIO EMILIA
2024-06,weekend,sera,REG,N_D915C715E0EF,N_40FDF213030B,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,0,AVEZZANO,SULMONA
2024-06,weekend,sera,REG,N_D915C715E0EF,N_45266BDEF136,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,AVEZZANO,CASSINO
2024-06,weekend,sera,REG,N_D915C715E0EF,N_7FA9E3AD7653,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,AVEZZANO,ROMA TIBURTINA
2024-06,weekend,sera,REG,N_D9F16B1C0E0D,N_E903EB64CBF3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CIVITAVECCHIA,ROMA TERMINI
