giorno,ora,categoria,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot
2024-06-26,18:00,ICN,2,2,0,0,0,0,1,1,0,1,1,1,1,1,71.0,0.0,71.0,35.5,35.5,63.9,67.45,0
2024-06-26,18:00,MET,15,15,0,0,0,0,7,2,6,2,1,1,0,0,42.0,12.0,30.0,2.0,0.0,4.199999999999999,12.199999999999974,0
2024-06-26,18:00,REG,510,510,0,0,0,0,207,106,193,106,46,28,10,2,1792.0,529.0,1263.0,2.4960474308300395,1.0,9.0,15.75,0
2024-06-26,19:00,,10,10,0,0,0,0,4,3,3,3,2,2,0,0,53.0,13.0,40.0,4.0,2.0,18.2,19.099999999999998,0
2024-06-26,19:00,IC,5,5,0,0,0,0,2,2,1,2,1,0,0,0,24.0,1.0,23.0,4.6,4.0,8.8,9.399999999999999,0
2024-06-26,19:00,ICN,4,4,0,0,0,0,1,3,0,3,2,2,1,0,79.0,0.0,79.0,19.75,13.0,41.300000000000004,45.64999999999999,0
2024-06-26,19:00,MET,14,14,0,0,0,0,4,7,3,7,6,2,0,0,96.0,4.0,92.0,6.571428571428571,5.0,15.500000000000005,17.7,0
2024-06-26,19:00,REG,446,446,0,0,0,0,173,87,185,87,36,17,3,0,1227.0,461.0,766.0,1.7213483146067416,0.0,8.0,11.799999999999955,0
2024-06-26,20:00,,5,5,0,0,0,0,3,1,1,1,0,0,0,0,13.0,2.0,11.0,2.2,1.0,5.800000000000001,6.3999999999999995,0
2024-06-26,20:00,EC,2,2,0,0,0,0,0,2,0,2,0,0,0,0,14.0,0.0,14.0,7.0,7.0,7.0,7.0,0
2024-06-26,20:00,EXP,1,1,0,0,0,0,0,1,0,1,1,1,0,0,17.0,0.0,17.0,17.0,17.0,17.0,17.0,0
2024-06-26,20:00,IC,2,2,0,0,0,0,0,2,0,2,2,2,2,1,141.0,0.0,141.0,70.5,70.5,102.9,106.95,0
2024-06-26,20:00,ICN,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4.0,2.0,2.0,1.0,1.0,3.4000000000000004,3.6999999999999997,0
2024-06-26,20:00,MET,12,12,0,0,0,0,8,1,3,1,0,0,0,0,15.0,4.0,11.0,0.9166666666666666,0.5,2.9000000000000004,4.799999999999997,0
2024-06-26,20:00,REG,346,346,0,0,0,0,145,68,131,68,35,18,1,0,1064.0,361.0,703.0,2.0436046511627906,1.0,9.699999999999989,14.849999999999966,0
2024-06-26,21:00,,2,2,0,0,0,0,0,1,1,1,0,0,0,0,6.0,7.0,-1.0,-0.5,-0.5,4.7,5.35,0
2024-06-26,21:00,IC,3,3,0,0,0,0,1,2,0,2,1,1,0,0,23.0,0.0,23.0,7.666666666666667,7.0,14.200000000000001,15.1,0
2024-06-26,21:00,ICN,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5.0,8.0,-3.0,-1.5,-1.5,3.7,4.35,0
2024-06-26,21:00,MET,12,12,0,0,0,0,9,1,2,1,0,0,0,0,18.0,5.0,13.0,1.0833333333333333,1.0,4.0,4.449999999999999,0
2024-06-26,21:00,REG,243,243,0,0,0,0,101,42,100,42,21,13,4,0,792.0,249.0,543.0,2.234567901234568,1.0,8.0,15.699999999999932,0
2024-06-26,22:00,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0
2024-06-26,22:00,IC,3,3,0,0,0,0,2,0,1,0,0,0,0,0,7.0,14.0,-7.0,-2.3333333333333335,3.0,3.8,3.9,0
2024-06-26,22:00,MET,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0.0,15.0,-15.0,-2.5,-2.5,-1.5,-1.25,0
2024-06-26,22:00,REG,135,135,0,0,0,0,65,23,47,23,6,5,2,0,349.0,116.0,233.0,1.7259259259259259,1.0,6.0,9.0,0
2024-06-26,23:00,MET,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,4.0,-4.0,-2.0,-2.0,-0.3999999999999999,-0.20000000000000018,0
2024-06-26,23:00,REG,33,33,0,0,0,0,12,7,14,7,4,2,0,0,91.0,37.0,54.0,1.6363636363636365,1.0,9.400000000000002,12.599999999999994,0
2024-06-27,00:00,REG,9,9,0,0,0,0,2,3,4,3,3,1,1,0,63.0,8.0,55.0,6.111111111111111,4.0,16.200000000000003,24.599999999999994,0
2024-06-27,01:00,REG,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0
2024-06-27,03:00,REG,4,4,0,0,0,0,2,1,1,1,0,0,0,0,11.0,1.0,10.0,2.5,1.5,6.500000000000001,7.249999999999998,0
2024-06-27,04:00,EN,1,1,0,0,0,0,0,1,0,1,1,1,0,0,22.0,0.0,22.0,22.0,22.0,22.0,22.0,0
2024-06-27,04:00,IC,2,2,0,0,0,0,1,1,0,1,0,0,0,0,12.0,0.0,12.0,6.0,6.0,8.4,8.7,0
2024-06-27,04:00,REG,58,58,0,0,0,0,24,6,28,6,1,1,0,0,96.0,84.0,12.0,0.20689655172413793,0.0,4.300000000000004,5.149999999999999,0
2024-06-27,05:00,,25,25,0,0,0,0,7,7,11,7,5,5,0,0,128.0,46.0,82.0,3.28,0.0,22.6,23.0,0
2024-06-27,05:00,IC,9,9,0,0,0,0,4,1,4,1,1,0,0,0,20.0,14.0,6.0,0.6666666666666666,1.0,4.800000000000002,8.399999999999997,0
2024-06-27,05:00,ICN,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
2024-06-27,05:00,MET,7,7,0,0,0,0,1,2,1,2,2,1,0,0,33.0,2.0,31.0,7.75,7.5,15.900000000000002,16.949999999999996,0
2024-06-27,05:00,REG,414,414,0,0,0,0,179,42,192,42,16,11,2,0,768.0,489.0,279.0,0.6755447941888619,0.0,4.800000000000011,7.0,0
2024-06-27,06:00,,35,35,0,0,0,0,7,19,9,19,13,5,1,0,283.0,38.0,245.0,7.0,6.0,18.0,25.499999999999986,0
2024-06-27,06:00,IC,10,10,0,0,0,0,6,1,3,1,0,0,0,0,23.0,8.0,15.0,1.5,1.5,4.499999999999998,6.749999999999995,0
2024-06-27,06:00,MET,14,14,0,0,0,0,5,3,4,3,1,1,0,0,41.0,6.0,35.0,2.9166666666666665,2.0,8.600000000000001,11.699999999999996,0
2024-06-27,06:00,REG,639,639,0,0,0,0,297,76,265,76,25,10,5,1,1307.0,645.0,662.0,1.0376175548589341,0.0,5.0,7.0,0
2024-06-27,07:00,,25,25,0,0,0,0,6,14,5,14,6,5,1,0,189.0,24.0,165.0,6.6,6.0,22.6,24.599999999999994,0
2024-06-27,07:00,EC,2,2,0,0,0,0,0,1,1,1,0,0,0,0,9.0,6.0,3.0,1.5,1.5,7.5,8.25,0
2024-06-27,07:00,IC,9,9,0,0,0,0,4,5,0,5,4,3,3,0,127.0,0.0,127.0,14.11111111111111,7.0,35.800000000000004,39.4,0
2024-06-27,07:00,MET,14,14,0,0,0,0,5,0,9,0,0,0,0,0,11.0,11.0,0.0,0.0,-1.0,2.700000000000001,3.3499999999999996,0
2024-06-27,07:00,REG,529,529,0,0,0,0,245,94,188,94,36,20,2,0,1409.0,496.0,913.0,1.7324478178368121,1.0,7.400000000000034,12.0,0
2024-06-27,08:00,,17,17,0,0,0,0,5,7,5,7,4,4,2,0,149.0,22.0,127.0,7.470588235294118,4.0,25.60000000000001,40.0,0
2024-06-27,08:00,IC,6,6,0,0,0,0,2,2,2,2,2,0,0,0,24.0,10.0,14.0,2.3333333333333335,2.0,10.0,10.0,0
2024-06-27,08:00,ICN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,11.0,-11.0,-11.0,-11.0,-11.0,-11.0,0
2024-06-27,08:00,MET,16,16,0,0,0,0,6,0,10,0,0,0,0,0,9.0,23.0,-14.0,-0.875,-1.0,2.0,3.0,0
2024-06-27,08:00,REG,446,446,0,0,0,0,214,79,153,79,21,7,0,0,1030.0,403.0,627.0,1.405829596412556,1.0,7.0,9.0,0
2024-06-27,09:00,,13,13,0,0,0,0,1,8,4,8,7,2,1,0,122.0,8.0,114.0,8.76923076923077,11.0,18.000000000000004,24.19999999999998,0
2024-06-27,09:00,IC,6,6,0,0,0,0,0,4,2,4,2,2,1,0,89.0,12.0,77.0,12.833333333333334,7.0,37.5,46.75,0
2024-06-27,09:00,MET,13,13,0,0,0,0,6,0,7,0,0,0,0,0,8.0,23.0,-15.0,-1.1538461538461537,-1.0,2.0,2.0,0
2024-06-27,09:00,REG,376,376,0,0,0,0,183,67,125,67,17,10,1,0,916.0,331.0,585.0,1.56,1.0,6.0,9.0,0
2024-06-27,10:00,,12,12,0,0,0,0,2,8,2,8,3,2,0,0,94.0,8.0,86.0,7.166666666666667,6.0,20.300000000000004,22.349999999999998,0
2024-06-27,10:00,EC,2,2,0,0,0,0,0,1,1,1,1,0,0,0,11.0,2.0,9.0,4.5,4.5,9.7,10.35,0
2024-06-27,10:00,IC,7,7,0,0,0,0,2,3,2,3,2,2,1,0,72.0,5.0,67.0,9.571428571428571,3.0,29.400000000000002,31.199999999999996,0
2024-06-27,10:00,MET,12,12,0,0,0,0,3,1,8,1,0,0,0,0,9.0,15.0,-6.0,-0.5,-1.0,2.0,3.349999999999998,0
2024-06-27,10:00,REG,310,310,0,0,0,0,138,63,109,63,15,5,0,0,756.0,269.0,487.0,1.570967741935484,1.0,7.0,9.0,0
2024-06-27,11:00,,13,13,0,0,0,0,3,7,3,7,5,4,1,0,145.0,8.0,137.0,10.538461538461538,6.0,28.400000000000002,30.599999999999994,0
2024-06-27,11:00,EC,2,2,0,0,0,0,1,1,0,1,0,0,0,0,7.0,0.0,7.0,3.5,3.5,5.5,5.75,0
2024-06-27,11:00,IC,4,4,0,0,0,0,1,0,3,0,0,0,0,0,0.0,12.0,-12.0,-3.0,-3.5,-0.8999999999999995,-0.45000000000000107,0
2024-06-27,11:00,MET,12,12,0,0,0,0,5,0,7,0,0,0,0,0,4.0,17.0,-13.0,-1.0833333333333333,-1.0,1.0,1.4499999999999993,0
2024-06-27,11:00,REG,353,353,0,0,0,0,151,67,133,67,23,16,1,0,952.0,319.0,633.0,1.8034188034188035,1.0,8.0,13.0,0
2024-06-27,12:00,,13,13,0,0,0,0,6,5,2,5,3,2,0,0,74.0,7.0,67.0,5.153846153846154,4.0,14.000000000000004,16.999999999999993,0
2024-06-27,12:00,EC,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0
2024-06-27,12:00,IC,4,4,0,0,0,0,1,1,2,1,1,0,0,0,16.0,19.0,-3.0,-0.75,-1.5,10.000000000000002,11.499999999999996,0
2024-06-27,12:00,ICN,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-06-27,12:00,MET,12,12,0,0,0,0,4,0,8,0,0,0,0,0,5.0,17.0,-12.0,-1.0,-1.0,1.0,1.8999999999999986,0
2024-06-27,12:00,REG,440,440,0,0,0,0,192,84,164,84,26,11,2,0,1176.0,444.0,732.0,1.6636363636363636,1.0,8.0,11.0,0
2024-06-27,13:00,,19,19,0,0,0,0,6,11,2,11,6,3,1,0,158.0,4.0,154.0,8.105263157894736,7.0,18.399999999999995,24.799999999999983,0
2024-06-27,13:00,EC,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,1.6,1.7999999999999998,0
2024-06-27,13:00,IC,2,2,0,0,0,0,0,2,0,2,2,1,0,0,28.0,0.0,28.0,14.0,14.0,17.2,17.6,0
2024-06-27,13:00,ICN,2,2,0,0,0,0,0,2,0,2,1,1,1,1,95.0,0.0,95.0,47.5,47.5,79.9,83.95,0
2024-06-27,13:00,MET,13,13,0,0,0,0,7,0,6,0,0,0,0,0,8.0,12.0,-4.0,-0.3076923076923077,0.0,1.8000000000000007,2.3999999999999986,0
2024-06-27,13:00,REG,505,505,0,0,0,0,232,87,186,87,40,21,4,2,1464.0,488.0,976.0,1.9326732673267326,1.0,7.0,13.0,0
2024-06-27,14:00,,13,13,0,0,0,0,7,4,2,4,2,2,1,0,98.0,12.0,86.0,6.615384615384615,2.0,15.400000000000006,31.39999999999995,0
2024-06-27,14:00,EC,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,2.0,-2.0,-1.0,-1.0,-1.0,-1.0,0
2024-06-27,14:00,IC,6,6,0,0,0,0,3,0,3,0,0,0,0,0,3.0,12.0,-9.0,-1.5,-1.0,1.5,1.75,0
2024-06-27,14:00,MET,14,14,0,0,0,0,6,0,8,0,0,0,0,0,7.0,17.0,-10.0,-0.7142857142857143,-1.0,1.0,2.049999999999999,0
2024-06-27,14:00,REG,467,467,0,0,0,0,198,82,187,82,34,18,3,0,1222.0,480.0,742.0,1.588865096359743,0.0,7.0,12.0,0
2024-06-27,15:00,,18,18,0,0,0,0,4,14,0,14,10,8,6,1,404.0,0.0,404.0,22.444444444444443,12.0,52.5,57.19999999999999,0
2024-06-27,15:00,EC,2,2,0,0,0,0,1,1,0,1,1,0,0,0,17.0,0.0,17.0,8.5,8.5,12.1,12.549999999999999,0
2024-06-27,15:00,IC,7,7,0,0,0,0,2,4,1,4,2,2,0,0,70.0,1.0,69.0,9.857142857142858,7.0,23.400000000000002,25.199999999999996,0
2024-06-27,15:00,MET,13,13,0,0,0,0,5,1,7,1,0,0,0,0,11.0,10.0,1.0,0.07692307692307693,-1.0,2.0,3.5999999999999943,0
2024-06-27,15:00,REG,455,455,0,0,0,0,206,97,152,97,44,28,7,1,1618.0,388.0,1230.0,2.7032967032967035,1.0,9.0,16.0,0
2024-06-27,16:00,,14,14,0,0,0,0,4,9,1,9,5,4,0,0,115.0,9.0,106.0,7.571428571428571,5.5,15.700000000000001,19.15,0
2024-06-27,16:00,EC,2,2,0,0,0,0,0,2,0,2,2,1,1,0,49.0,0.0,49.0,24.5,24.5,34.5,35.75,0
2024-06-27,16:00,IC,8,8,0,0,0,0,0,7,1,7,6,4,2,1,173.0,1.0,172.0,21.5,15.5,43.199999999999996,51.59999999999999,0
2024-06-27,16:00,MET,13,13,0,0,0,0,6,0,7,0,0,0,0,0,11.0,11.0,0.0,0.0,-1.0,3.400000000000002,4.0,0
2024-06-27,16:00,REG,487,487,0,0,0,0,223,105,159,105,31,23,6,1,1534.0,413.0,1121.0,2.3018480492813143,1.0,7.0,12.699999999999989,0
2024-06-27,17:00,,23,23,0,0,0,0,11,10,2,10,6,5,2,0,198.0,12.0,186.0,8.08695652173913,4.0,24.400000000000006,32.29999999999999,0
2024-06-27,17:00,EC,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,0
2024-06-27,17:00,IC,3,3,0,0,0,0,0,2,1,2,0,0,0,0,14.0,6.0,8.0,2.6666666666666665,6.0,7.6,7.8,0
2024-06-27,17:00,MET,16,16,0,0,0,0,5,0,11,0,0,0,0,0,6.0,22.0,-16.0,-1.0,-1.5,1.5,2.25,0
2024-06-27,17:00,REG,518,518,0,0,0,0,220,114,182,114,51,28,9,2,1909.0,466.0,1443.0,2.796511627906977,1.0,9.0,15.0,0
2024-06-27,18:00,,9,9,0,0,0,0,5,4,0,4,4,0,0,0,56.0,0.0,56.0,6.222222222222222,3.0,13.2,13.6,0
2024-06-27,18:00,EC,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14.0,0.0,14.0,14.0,14.0,14.0,14.0,0
2024-06-27,18:00,IC,4,4,0,0,0,0,2,2,0,2,1,1,0,0,25.0,0.0,25.0,6.25,3.5,13.400000000000002,15.199999999999996,0
2024-06-27,18:00,ICN,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9.0,0.0,9.0,4.5,4.5,7.3,7.6499999999999995,0
2024-06-27,18:00,MET,14,14,0,0,0,0,8,1,5,1,0,0,0,0,17.0,12.0,5.0,0.35714285714285715,0.5,2.0,4.099999999999998,0
2024-06-27,18:00,REG,517,517,0,0,0,0,220,121,174,121,58,32,10,2,1945.0,456.0,1489.0,2.89126213592233,1.0,10.600000000000023,16.299999999999955,0
2024-06-27,19:00,,10,10,0,0,0,0,2,4,4,4,3,2,0,0,66.0,15.0,51.0,5.1,3.0,20.4,22.199999999999996,0
2024-06-27,19:00,IC,3,3,0,0,0,0,1,1,1,1,0,0,0,0,9.0,1.0,8.0,2.6666666666666665,0.0,7.2,8.1,0
2024-06-27,19:00,ICN,5,5,0,0,0,0,1,4,0,4,2,2,1,0,75.0,0.0,75.0,15.0,5.0,34.6,40.8,0
2024-06-27,19:00,MET,15,15,0,0,0,0,7,2,6,2,2,1,0,0,48.0,12.0,36.0,2.4,1.0,7.599999999999998,13.899999999999986,0
2024-06-27,19:00,REG,451,451,0,0,0,0,192,89,170,89,41,22,6,3,1522.0,498.0,1024.0,2.270509977827051,1.0,9.0,14.0,0
2024-06-27,20:00,,5,5,0,0,0,0,2,3,0,3,2,1,0,0,47.0,0.0,47.0,9.4,6.0,20.200000000000003,22.599999999999998,0
2024-06-27,20:00,EC,2,2,0,0,0,0,0,2,0,2,1,1,0,0,26.0,0.0,26.0,13.0,13.0,19.4,20.2,0
2024-06-27,20:00,IC,3,3,0,0,0,0,1,1,1,1,0,0,0,0,8.0,3.0,5.0,1.6666666666666667,3.0,4.6,4.8,0
2024-06-27,20:00,ICN,2,2,0,0,0,0,0,2,0,2,2,1,0,0,38.0,0.0,38.0,19.0,19.0,24.6,25.3,0
2024-06-27,20:00,MET,10,10,0,0,0,0,7,0,3,0,0,0,0,0,3.0,6.0,-3.0,-0.3,0.0,1.0,1.0,0
2024-06-27,20:00,REG,347,347,0,0,0,0,147,67,133,67,28,21,9,1,1261.0,352.0,909.0,2.6195965417867435,1.0,8.0,16.0,0
2024-06-27,21:00,,4,4,0,0,0,0,0,3,1,3,3,2,2,1,215.0,8.0,207.0,51.75,31.5,122.30000000000001,137.14999999999998,0
2024-06-27,21:00,IC,2,2,0,0,0,0,1,1,0,1,0,0,0,0,13.0,0.0,13.0,6.5,6.5,8.5,8.75,0
2024-06-27,21:00,ICN,3,3,0,0,0,0,1,1,1,1,1,1,0,0,21.0,6.0,15.0,5.0,2.0,15.600000000000001,17.299999999999997,0
2024-06-27,21:00,MET,12,12,0,0,0,0,6,0,6,0,0,0,0,0,14.0,15.0,-1.0,-0.08333333333333333,0.0,3.0,3.4499999999999993,0
2024-06-27,21:00,REG,244,244,0,0,0,0,103,53,86,53,26,15,4,0,859.0,215.0,644.0,2.6611570247933884,1.0,10.0,16.94999999999999,0
2024-06-27,22:00,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-06-27,22:00,IC,2,2,0,0,0,0,0,2,0,2,2,0,0,0,24.0,0.0,24.0,12.0,12.0,12.8,12.9,0
2024-06-27,22:00,ICN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
2024-06-27,22:00,MET,5,5,0,0,0,0,2,0,3,0,0,0,0,0,6.0,9.0,-3.0,-0.6,-2.0,3.0,3.0,0
2024-06-27,22:00,REG,134,134,0,0,0,0,53,34,47,34,12,5,1,0,437.0,113.0,324.0,2.417910447761194,1.0,8.700000000000003,12.349999999999994,0
2024-06-27,23:00,MET,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,2.0,-2.0,-1.0,-1.0,-0.19999999999999996,-0.10000000000000009,0
2024-06-27,23:00,REG,35,35,0,0,0,0,9,10,16,10,2,1,0,0,88.0,39.0,49.0,1.4,0.0,7.600000000000001,9.599999999999994,0
2024-06-28,00:00,REG,10,10,0,0,0,0,1,4,5,4,1,1,0,0,43.0,7.0,36.0,3.6,0.0,10.099999999999996,15.049999999999988,0
2024-06-28,01:00,REG,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0.0,10.0,-10.0,-2.5,-2.0,-1.2999999999999998,-1.1500000000000004,0
2024-06-28,03:00,REG,4,4,0,0,0,0,3,1,0,1,1,0,0,0,20.0,0.0,20.0,5.0,2.5,10.000000000000002,11.499999999999996,0
2024-06-28,04:00,EN,1,1,0,0,0,0,0,1,0,1,1,1,1,0,34.0,0.0,34.0,34.0,34.0,34.0,34.0,0
2024-06-28,04:00,IC,2,2,0,0,0,0,0,2,0,2,2,0,0,0,21.0,0.0,21.0,10.5,10.5,10.9,10.95,0
2024-06-28,04:00,REG,59,59,0,0,0,0,24,7,28,7,3,1,0,0,107.0,81.0,26.0,0.4406779661016949,0.0,5.0,7.299999999999983,0
2024-06-28,05:00,,24,24,0,0,0,0,6,10,8,10,5,5,4,2,363.0,34.0,329.0,13.708333333333334,3.5,50.0,74.64999999999993,0
2024-06-28,05:00,IC,10,10,0,0,0,0,1,6,3,6,3,2,1,0,86.0,15.0,71.0,7.1,6.0,19.599999999999994,26.799999999999983,0
2024-06-28,05:00,MET,6,6,0,0,0,0,1,1,0,1,0,0,0,0,8.0,0.0,8.0,4.0,4.0,7.2,7.6,0
2024-06-28,05:00,REG,409,409,0,0,0,0,160,52,193,52,20,13,4,1,997.0,465.0,532.0,1.3135802469135802,0.0,6.0,9.0,0
2024-06-28,06:00,,35,35,0,0,0,0,10,16,9,16,13,11,7,2,523.0,27.0,496.0,14.17142857142857,4.0,49.400000000000006,58.99999999999997,0
2024-06-28,06:00,IC,10,10,0,0,0,0,6,4,0,4,1,0,0,0,34.0,0.0,34.0,3.4,2.5,5.499999999999998,7.749999999999995,0
2024-06-28,06:00,MET,11,11,0,0,0,0,0,1,3,1,1,1,1,1,73.0,6.0,67.0,16.75,-1.0,50.80000000000001,61.89999999999998,0
2024-06-28,06:00,REG,636,636,0,0,0,0,291,91,245,91,43,27,11,2,1880.0,627.0,1253.0,1.9984051036682615,1.0,6.0,11.699999999999932,0
2024-06-28,07:00,,25,25,0,0,0,0,6,12,7,12,11,9,8,5,676.0,28.0,648.0,25.92,4.0,77.80000000000001,89.39999999999996,0
2024-06-28,07:00,EC,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2.0,4.0,-2.0,-1.0,-1.0,1.4000000000000001,1.6999999999999997,0
2024-06-28,07:00,IC,9,9,0,0,0,0,1,8,0,8,6,5,1,1,196.0,0.0,196.0,21.77777777777778,21.0,37.400000000000006,54.19999999999999,0
2024-06-28,07:00,MET,13,13,0,0,0,0,0,3,10,3,3,2,0,0,53.0,20.0,33.0,2.5384615384615383,-1.0,18.000000000000004,19.4,0
2024-06-28,07:00,REG,522,522,0,0,0,0,244,96,177,96,51,36,14,3,2075.0,456.0,1619.0,3.1315280464216633,1.0,9.0,19.0,0
2024-06-28,08:00,,17,17,0,0,0,0,3,10,4,10,7,7,6,2,368.0,13.0,355.0,20.88235294117647,6.0,56.400000000000006,61.8,0
2024-06-28,08:00,IC,7,7,0,0,0,0,2,5,0,5,3,2,1,1,166.0,0.0,166.0,23.714285714285715,7.0,58.60000000000004,89.79999999999993,0
2024-06-28,08:00,MET,14,14,0,0,0,0,8,0,6,0,0,0,0,0,7.0,22.0,-15.0,-1.0714285714285714,0.0,1.700000000000001,2.3499999999999996,0
2024-06-28,08:00,REG,444,444,0,0,0,0,191,84,168,84,47,32,16,5,2062.0,430.0,1632.0,3.6839729119638824,1.0,10.0,19.899999999999977,0
2024-06-28,09:00,,13,13,0,0,0,0,4,6,3,6,6,6,4,1,247.0,8.0,239.0,18.384615384615383,4.0,50.60000000000001,55.999999999999986,0
2024-06-28,09:00,IC,6,6,0,0,0,0,1,2,3,2,2,2,1,0,62.0,18.0,44.0,7.333333333333333,-0.5,31.0,33.5,0
2024-06-28,09:00,MET,14,14,0,0,0,0,4,0,10,0,0,0,0,0,6.0,26.0,-20.0,-1.4285714285714286,-1.5,1.4000000000000021,2.6999999999999993,0
2024-06-28,09:00,REG,374,374,0,0,0,0,170,65,138,65,23,12,6,1,1100.0,417.0,683.0,1.8310991957104559,1.0,7.0,10.399999999999977,0
2024-06-28,10:00,,12,12,0,0,0,0,0,10,2,10,8,7,6,1,352.0,8.0,344.0,28.666666666666668,29.5,52.8,62.899999999999984,0
2024-06-28,10:00,EC,2,2,0,0,0,0,1,1,0,1,1,1,0,0,23.0,0.0,23.0,11.5,11.5,17.5,18.25,0
2024-06-28,10:00,IC,7,7,0,0,0,0,0,5,2,5,4,4,3,2,198.0,7.0,191.0,27.285714285714285,15.0,66.0,70.49999999999999,0
2024-06-28,10:00,MET,12,12,0,0,0,0,5,0,7,0,0,0,0,0,4.0,12.0,-8.0,-0.6666666666666666,-1.0,1.0,1.4499999999999993,0
2024-06-28,10:00,REG,308,308,0,0,0,0,134,59,114,59,23,15,3,0,866.0,287.0,579.0,1.8859934853420195,1.0,6.400000000000034,14.0,0
2024-06-28,11:00,,13,13,0,0,0,0,4,7,2,7,5,4,2,1,209.0,11.0,198.0,15.23076923076923,5.0,41.60000000000002,63.39999999999994,0
2024-06-28,11:00,EC,2,2,0,0,0,0,0,1,1,1,1,1,1,0,35.0,6.0,29.0,14.5,14.5,30.900000000000002,32.949999999999996,0
2024-06-28,11:00,IC,4,4,0,0,0,0,2,1,1,1,1,1,1,0,40.0,5.0,35.0,8.75,2.5,25.700000000000006,30.349999999999987,0
2024-06-28,11:00,MET,12,12,0,0,0,0,3,2,7,2,0,0,0,0,24.0,17.0,7.0,0.5833333333333334,-1.5,5.800000000000001,7.349999999999998,0
2024-06-28,11:00,REG,353,353,0,0,0,0,154,59,139,59,22,13,3,0,921.0,358.0,563.0,1.5994318181818181,0.0,6.0,12.0,0
2024-06-28,12:00,,12,12,0,0,0,0,5,5,2,5,3,2,0,0,78.0,6.0,72.0,6.0,4.0,14.8,18.149999999999995,0
2024-06-28,12:00,EC,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0
2024-06-28,12:00,IC,4,4,0,0,0,0,0,3,1,3,3,2,1,0,83.0,1.0,82.0,20.5,16.5,41.00000000000001,45.499999999999986,0
2024-06-28,12:00,ICN,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
2024-06-28,12:00,MET,11,11,0,0,0,0,2,3,5,3,1,1,0,0,31.0,16.0,15.0,1.5,-1.0,6.599999999999994,13.799999999999983,0
2024-06-28,12:00,REG,434,434,0,0,0,0,192,74,167,74,29,10,1,1,1215.0,437.0,778.0,1.7967667436489607,1.0,7.0,11.0,0
2024-06-28,13:00,,18,18,0,0,0,0,1,13,4,13,11,8,6,3,462.0,8.0,454.0,25.22222222222222,13.5,68.3,69.44999999999999,0
2024-06-28,13:00,EC,2,2,0,0,0,0,0,1,1,1,0,0,0,0,7.0,1.0,6.0,3.0,3.0,6.2,6.6,0
2024-06-28,13:00,IC,3,3,0,0,0,0,1,1,1,1,1,1,0,0,19.0,1.0,18.0,6.0,4.0,12.8,13.899999999999999,0
2024-06-28,13:00,ICN,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0
2024-06-28,13:00,MET,11,11,0,0,0,0,5,3,3,3,1,0,0,0,34.0,4.0,30.0,2.727272727272727,2.0,8.0,10.0,0
2024-06-28,13:00,REG,506,506,0,0,0,0,247,71,188,71,38,21,7,2,1544.0,478.0,1066.0,2.1067193675889326,1.0,7.0,13.0,0
2024-06-28,14:00,,14,14,0,0,0,0,2,11,1,11,7,7,6,3,379.0,7.0,372.0,26.571428571428573,16.0,66.9,70.05,0
