giorno,ora,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,cancellate_tot,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,ruolo,nome_stazione
2026-02-13,01:00,EN,S08217,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,19,0,19,19.0,19.0,19.0,19.0,nodo,ROMA TIBURTINA
2026-02-13,01:00,NCL,S02011,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,FORTEZZA
2026-02-13,01:00,NCL,S02114,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,S.CANDIDO
2026-02-13,01:00,REG,S00248,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0.5,0.5,0.9,0.95,nodo,NOVARA
2026-02-13,01:00,REG,S01030,5,5,0,0,0,0,0,2,0,3,0,0,0,0,0,7,5,2,0.16666666666666663,1.0,1.4,1.45,nodo,GALLARATE
2026-02-13,01:00,REG,S01059,4,3,0,1,0,0,0,1,0,3,0,0,0,0,0,0,5,-5,-1.25,-1.25,-0.6499999999999999,-0.5750000000000001,nodo,ALBAIRATE-VERMEZZO
2026-02-13,01:00,REG,S01066,7,7,0,0,0,0,0,3,1,3,1,0,0,0,0,11,16,-5,-0.75,-0.25,3.1500000000000004,3.3249999999999997,nodo,MILANO CADORNA
2026-02-13,01:00,REG,S01205,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,-1,-0.5,-0.5,-0.5,-0.5,nodo,VARESE
2026-02-13,01:00,REG,S01307,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,-5,-1.5,-1.5,-1.1,-1.05,nodo,COMO S.GIOVANNI
2026-02-13,01:00,REG,S01316,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,-16,-5.25,-5.25,-5.05,-5.025,nodo,CAMNAGO-LENTATE
2026-02-13,01:00,REG,S01520,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,-6,-1.5,-1.5,-1.1,-1.05,nodo,LECCO
2026-02-13,01:00,REG,S01642,7,7,0,0,0,0,0,6,0,1,0,0,0,0,0,8,2,6,0.75,1.25,1.5,1.5,nodo,MILANO BOVISA POLITECNICO
2026-02-13,01:00,REG,S01645,10,10,0,0,0,0,0,3,0,7,0,0,0,0,0,2,11,-9,-0.875,-1.0,0.3500000000000001,0.6749999999999998,nodo,MILANO PORTA GARIBALDI
2026-02-13,01:00,REG,S01700,4,4,0,0,0,0,0,1,0,3,0,0,0,0,0,3,5,-2,-0.5,-0.5,0.7000000000000002,0.8499999999999999,nodo,MILANO CENTRALE
2026-02-13,01:00,REG,S01708,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,6,3,3,0.0,0.0,0.3999999999999999,0.44999999999999996,nodo,TREVIGLIO
2026-02-13,01:00,REG,S01820,4,3,0,1,0,0,0,1,0,3,0,0,0,0,0,0,5,-5,-1.25,-1.25,-0.6499999999999999,-0.5750000000000001,nodo,MILANO ROGOREDO
2026-02-13,01:00,REG,S01825,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,1.0,1.0,1.0,1.0,nodo,LODI
2026-02-13,01:00,REG,S01860,4,4,0,0,0,0,0,3,0,1,0,0,0,0,0,5,2,3,0.75,0.75,1.35,1.4249999999999998,nodo,PAVIA
2026-02-13,01:00,REG,S01933,4,4,0,0,0,0,0,3,1,0,1,0,0,0,0,11,0,11,2.75,2.75,3.35,3.425,nodo,SARONNO
2026-02-13,01:00,REG,S02570,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,MONTEBELLUNA
2026-02-13,01:00,REG,S02712,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,TREVISO CENTRALE
2026-02-13,02:00,REG,S00248,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,NOVARA
2026-02-13,02:00,REG,S01030,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,nodo,GALLARATE
2026-02-13,02:00,REG,S01059,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,-7,-3.5,-3.5,-3.5,-3.5,nodo,ALBAIRATE-VERMEZZO
2026-02-13,02:00,REG,S01066,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,MILANO CADORNA
2026-02-13,02:00,REG,S01307,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,COMO S.GIOVANNI
2026-02-13,02:00,REG,S01520,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.5,-0.5,nodo,LECCO
2026-02-13,02:00,REG,S01642,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,MILANO BOVISA POLITECNICO
2026-02-13,02:00,REG,S01645,4,4,0,0,0,0,0,2,0,2,0,0,0,0,0,2,4,-2,-0.3333333333333333,-0.5,0.7000000000000001,0.8499999999999999,nodo,MILANO PORTA GARIBALDI
2026-02-13,02:00,REG,S01700,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,nodo,MILANO CENTRALE
2026-02-13,02:00,REG,S01820,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,-7,-3.5,-3.5,-3.5,-3.5,nodo,MILANO ROGOREDO
2026-02-13,02:00,REG,S01825,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,LODI
2026-02-13,02:00,REG,S01933,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,SARONNO
2026-02-13,02:00,REG,S02570,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,MONTEBELLUNA
2026-02-13,02:00,REG,S02712,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,TREVISO CENTRALE
2026-02-13,03:00,NCL,S02011,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,FORTEZZA
2026-02-13,03:00,NCL,S02114,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,S.CANDIDO
2026-02-13,03:00,REG,S02559,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,BELLUNO
2026-02-13,03:00,REG,S02593,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,VENEZIA S.LUCIA
2026-02-13,03:00,REG,S07113,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,ANCONA
2026-02-13,03:00,REG,S08217,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,23,0,23,23.0,23.0,23.0,23.0,nodo,ROMA TIBURTINA
2026-02-13,03:00,REG,S08409,3,3,0,0,0,0,0,1,1,1,1,1,1,1,1,74,3,71,23.666666666666668,0.0,59.2,66.6,nodo,ROMA TERMINI
2026-02-13,03:00,REG,S08602,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,76,0,76,76.0,76.0,76.0,76.0,nodo,CAMPOLEONE
2026-02-13,03:00,REG,S08640,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,FORMIA-GAETA
2026-02-13,03:00,REG,S08671,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,CASSINO
2026-02-13,03:00,REG,S08734,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,23,0,23,23.0,23.0,23.0,23.0,nodo,VELLETRI
2026-02-13,03:00,REG,S09000,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,74,0,74,74.0,74.0,74.0,74.0,nodo,SESSA AURUNCA-ROCCAMONFINA
2026-02-13,03:00,REG,S09211,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,CASERTA
2026-02-13,03:00,REG,S09218,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,76,0,76,76.0,76.0,76.0,76.0,nodo,NAPOLI CENTRALE
2026-02-13,04:00,IC,S01700,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,9,1,8,4.0,4.0,8.0,8.5,nodo,MILANO CENTRALE
2026-02-13,04:00,IC,S04501,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,VENTIMIGLIA
2026-02-13,04:00,IC,S06000,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,0,9,9.0,9.0,9.0,9.0,nodo,LA SPEZIA CENTRALE
2026-02-13,04:00,NCL,S02589,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,VENEZIA MESTRE
2026-02-13,04:00,NCL,S05050,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,BOLOGNA CABINA S.DONATO
2026-02-13,04:00,REG,S00088,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,4,5,-1,-0.5,-0.5,3.1,3.55,nodo,TORINO AEROPORTO DI CASELLE
2026-02-13,04:00,REG,S00208,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,BUSSOLENO
2026-02-13,04:00,REG,S00219,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,-2,-1.0,-1.0,-1.0,-1.0,nodo,TORINO PORTA NUOVA
2026-02-13,04:00,REG,S00228,2,2,0,0,0,0,0,0,1,1,1,1,1,1,0,38,3,35,17.5,17.5,17.5,17.5,nodo,TORINO STURA
2026-02-13,04:00,REG,S00232,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,CHIVASSO
2026-02-13,04:00,REG,S00248,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,NOVARA
2026-02-13,04:00,REG,S00260,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,SUSA
2026-02-13,04:00,REG,S00452,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,-6,-3.0,-3.0,-1.4,-1.2000000000000002,nodo,TORINO LINGOTTO
2026-02-13,04:00,REG,S00470,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,ALESSANDRIA
2026-02-13,04:00,REG,S00606,2,2,0,0,0,0,0,1,1,0,1,1,1,1,0,42,0,42,21.0,21.0,21.0,21.0,nodo,FOSSANO
2026-02-13,04:00,REG,S01003,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,nodo,DOMODOSSOLA
2026-02-13,04:00,REG,S01030,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.0,1.0,nodo,GALLARATE
2026-02-13,04:00,REG,S01066,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,nodo,MILANO CADORNA
2026-02-13,04:00,REG,S01113,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,LUINO
2026-02-13,04:00,REG,S01146,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,1,0.3333333333333333,1.0,1.0,1.0,nodo,MALPENSA AEROPORTO TERMINAL 2
2026-02-13,04:00,REG,S01301,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,nodo,CHIASSO
2026-02-13,04:00,REG,S01326,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,nodo,MILANO GRECO PIRELLI
2026-02-13,04:00,REG,S01430,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,SONDRIO
2026-02-13,04:00,REG,S01440,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.0,1.0,nodo,TIRANO
2026-02-13,04:00,REG,S01645,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,MILANO PORTA GARIBALDI
2026-02-13,04:00,REG,S01700,7,7,0,0,0,0,0,6,0,1,0,0,0,0,0,8,2,6,0.875,1.0,1.7000000000000002,1.8499999999999996,nodo,MILANO CENTRALE
2026-02-13,04:00,REG,S01717,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,nodo,BRESCIA
2026-02-13,04:00,REG,S02559,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,-0.25,-0.25,0.75,0.875,nodo,BELLUNO
2026-02-13,04:00,REG,S02570,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,nodo,MONTEBELLUNA
2026-02-13,04:00,REG,S02581,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.5,-1.5,nodo,PADOVA
2026-02-13,04:00,REG,S02593,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.5,1.5,nodo,VENEZIA S.LUCIA
2026-02-13,04:00,REG,S02712,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,nodo,TREVISO CENTRALE
2026-02-13,04:00,REG,S03026,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,UDINE
2026-02-13,04:00,REG,S03310,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,MONFALCONE
2026-02-13,04:00,REG,S04203,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,NOVI LIGURE
2026-02-13,04:00,REG,S04702,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,-2,-1.0,-1.0,0.6000000000000001,0.7999999999999998,nodo,GENOVA BRIGNOLE
2026-02-13,04:00,REG,S04725,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,7,0,7,3.5,3.5,5.5,5.75,nodo,SESTRI LEVANTE
2026-02-13,04:00,REG,S04801,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,SAVONA
2026-02-13,04:00,REG,S05000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,nodo,PIACENZA
2026-02-13,04:00,REG,S05014,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.5,1.5,nodo,PARMA
2026-02-13,04:00,REG,S05043,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,-2,-1.0,-1.0,1.4000000000000001,1.6999999999999997,nodo,BOLOGNA CENTRALE
2026-02-13,04:00,REG,S06000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,nodo,LA SPEZIA CENTRALE
2026-02-13,04:00,REG,S06007,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,nodo,SARZANA
2026-02-13,04:00,REG,S06039,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nodo,GROSSETO
2026-02-13,04:00,REG,S06163,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,PONTREMOLI
2026-02-13,04:00,REG,S06421,5,5,0,0,0,0,0,3,0,2,0,0,0,0,0,7,5,2,0.08333333333333337,0.75,1.75,1.875,nodo,FIRENZE SANTA MARIA NOVELLA
2026-02-13,04:00,REG,S06500,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,PISA CENTRALE
2026-02-13,04:00,REG,S06725,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,LIVORNO CENTRALE
2026-02-13,04:00,REG,S06809,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,nodo,SIENA
2026-02-13,04:00,REG,S06915,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,nodo,AREZZO
2026-02-13,04:00,REG,S06925,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,-14,-7.0,-7.0,-5.4,-5.2,nodo,CHIUSI-CHIANCIANO TERME
2026-02-13,04:00,REG,S07004,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,nodo,PERUGIA
2026-02-13,04:00,REG,S07113,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,-1,-0.5,-0.5,-0.5,-0.5,nodo,ANCONA
2026-02-13,04:00,REG,S07217,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,nodo,FOLIGNO
2026-02-13,04:00,REG,S07513,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,nodo,S.BENEDETTO DEL TRONTO
2026-02-13,04:00,REG,S08010,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,nodo,CIVITAVECCHIA
2026-02-13,04:00,REG,S08209,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,nodo,ORTE
2026-02-13,04:00,REG,S08217,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,nodo,ROMA TIBURTINA
2026-02-13,04:00,REG,S08409,8,8,0,0,0,0,0,2,3,3,3,3,3,3,1,195,14,181,14.214285714285714,1.5,34.800000000000004,37.64999999999999,nodo,ROMA TERMINI
2026-02-13,04:00,REG,S08411,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,9,0,9,4.5,4.5,5.7,5.85,nodo,FIUMICINO AEROPORTO
2026-02-13,04:00,REG,S08602,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,61,0,61,61.0,61.0,61.0,61.0,nodo,CAMPOLEONE
2026-02-13,04:00,REG,S08640,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,nodo,FORMIA-GAETA
2026-02-13,04:00,REG,S08650,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,26,0,26,26.0,26.0,26.0,26.0,nodo,CIAMPINO
2026-02-13,04:00,REG,S08671,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,nodo,CASSINO
2026-02-13,04:00,REG,S08710,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,nodo,NETTUNO
2026-02-13,04:00,REG,S08734,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,26,0,26,26.0,26.0,26.0,26.0,nodo,VELLETRI
2026-02-13,04:00,REG,S09000,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,17,0,17,17.0,17.0,17.0,17.0,nodo,SESSA AURUNCA-ROCCAMONFINA
2026-02-13,04:00,REG,S09003,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,59,0,59,59.0,59.0,59.0,59.0,nodo,VILLA LITERNO
2026-02-13,04:00,REG,S09203,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,nodo,VAIRANO-CAIANELLO
2026-02-13,04:00,REG,S09211,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,nodo,CASERTA
2026-02-13,04:00,REG,S09218,6,4,2,0,0,2,0,0,5,1,5,5,4,3,2,222,2,220,26.4,33.0,41.1,42.8,nodo,NAPOLI CENTRALE
2026-02-13,04:00,REG,S09702,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,SARNO
2026-02-13,04:00,REG,S09818,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,SALERNO
2026-02-13,04:00,REG,S11100,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,FOGGIA
2026-02-13,04:00,REG,S11119,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-2,-1.0,-1.0,-1.0,-1.0,nodo,BARI CENTRALE
2026-02-13,04:00,REG,S11136,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,nodo,BRINDISI
2026-02-13,04:00,REG,S11721,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,11,0,11,11.0,11.0,11.0,11.0,nodo,SAPRI
2026-02-13,04:00,REG,S11781,2,2,0,0,0,0,0,0,2,0,2,2,2,1,0,67,0,67,33.5,33.5,33.5,33.5,nodo,REGGIO DI CALABRIA CENTRALE
2026-02-13,04:00,REG,S11910,2,2,0,0,0,0,0,0,2,0,2,2,2,1,0,67,0,67,33.5,33.5,33.5,33.5,nodo,COSENZA
2026-02-13,04:00,REG,S12002,6,6,0,0,0,0,0,4,0,2,0,0,0,0,0,11,4,7,1.1666666666666665,2.0,3.2,3.3499999999999996,nodo,PALERMO CENTRALE
2026-02-13,04:00,REG,S12019,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,nodo,CEFALU\'
2026-02-13,04:00,REG,S12027,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,nodo,S.AGATA DI MILITELLO
2026-02-13,04:00,REG,S12036,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,2,1.0,1.0,1.0,1.0,nodo,PATTI-S.PIERO PATTI
2026-02-13,04:00,REG,S12133,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0.0,0.0,1.6,1.7999999999999998,nodo,PALERMO AEROPORTO
2026-02-13,04:00,REG,S12216,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,nodo,AGRIGENTO CENTRALE
2026-02-13,04:00,REG,S12301,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,6,2,4,0.5,0.5,0.8999999999999999,0.95,nodo,MESSINA CENTRALE
2026-02-13,04:00,REG,S12337,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,38,0,38,38.0,38.0,38.0,38.0,nodo,CATANIA ACQUICELLA
2026-02-13,04:00,REG,S12349,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,38,0,38,38.0,38.0,38.0,38.0,nodo,SIRACUSA
2026-02-13,04:00,REG,S19919,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,nodo,STABIO
2026-02-13,05:00,FB,S04700,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,15,0,15,15.0,15.0,15.0,15.0,nodo,GENOVA PIAZZA PRINCIPE
2026-02-13,05:00,FB,S08409,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,15,0,15,15.0,15.0,15.0,15.0,nodo,ROMA TERMINI
2026-02-13,05:00,FR,S00219,5,5,0,0,0,0,0,1,4,0,4,4,1,1,0,78,0,78,14.25,11.5,22.500000000000004,24.749999999999993,nodo,TORINO PORTA NUOVA
2026-02-13,05:00,FR,S01700,12,12,0,0,0,0,0,4,4,4,4,3,1,0,0,51,11,40,1.7777777777777781,0.0,7.700000000000001,8.849999999999998,nodo,MILANO CENTRALE
2026-02-13,05:00,FR,S02026,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,5,-2,-1.0,-1.0,2.2,2.5999999999999996,nodo,BOLZANO
2026-02-13,05:00,FR,S02593,4,4,0,0,0,0,0,2,2,0,2,2,1,1,0,72,0,72,18.0,18.0,30.4,31.95,nodo,VENEZIA S.LUCIA
2026-02-13,05:00,FR,S07004,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,12,0,12,12.0,12.0,12.0,12.0,nodo,PERUGIA
2026-02-13,05:00,FR,S07113,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,ANCONA
2026-02-13,05:00,FR,S07810,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,nodo,PESCARA
2026-02-13,05:00,FR,S08409,8,8,0,0,0,0,0,4,1,3,1,0,0,0,0,17,13,4,0.6666666666666666,2.0,4.0,4.25,nodo,ROMA TERMINI
2026-02-13,05:00,FR,S09218,5,5,0,0,0,0,0,2,1,2,1,1,0,0,0,15,9,6,1.8333333333333335,3.0,6.2,6.6,nodo,NAPOLI CENTRALE
2026-02-13,05:00,FR,S09818,3,3,0,0,0,0,0,0,1,2,1,1,0,0,0,10,8,2,-1.25,-1.25,0.9500000000000002,1.2249999999999996,nodo,SALERNO
2026-02-13,05:00,FR,S09823,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,42,0,42,42.0,42.0,42.0,42.0,nodo,BATTIPAGLIA
2026-02-13,05:00,FR,S11119,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,11,0,11,11.0,11.0,11.0,11.0,nodo,BARI CENTRALE
2026-02-13,05:00,FR,S11145,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,15,0,15,15.0,15.0,15.0,15.0,nodo,LECCE
2026-02-13,05:00,FR,S11781,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,56,0,56,56.0,56.0,56.0,56.0,nodo,REGGIO DI CALABRIA CENTRALE
2026-02-13,05:00,IC,S01700,4,4,0,0,0,0,0,0,2,2,2,1,1,0,0,25,11,14,1.6666666666666665,2.5,6.9,7.449999999999999,nodo,MILANO CENTRALE
2026-02-13,05:00,IC,S04725,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,nodo,SESTRI LEVANTE
2026-02-13,05:00,IC,S06421,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,-13,-13.0,-13.0,-13.0,-13.0,nodo,FIRENZE SANTA MARIA NOVELLA
