mese,tipo_giorno,fascia_oraria,categoria,bucket_ritardo_arrivo,minuti_ritardo,count,minuti_anticipo
2024-10,infrasettimanale,sera,,"(5,10]",1750.0,226,0.0
2024-10,infrasettimanale,sera,,"(60,120]",1278.0,16,0.0
2024-10,infrasettimanale,sera,,> 120,358.0,2,0.0
2024-10,infrasettimanale,tarda_mattina,EC,"(-1,0]",0.0,6,0.0
2024-10,infrasettimanale,tarda_mattina,EC,"(-10,-5]",0.0,23,125.0
2024-10,infrasettimanale,tarda_mattina,EC,"(-5,-1]",0.0,61,146.0
2024-10,infrasettimanale,tarda_mattina,EC,"(0,1]",5.0,5,0.0
2024-10,infrasettimanale,tarda_mattina,EC,"(1,5]",125.0,40,0.0
2024-10,infrasettimanale,tarda_mattina,EC,"(10,15]",357.0,27,0.0
2024-10,infrasettimanale,tarda_mattina,EC,"(15,30]",611.0,28,0.0
2024-10,infrasettimanale,tarda_mattina,EC,"(30,60]",1054.0,25,0.0
2024-10,infrasettimanale,tarda_mattina,EC,"(5,10]",194.0,25,0.0
2024-10,infrasettimanale,tarda_mattina,EC,"(60,120]",794.0,9,0.0
2024-10,infrasettimanale,tarda_mattina,EC,> 120,862.0,6,0.0
2024-10,infrasettimanale,tarda_mattina,EC,missing,0.0,1,0.0
2024-10,infrasettimanale,tarda_mattina,EXP,"(-30,-15]",0.0,1,19.0
2024-10,infrasettimanale,tarda_mattina,EXP,"(1,5]",4.0,1,0.0
2024-10,infrasettimanale,tarda_mattina,EXP,"(10,15]",15.0,1,0.0
2024-10,infrasettimanale,tarda_mattina,EXP,"(5,10]",7.0,1,0.0
2024-10,infrasettimanale,tarda_mattina,EXP,"(60,120]",174.0,2,0.0
2024-10,infrasettimanale,tarda_mattina,IC,"(-1,0]",0.0,17,0.0
2024-10,infrasettimanale,tarda_mattina,IC,"(-10,-5]",0.0,32,212.0
2024-10,infrasettimanale,tarda_mattina,IC,"(-15,-10]",0.0,15,172.0
2024-10,infrasettimanale,tarda_mattina,IC,"(-30,-15]",0.0,5,91.0
2024-10,infrasettimanale,tarda_mattina,IC,"(-5,-1]",0.0,73,172.0
2024-10,infrasettimanale,tarda_mattina,IC,"(-60,-30]",0.0,1,36.0
2024-10,infrasettimanale,tarda_mattina,IC,"(0,1]",19.0,19,0.0
2024-10,infrasettimanale,tarda_mattina,IC,"(1,5]",249.0,76,0.0
2024-10,infrasettimanale,tarda_mattina,IC,"(10,15]",509.0,40,0.0
2024-10,infrasettimanale,tarda_mattina,IC,"(15,30]",1143.0,51,0.0
2024-10,infrasettimanale,tarda_mattina,IC,"(30,60]",1765.0,43,0.0
2024-10,infrasettimanale,tarda_mattina,IC,"(5,10]",630.0,82,0.0
2024-10,infrasettimanale,tarda_mattina,IC,"(60,120]",1570.0,19,0.0
2024-10,infrasettimanale,tarda_mattina,IC,> 120,710.0,5,0.0
2024-10,infrasettimanale,tarda_mattina,IC,missing,0.0,3,0.0
2024-10,infrasettimanale,tarda_mattina,ICN,"(-1,0]",0.0,4,0.0
2024-10,infrasettimanale,tarda_mattina,ICN,"(-10,-5]",0.0,8,50.0
2024-10,infrasettimanale,tarda_mattina,ICN,"(-15,-10]",0.0,3,34.0
2024-10,infrasettimanale,tarda_mattina,ICN,"(-30,-15]",0.0,4,69.0
2024-10,infrasettimanale,tarda_mattina,ICN,"(-5,-1]",0.0,18,55.0
2024-10,infrasettimanale,tarda_mattina,ICN,"(0,1]",1.0,1,0.0
2024-10,infrasettimanale,tarda_mattina,ICN,"(1,5]",2.0,1,0.0
2024-10,infrasettimanale,tarda_mattina,ICN,"(10,15]",11.0,1,0.0
2024-10,infrasettimanale,tarda_mattina,ICN,"(15,30]",39.0,2,0.0
2024-10,infrasettimanale,tarda_mattina,ICN,"(5,10]",16.0,2,0.0
2024-10,infrasettimanale,tarda_mattina,ICN,"(60,120]",97.0,1,0.0
2024-10,infrasettimanale,tarda_mattina,MET,"(-1,0]",0.0,151,0.0
2024-10,infrasettimanale,tarda_mattina,MET,"(-10,-5]",0.0,32,194.0
2024-10,infrasettimanale,tarda_mattina,MET,"(-15,-10]",0.0,8,95.0
2024-10,infrasettimanale,tarda_mattina,MET,"(-5,-1]",0.0,637,1195.0
2024-10,infrasettimanale,tarda_mattina,MET,"(0,1]",205.0,205,0.0
2024-10,infrasettimanale,tarda_mattina,MET,"(1,5]",797.0,264,0.0
2024-10,infrasettimanale,tarda_mattina,MET,"(10,15]",181.0,14,0.0
2024-10,infrasettimanale,tarda_mattina,MET,"(15,30]",315.0,15,0.0
2024-10,infrasettimanale,tarda_mattina,MET,"(30,60]",136.0,4,0.0
2024-10,infrasettimanale,tarda_mattina,MET,"(5,10]",334.0,45,0.0
2024-10,infrasettimanale,tarda_mattina,MET,> 120,332.0,2,0.0
2024-10,infrasettimanale,tarda_mattina,MET,missing,0.0,15,0.0
2024-10,infrasettimanale,tarda_mattina,NCL,"(-15,-10]",0.0,1,13.0
2024-10,infrasettimanale,tarda_mattina,NCL,"(-30,-15]",0.0,2,49.0
2024-10,infrasettimanale,tarda_mattina,NCL,"(0,1]",1.0,1,0.0
2024-10,infrasettimanale,tarda_mattina,REG,"(-1,0]",0.0,4395,0.0
2024-10,infrasettimanale,tarda_mattina,REG,"(-10,-5]",0.0,1787,10507.0
2024-10,infrasettimanale,tarda_mattina,REG,"(-15,-10]",0.0,60,692.0
2024-10,infrasettimanale,tarda_mattina,REG,"(-30,-15]",0.0,30,542.0
2024-10,infrasettimanale,tarda_mattina,REG,"(-5,-1]",0.0,15575,31130.0
2024-10,infrasettimanale,tarda_mattina,REG,"(-60,-30]",0.0,1,47.0
2024-10,infrasettimanale,tarda_mattina,REG,"(0,1]",5780.0,5780,0.0
2024-10,infrasettimanale,tarda_mattina,REG,"(1,5]",41096.0,13062,0.0
2024-10,infrasettimanale,tarda_mattina,REG,"(10,15]",14597.0,1155,0.0
2024-10,infrasettimanale,tarda_mattina,REG,"(15,30]",23426.0,1095,0.0
2024-10,infrasettimanale,tarda_mattina,REG,"(30,60]",17449.0,427,0.0
2024-10,infrasettimanale,tarda_mattina,REG,"(5,10]",29818.0,4019,0.0
2024-10,infrasettimanale,tarda_mattina,REG,"(60,120]",7123.0,88,0.0
2024-10,infrasettimanale,tarda_mattina,REG,> 120,3798.0,22,0.0
2024-10,infrasettimanale,tarda_mattina,REG,missing,0.0,288,0.0
2024-10,infrasettimanale,tarda_mattina,,"(-1,0]",0.0,104,0.0
2024-10,infrasettimanale,tarda_mattina,,"(-10,-5]",0.0,96,562.0
2024-10,infrasettimanale,tarda_mattina,,"(-15,-10]",0.0,6,64.0
2024-10,infrasettimanale,tarda_mattina,,"(-5,-1]",0.0,344,760.0
2024-10,infrasettimanale,tarda_mattina,,"(0,1]",156.0,156,0.0
2024-10,infrasettimanale,tarda_mattina,,"(1,5]",2438.0,708,0.0
2024-10,infrasettimanale,tarda_mattina,,"(10,15]",3474.0,266,0.0
2024-10,infrasettimanale,tarda_mattina,,"(15,30]",9496.0,420,0.0
2024-10,infrasettimanale,tarda_mattina,,"(30,60]",14102.0,332,0.0
2024-10,infrasettimanale,tarda_mattina,,"(5,10]",4174.0,542,0.0
2024-10,infrasettimanale,tarda_mattina,,"(60,120]",11168.0,134,0.0
2024-10,infrasettimanale,tarda_mattina,,> 120,4356.0,28,0.0
2024-10,infrasettimanale,tarda_mattina,,missing,0.0,6,0.0
2024-10,weekend,mattina,EC,"(-1,0]",0.0,1,0.0
2024-10,weekend,mattina,EC,"(-10,-5]",0.0,11,80.0
2024-10,weekend,mattina,EC,"(-15,-10]",0.0,2,21.0
2024-10,weekend,mattina,EC,"(-5,-1]",0.0,9,24.0
2024-10,weekend,mattina,EC,"(0,1]",1.0,1,0.0
2024-10,weekend,mattina,EC,"(1,5]",16.0,4,0.0
2024-10,weekend,mattina,EC,"(10,15]",40.0,3,0.0
2024-10,weekend,mattina,EC,"(15,30]",35.0,2,0.0
2024-10,weekend,mattina,EC,"(5,10]",13.0,2,0.0
2024-10,weekend,mattina,EC,"(60,120]",69.0,1,0.0
2024-10,weekend,mattina,EN,"(-10,-5]",0.0,1,9.0
2024-10,weekend,mattina,EN,"(0,1]",1.0,1,0.0
2024-10,weekend,mattina,EN,"(10,15]",30.0,2,0.0
2024-10,weekend,mattina,EN,"(15,30]",54.0,2,0.0
2024-10,weekend,mattina,EXP,"(-1,0]",0.0,1,0.0
2024-10,weekend,mattina,EXP,"(-10,-5]",0.0,1,7.0
2024-10,weekend,mattina,EXP,"(-5,-1]",0.0,1,1.0
2024-10,weekend,mattina,IC,"(-1,0]",0.0,9,0.0
2024-10,weekend,mattina,IC,"(-10,-5]",0.0,11,64.0
2024-10,weekend,mattina,IC,"(-15,-10]",0.0,1,11.0
2024-10,weekend,mattina,IC,"(-30,-15]",0.0,2,30.0
2024-10,weekend,mattina,IC,"(-5,-1]",0.0,40,87.0
2024-10,weekend,mattina,IC,"(-60,-30]",0.0,1,59.0
2024-10,weekend,mattina,IC,"(0,1]",18.0,18,0.0
2024-10,weekend,mattina,IC,"(1,5]",151.0,45,0.0
2024-10,weekend,mattina,IC,"(10,15]",176.0,14,0.0
2024-10,weekend,mattina,IC,"(15,30]",400.0,19,0.0
2024-10,weekend,mattina,IC,"(30,60]",117.0,3,0.0
2024-10,weekend,mattina,IC,"(5,10]",180.0,23,0.0
2024-10,weekend,mattina,IC,"(60,120]",239.0,3,0.0
2024-10,weekend,mattina,IC,> 120,461.0,3,0.0
2024-10,weekend,mattina,IC,missing,0.0,2,0.0
2024-10,weekend,mattina,MET,"(-1,0]",0.0,36,0.0
2024-10,weekend,mattina,MET,"(-10,-5]",0.0,5,35.0
2024-10,weekend,mattina,MET,"(-15,-10]",0.0,3,31.0
2024-10,weekend,mattina,MET,"(-5,-1]",0.0,127,222.0
2024-10,weekend,mattina,MET,"(0,1]",46.0,46,0.0
2024-10,weekend,mattina,MET,"(1,5]",164.0,61,0.0
2024-10,weekend,mattina,MET,"(10,15]",13.0,1,0.0
2024-10,weekend,mattina,MET,"(5,10]",55.0,7,0.0
2024-10,weekend,mattina,MET,missing,0.0,18,0.0
2024-10,weekend,mattina,REG,"(-1,0]",0.0,830,0.0
2024-10,weekend,mattina,REG,"(-10,-5]",0.0,388,2323.0
2024-10,weekend,mattina,REG,"(-15,-10]",0.0,28,312.0
2024-10,weekend,mattina,REG,"(-30,-15]",0.0,10,175.0
2024-10,weekend,mattina,REG,"(-5,-1]",0.0,2932,5954.0
2024-10,weekend,mattina,REG,"(-60,-30]",0.0,2,78.0
2024-10,weekend,mattina,REG,"(0,1]",1031.0,1031,0.0
2024-10,weekend,mattina,REG,"(1,5]",7333.0,2325,0.0
2024-10,weekend,mattina,REG,"(10,15]",1622.0,128,0.0
2024-10,weekend,mattina,REG,"(15,30]",3749.0,173,0.0
2024-10,weekend,mattina,REG,"(30,60]",2695.0,67,0.0
2024-10,weekend,mattina,REG,"(5,10]",4242.0,574,0.0
2024-10,weekend,mattina,REG,"(60,120]",882.0,12,0.0
2024-10,weekend,mattina,REG,missing,0.0,366,0.0
2024-10,weekend,mattina,,"(-1,0]",0.0,38,0.0
2024-10,weekend,mattina,,"(-10,-5]",0.0,94,572.0
2024-10,weekend,mattina,,"(-15,-10]",0.0,2,22.0
2024-10,weekend,mattina,,"(-5,-1]",0.0,184,432.0
2024-10,weekend,mattina,,"(0,1]",58.0,58,0.0
2024-10,weekend,mattina,,"(1,5]",896.0,258,0.0
2024-10,weekend,mattina,,"(10,15]",882.0,70,0.0
2024-10,weekend,mattina,,"(15,30]",2188.0,102,0.0
2024-10,weekend,mattina,,"(30,60]",1906.0,42,0.0
2024-10,weekend,mattina,,"(5,10]",1326.0,172,0.0
2024-10,weekend,mattina,,"(60,120]",1298.0,14,0.0
2024-10,weekend,mattina,,> 120,980.0,6,0.0
2024-10,weekend,mattina,,missing,0.0,10,0.0
2024-10,weekend,notte,EN,"(-30,-15]",0.0,1,22.0
2024-10,weekend,notte,EN,"(-5,-1]",0.0,1,3.0
2024-10,weekend,notte,EN,"(1,5]",10.0,2,0.0
2024-10,weekend,notte,EN,"(15,30]",36.0,2,0.0
2024-10,weekend,notte,EN,> 120,707.0,4,0.0
2024-10,weekend,notte,IC,"(-1,0]",0.0,4,0.0
2024-10,weekend,notte,IC,"(-10,-5]",0.0,18,122.0
2024-10,weekend,notte,IC,"(-15,-10]",0.0,1,10.0
2024-10,weekend,notte,IC,"(-30,-15]",0.0,2,52.0
2024-10,weekend,notte,IC,"(-5,-1]",0.0,30,77.0
2024-10,weekend,notte,IC,"(-60,-30]",0.0,1,55.0
2024-10,weekend,notte,IC,"(0,1]",5.0,5,0.0
2024-10,weekend,notte,IC,"(1,5]",76.0,22,0.0
2024-10,weekend,notte,IC,"(10,15]",104.0,8,0.0
2024-10,weekend,notte,IC,"(15,30]",51.0,2,0.0
2024-10,weekend,notte,IC,"(30,60]",184.0,5,0.0
2024-10,weekend,notte,IC,"(5,10]",37.0,5,0.0
2024-10,weekend,notte,IC,"(60,120]",97.0,1,0.0
2024-10,weekend,notte,IC,> 120,136.0,1,0.0
2024-10,weekend,notte,ICN,"(-15,-10]",0.0,1,13.0
2024-10,weekend,notte,ICN,"(-30,-15]",0.0,1,16.0
2024-10,weekend,notte,ICN,"(-5,-1]",0.0,4,12.0
2024-10,weekend,notte,ICN,"(30,60]",83.0,2,0.0
2024-10,weekend,notte,ICN,"(5,10]",7.0,1,0.0
2024-10,weekend,notte,MET,"(-1,0]",0.0,10,0.0
2024-10,weekend,notte,MET,"(-10,-5]",0.0,6,32.0
2024-10,weekend,notte,MET,"(-5,-1]",0.0,47,105.0
2024-10,weekend,notte,MET,"(0,1]",15.0,15,0.0
2024-10,weekend,notte,MET,"(1,5]",27.0,9,0.0
2024-10,weekend,notte,MET,"(15,30]",30.0,1,0.0
2024-10,weekend,notte,MET,"(5,10]",12.0,2,0.0
2024-10,weekend,notte,MET,missing,0.0,6,0.0
2024-10,weekend,notte,REG,"(-1,0]",0.0,378,0.0
2024-10,weekend,notte,REG,"(-10,-5]",0.0,191,1110.0
2024-10,weekend,notte,REG,"(-15,-10]",0.0,17,190.0
2024-10,weekend,notte,REG,"(-30,-15]",0.0,1,16.0
2024-10,weekend,notte,REG,"(-5,-1]",0.0,1279,2653.0
2024-10,weekend,notte,REG,"(0,1]",470.0,470,0.0
2024-10,weekend,notte,REG,"(1,5]",2822.0,895,0.0
2024-10,weekend,notte,REG,"(10,15]",606.0,48,0.0
2024-10,weekend,notte,REG,"(15,30]",1295.0,60,0.0
2024-10,weekend,notte,REG,"(30,60]",778.0,18,0.0
2024-10,weekend,notte,REG,"(5,10]",1649.0,223,0.0
2024-10,weekend,notte,REG,"(60,120]",921.0,11,0.0
2024-10,weekend,notte,REG,> 120,1003.0,4,0.0
2024-10,weekend,notte,REG,missing,0.0,136,0.0
2024-10,weekend,notte,,"(-1,0]",0.0,4,0.0
2024-10,weekend,notte,,"(-10,-5]",0.0,38,242.0
2024-10,weekend,notte,,"(-15,-10]",0.0,2,26.0
2024-10,weekend,notte,,"(-5,-1]",0.0,56,138.0
2024-10,weekend,notte,,"(0,1]",16.0,16,0.0
2024-10,weekend,notte,,"(1,5]",160.0,54,0.0
2024-10,weekend,notte,,"(10,15]",250.0,20,0.0
2024-10,weekend,notte,,"(15,30]",508.0,22,0.0
2024-10,weekend,notte,,"(30,60]",648.0,18,0.0
2024-10,weekend,notte,,"(5,10]",280.0,38,0.0
2024-10,weekend,notte,,"(60,120]",222.0,2,0.0
2024-10,weekend,notte,,> 120,326.0,2,0.0
2024-10,weekend,notte,,missing,0.0,4,0.0
2024-10,weekend,pomeriggio,EC,"(-10,-5]",0.0,3,20.0
2024-10,weekend,pomeriggio,EC,"(-5,-1]",0.0,13,31.0
2024-10,weekend,pomeriggio,EC,"(1,5]",25.0,9,0.0
2024-10,weekend,pomeriggio,EC,"(10,15]",74.0,6,0.0
2024-10,weekend,pomeriggio,EC,"(15,30]",245.0,12,0.0
2024-10,weekend,pomeriggio,EC,"(30,60]",225.0,5,0.0
2024-10,weekend,pomeriggio,EC,"(5,10]",104.0,14,0.0
2024-10,weekend,pomeriggio,EC,"(60,120]",425.0,5,0.0
2024-10,weekend,pomeriggio,EC,missing,0.0,1,0.0
2024-10,weekend,pomeriggio,EN,"(-30,-15]",0.0,1,15.0
2024-10,weekend,pomeriggio,EXP,"(1,5]",6.0,2,0.0
2024-10,weekend,pomeriggio,EXP,"(15,30]",18.0,1,0.0
2024-10,weekend,pomeriggio,EXP,"(5,10]",15.0,2,0.0
2024-10,weekend,pomeriggio,IC,"(-1,0]",0.0,9,0.0
2024-10,weekend,pomeriggio,IC,"(-10,-5]",0.0,15,96.0
2024-10,weekend,pomeriggio,IC,"(-15,-10]",0.0,5,57.0
2024-10,weekend,pomeriggio,IC,"(-5,-1]",0.0,33,79.0
2024-10,weekend,pomeriggio,IC,"(0,1]",17.0,17,0.0
2024-10,weekend,pomeriggio,IC,"(1,5]",94.0,27,0.0
2024-10,weekend,pomeriggio,IC,"(10,15]",204.0,15,0.0
2024-10,weekend,pomeriggio,IC,"(15,30]",500.0,23,0.0
2024-10,weekend,pomeriggio,IC,"(30,60]",176.0,4,0.0
2024-10,weekend,pomeriggio,IC,"(5,10]",197.0,23,0.0
2024-10,weekend,pomeriggio,IC,"(60,120]",100.0,1,0.0
2024-10,weekend,pomeriggio,IC,missing,0.0,1,0.0
2024-10,weekend,pomeriggio,ICN,"(-10,-5]",0.0,2,10.0
2024-10,weekend,pomeriggio,ICN,"(-5,-1]",0.0,1,4.0
2024-10,weekend,pomeriggio,ICN,"(5,10]",15.0,2,0.0
2024-10,weekend,pomeriggio,MET,"(-1,0]",0.0,47,0.0
2024-10,weekend,pomeriggio,MET,"(-10,-5]",0.0,10,62.0
2024-10,weekend,pomeriggio,MET,"(-15,-10]",0.0,2,20.0
2024-10,weekend,pomeriggio,MET,"(-5,-1]",0.0,179,315.0
2024-10,weekend,pomeriggio,MET,"(0,1]",58.0,58,0.0
2024-10,weekend,pomeriggio,MET,"(1,5]",145.0,53,0.0
2024-10,weekend,pomeriggio,MET,"(10,15]",25.0,2,0.0
2024-10,weekend,pomeriggio,MET,"(15,30]",18.0,1,0.0
2024-10,weekend,pomeriggio,MET,"(30,60]",72.0,2,0.0
2024-10,weekend,pomeriggio,MET,"(5,10]",39.0,5,0.0
2024-10,weekend,pomeriggio,MET,"(60,120]",61.0,1,0.0
2024-10,weekend,pomeriggio,MET,missing,0.0,23,0.0
2024-10,weekend,pomeriggio,REG,"(-1,0]",0.0,1076,0.0
2024-10,weekend,pomeriggio,REG,"(-10,-5]",0.0,516,3075.0
2024-10,weekend,pomeriggio,REG,"(-15,-10]",0.0,29,325.0
2024-10,weekend,pomeriggio,REG,"(-30,-15]",0.0,6,107.0
2024-10,weekend,pomeriggio,REG,"(-5,-1]",0.0,3472,7064.0
2024-10,weekend,pomeriggio,REG,"(0,1]",1338.0,1338,0.0
2024-10,weekend,pomeriggio,REG,"(1,5]",8713.0,2767,0.0
2024-10,weekend,pomeriggio,REG,"(10,15]",2888.0,230,0.0
2024-10,weekend,pomeriggio,REG,"(15,30]",5350.0,256,0.0
2024-10,weekend,pomeriggio,REG,"(30,60]",3245.0,81,0.0
2024-10,weekend,pomeriggio,REG,"(5,10]",5972.0,799,0.0
2024-10,weekend,pomeriggio,REG,"(60,120]",1568.0,20,0.0
2024-10,weekend,pomeriggio,REG,<= -60,0.0,1,65.0
2024-10,weekend,pomeriggio,REG,> 120,658.0,4,0.0
2024-10,weekend,pomeriggio,REG,missing,0.0,422,0.0
2024-10,weekend,pomeriggio,,"(-1,0]",0.0,40,0.0
2024-10,weekend,pomeriggio,,"(-10,-5]",0.0,66,382.0
2024-10,weekend,pomeriggio,,"(-15,-10]",0.0,4,40.0
2024-10,weekend,pomeriggio,,"(-5,-1]",0.0,166,366.0
2024-10,weekend,pomeriggio,,"(0,1]",72.0,72,0.0
2024-10,weekend,pomeriggio,,"(1,5]",550.0,162,0.0
2024-10,weekend,pomeriggio,,"(10,15]",856.0,68,0.0
2024-10,weekend,pomeriggio,,"(15,30]",2208.0,106,0.0
2024-10,weekend,pomeriggio,,"(30,60]",2540.0,60,0.0
2024-10,weekend,pomeriggio,,"(5,10]",922.0,118,0.0
2024-10,weekend,pomeriggio,,"(60,120]",1356.0,18,0.0
2024-10,weekend,pomeriggio,,missing,0.0,4,0.0
2024-10,weekend,sera,EC,"(-10,-5]",0.0,3,16.0
2024-10,weekend,sera,EC,"(-5,-1]",0.0,10,32.0
2024-10,weekend,sera,EC,"(0,1]",2.0,2,0.0
2024-10,weekend,sera,EC,"(1,5]",20.0,5,0.0
2024-10,weekend,sera,EC,"(10,15]",44.0,3,0.0
2024-10,weekend,sera,EC,"(15,30]",126.0,6,0.0
2024-10,weekend,sera,EC,"(30,60]",115.0,2,0.0
2024-10,weekend,sera,EC,"(5,10]",60.0,8,0.0
2024-10,weekend,sera,EC,"(60,120]",84.0,1,0.0
2024-10,weekend,sera,EN,"(-10,-5]",0.0,2,14.0
2024-10,weekend,sera,EN,"(-15,-10]",0.0,1,10.0
2024-10,weekend,sera,EN,"(1,5]",3.0,1,0.0
2024-10,weekend,sera,EN,"(10,15]",12.0,1,0.0
2024-10,weekend,sera,EN,"(15,30]",50.0,2,0.0
2024-10,weekend,sera,EXP,"(-60,-30]",0.0,1,36.0
2024-10,weekend,sera,EXP,"(1,5]",3.0,1,0.0
2024-10,weekend,sera,IC,"(-1,0]",0.0,2,0.0
2024-10,weekend,sera,IC,"(-10,-5]",0.0,12,74.0
2024-10,weekend,sera,IC,"(-15,-10]",0.0,8,94.0
2024-10,weekend,sera,IC,"(-30,-15]",0.0,1,28.0
2024-10,weekend,sera,IC,"(-5,-1]",0.0,20,59.0
2024-10,weekend,sera,IC,"(0,1]",4.0,4,0.0
2024-10,weekend,sera,IC,"(1,5]",77.0,22,0.0
2024-10,weekend,sera,IC,"(10,15]",60.0,5,0.0
2024-10,weekend,sera,IC,"(15,30]",146.0,6,0.0
2024-10,weekend,sera,IC,"(30,60]",185.0,5,0.0
2024-10,weekend,sera,IC,"(5,10]",161.0,20,0.0
2024-10,weekend,sera,IC,"(60,120]",358.0,5,0.0
2024-10,weekend,sera,IC,> 120,463.0,3,0.0
2024-10,weekend,sera,IC,missing,0.0,2,0.0
2024-10,weekend,sera,ICN,"(-1,0]",0.0,3,0.0
2024-10,weekend,sera,ICN,"(-10,-5]",0.0,14,99.0
2024-10,weekend,sera,ICN,"(-15,-10]",0.0,4,43.0
2024-10,weekend,sera,ICN,"(-30,-15]",0.0,1,16.0
2024-10,weekend,sera,ICN,"(-5,-1]",0.0,21,48.0
2024-10,weekend,sera,ICN,"(0,1]",4.0,4,0.0
2024-10,weekend,sera,ICN,"(1,5]",27.0,9,0.0
2024-10,weekend,sera,ICN,"(10,15]",41.0,3,0.0
2024-10,weekend,sera,ICN,"(15,30]",119.0,5,0.0
2024-10,weekend,sera,ICN,"(30,60]",35.0,1,0.0
2024-10,weekend,sera,ICN,"(5,10]",21.0,3,0.0
2024-10,weekend,sera,ICN,"(60,120]",159.0,2,0.0
2024-10,weekend,sera,MET,"(-1,0]",0.0,40,0.0
2024-10,weekend,sera,MET,"(-10,-5]",0.0,11,72.0
2024-10,weekend,sera,MET,"(-5,-1]",0.0,129,217.0
2024-10,weekend,sera,MET,"(0,1]",67.0,67,0.0
2024-10,weekend,sera,MET,"(1,5]",182.0,64,0.0
2024-10,weekend,sera,MET,"(10,15]",40.0,3,0.0
2024-10,weekend,sera,MET,"(15,30]",61.0,3,0.0
2024-10,weekend,sera,MET,"(30,60]",80.0,2,0.0
2024-10,weekend,sera,MET,"(5,10]",50.0,7,0.0
2024-10,weekend,sera,MET,missing,0.0,15,0.0
2024-10,weekend,sera,REG,"(-1,0]",0.0,749,0.0
2024-10,weekend,sera,REG,"(-10,-5]",0.0,407,2436.0
2024-10,weekend,sera,REG,"(-15,-10]",0.0,29,324.0
2024-10,weekend,sera,REG,"(-30,-15]",0.0,2,30.0
2024-10,weekend,sera,REG,"(-5,-1]",0.0,2818,5723.0
2024-10,weekend,sera,REG,"(0,1]",1022.0,1022,0.0
2024-10,weekend,sera,REG,"(1,5]",7030.0,2212,0.0
2024-10,weekend,sera,REG,"(10,15]",2634.0,209,0.0
2024-10,weekend,sera,REG,"(15,30]",4771.0,220,0.0
2024-10,weekend,sera,REG,"(30,60]",3463.0,84,0.0
2024-10,weekend,sera,REG,"(5,10]",5281.0,709,0.0
2024-10,weekend,sera,REG,"(60,120]",867.0,12,0.0
2024-10,weekend,sera,REG,> 120,407.0,2,0.0
2024-10,weekend,sera,REG,missing,0.0,289,0.0
2024-10,weekend,sera,,"(-1,0]",0.0,18,0.0
2024-10,weekend,sera,,"(-10,-5]",0.0,46,290.0
2024-10,weekend,sera,,"(-15,-10]",0.0,4,40.0
2024-10,weekend,sera,,"(-5,-1]",0.0,72,174.0
2024-10,weekend,sera,,"(0,1]",24.0,24,0.0
2024-10,weekend,sera,,"(1,5]",230.0,66,0.0
2024-10,weekend,sera,,"(10,15]",204.0,16,0.0
2024-10,weekend,sera,,"(15,30]",782.0,34,0.0
2024-10,weekend,sera,,"(30,60]",470.0,10,0.0
2024-10,weekend,sera,,"(5,10]",434.0,58,0.0
2024-10,weekend,sera,,"(60,120]",140.0,2,0.0
2024-10,weekend,sera,,> 120,420.0,2,0.0
2024-10,weekend,tarda_mattina,EC,"(-10,-5]",0.0,17,104.0
2024-10,weekend,tarda_mattina,EC,"(-15,-10]",0.0,2,23.0
2024-10,weekend,tarda_mattina,EC,"(-5,-1]",0.0,17,51.0
2024-10,weekend,tarda_mattina,EC,"(0,1]",9.0,9,0.0
2024-10,weekend,tarda_mattina,EC,"(1,5]",36.0,13,0.0
2024-10,weekend,tarda_mattina,EC,"(10,15]",114.0,9,0.0
2024-10,weekend,tarda_mattina,EC,"(15,30]",301.0,14,0.0
2024-10,weekend,tarda_mattina,EC,"(30,60]",347.0,9,0.0
2024-10,weekend,tarda_mattina,EC,"(5,10]",124.0,15,0.0
2024-10,weekend,tarda_mattina,EC,"(60,120]",182.0,2,0.0
2024-10,weekend,tarda_mattina,EXP,"(0,1]",2.0,2,0.0
2024-10,weekend,tarda_mattina,EXP,"(1,5]",4.0,1,0.0
2024-10,weekend,tarda_mattina,EXP,"(30,60]",59.0,1,0.0
2024-10,weekend,tarda_mattina,EXP,"(5,10]",7.0,1,0.0
2024-10,weekend,tarda_mattina,EXP,"(60,120]",73.0,1,0.0
2024-10,weekend,tarda_mattina,IC,"(-1,0]",0.0,8,0.0
2024-10,weekend,tarda_mattina,IC,"(-10,-5]",0.0,34,238.0
2024-10,weekend,tarda_mattina,IC,"(-15,-10]",0.0,3,33.0
2024-10,weekend,tarda_mattina,IC,"(-30,-15]",0.0,2,40.0
2024-10,weekend,tarda_mattina,IC,"(-5,-1]",0.0,45,98.0
2024-10,weekend,tarda_mattina,IC,"(0,1]",14.0,14,0.0
2024-10,weekend,tarda_mattina,IC,"(1,5]",103.0,29,0.0
2024-10,weekend,tarda_mattina,IC,"(10,15]",168.0,14,0.0
2024-10,weekend,tarda_mattina,IC,"(15,30]",281.0,13,0.0
2024-10,weekend,tarda_mattina,IC,"(30,60]",434.0,10,0.0
2024-10,weekend,tarda_mattina,IC,"(5,10]",160.0,21,0.0
2024-10,weekend,tarda_mattina,IC,"(60,120]",402.0,5,0.0
2024-10,weekend,tarda_mattina,IC,missing,0.0,4,0.0
2024-10,weekend,tarda_mattina,ICN,"(-10,-5]",0.0,2,11.0
2024-10,weekend,tarda_mattina,ICN,"(-15,-10]",0.0,1,10.0
