mese,tipo_giorno,fascia_oraria,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2024-06,weekend,sera,REG,N_36C8728B06FB,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,sera,REG,N_382B2D202D0A,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,sera,REG,N_382B2D202D0A,arrivo,"(-5,-1]",1,0.0,4.0
2024-06,weekend,sera,REG,N_382B2D202D0A,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_3A82FA9A0D0C,arrivo,"(-5,-1]",2,0.0,4.0
2024-06,weekend,sera,REG,N_3A82FA9A0D0C,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_3A82FA9A0D0C,partenza,"(5,10]",2,15.0,0.0
2024-06,weekend,sera,REG,N_3A83D2FA740C,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_3A83D2FA740C,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_3AE15A8EF205,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_3AE15A8EF205,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_3AE15A8EF205,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,sera,REG,N_3AE15A8EF205,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_3B4784E91B0C,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_3B4784E91B0C,partenza,"(1,5]",1,4.0,0.0
2024-06,weekend,sera,REG,N_3C82391FCA2D,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_3C82391FCA2D,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_3C82391FCA2D,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_3C82391FCA2D,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,sera,REG,N_3C82391FCA2D,partenza,"(5,10]",1,10.0,0.0
2024-06,weekend,sera,REG,N_3D0782E67133,arrivo,"(1,5]",2,7.0,0.0
2024-06,weekend,sera,REG,N_3D0782E67133,arrivo,missing,1,0.0,0.0
2024-06,weekend,sera,REG,N_3F8361F33A46,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_3F8361F33A46,arrivo,"(-5,-1]",2,0.0,5.0
2024-06,weekend,sera,REG,N_3F8361F33A46,partenza,"(-1,0]",3,0.0,0.0
2024-06,weekend,sera,REG,N_3F8361F33A46,partenza,"(1,5]",1,4.0,0.0
2024-06,weekend,sera,REG,N_40611E6A6CC5,arrivo,"(-10,-5]",2,0.0,13.0
2024-06,weekend,sera,REG,N_40611E6A6CC5,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,sera,REG,N_4099FB1B7918,partenza,"(-5,-1]",1,0.0,2.0
2024-06,weekend,sera,REG,N_4099FB1B7918,partenza,"(15,30]",1,24.0,0.0
2024-06,weekend,sera,REG,N_40FDF213030B,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_40FDF213030B,arrivo,"(-5,-1]",3,0.0,5.0
2024-06,weekend,sera,REG,N_40FDF213030B,arrivo,"(10,15]",1,12.0,0.0
2024-06,weekend,sera,REG,N_40FDF213030B,partenza,"(-5,-1]",2,0.0,5.0
2024-06,weekend,sera,REG,N_42A528D8B57B,arrivo,"(-5,-1]",6,0.0,14.0
2024-06,weekend,sera,REG,N_42A528D8B57B,arrivo,"(0,1]",3,3.0,0.0
2024-06,weekend,sera,REG,N_42A528D8B57B,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_42A528D8B57B,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_42A528D8B57B,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,sera,REG,N_42A528D8B57B,partenza,"(-5,-1]",2,0.0,6.0
2024-06,weekend,sera,REG,N_42A528D8B57B,partenza,"(60,120]",1,68.0,0.0
2024-06,weekend,sera,REG,N_443E51104707,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_443E51104707,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_4449B7503C46,arrivo,"(10,15]",1,12.0,0.0
2024-06,weekend,sera,REG,N_4449B7503C46,partenza,"(1,5]",2,7.0,0.0
2024-06,weekend,sera,REG,N_44A68103C7EE,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_44A68103C7EE,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_44A68103C7EE,partenza,"(-5,-1]",2,0.0,5.0
2024-06,weekend,sera,REG,N_45266BDEF136,arrivo,"(-5,-1]",3,0.0,5.0
2024-06,weekend,sera,REG,N_45266BDEF136,arrivo,"(1,5]",3,10.0,0.0
2024-06,weekend,sera,REG,N_45266BDEF136,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_4A032FBEC97E,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_4A032FBEC97E,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,sera,REG,N_4A032FBEC97E,arrivo,"(-5,-1]",3,0.0,6.0
2024-06,weekend,sera,REG,N_4A032FBEC97E,arrivo,"(1,5]",2,7.0,0.0
2024-06,weekend,sera,REG,N_4A032FBEC97E,partenza,"(-5,-1]",2,0.0,4.0
2024-06,weekend,sera,REG,N_4A032FBEC97E,partenza,"(1,5]",2,5.0,0.0
2024-06,weekend,sera,REG,N_4B107DF6CED6,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_4B107DF6CED6,partenza,"(-5,-1]",2,0.0,3.0
2024-06,weekend,sera,REG,N_4BB17CC0E70A,arrivo,"(-5,-1]",2,0.0,5.0
2024-06,weekend,sera,REG,N_4BB17CC0E70A,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_4BE2E4A5131E,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_4BE2E4A5131E,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,sera,REG,N_4BE2E4A5131E,partenza,"(-1,0]",2,0.0,0.0
2024-06,weekend,sera,REG,N_4BE2E4A5131E,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_4CB1CAC729C9,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,sera,REG,N_4EE209E84954,arrivo,"(-5,-1]",1,0.0,3.0
2024-06,weekend,sera,REG,N_4EE209E84954,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,sera,REG,N_4EE209E84954,partenza,"(-5,-1]",2,0.0,3.0
2024-06,weekend,sera,REG,N_4F3CE9A0ABE3,arrivo,"(15,30]",1,16.0,0.0
2024-06,weekend,sera,REG,N_4F3CE9A0ABE3,arrivo,"(5,10]",1,6.0,0.0
2024-06,weekend,sera,REG,N_4F3CE9A0ABE3,partenza,"(10,15]",1,14.0,0.0
2024-06,weekend,sera,REG,N_4F3CE9A0ABE3,partenza,"(5,10]",1,6.0,0.0
2024-06,weekend,sera,REG,N_4FACCF341CB7,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_4FACCF341CB7,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_4FACCF341CB7,arrivo,"(1,5]",1,5.0,0.0
2024-06,weekend,sera,REG,N_4FACCF341CB7,arrivo,"(30,60]",1,31.0,0.0
2024-06,weekend,sera,REG,N_4FACCF341CB7,arrivo,"(5,10]",1,8.0,0.0
2024-06,weekend,sera,REG,N_4FACCF341CB7,partenza,"(-5,-1]",2,0.0,3.0
2024-06,weekend,sera,REG,N_4FACCF341CB7,partenza,"(1,5]",2,7.0,0.0
2024-06,weekend,sera,REG,N_51D1ABF13579,arrivo,"(-10,-5]",3,0.0,23.0
2024-06,weekend,sera,REG,N_51D1ABF13579,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_51D1ABF13579,partenza,"(-5,-1]",1,0.0,2.0
2024-06,weekend,sera,REG,N_51D1ABF13579,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_51DC968E0539,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_51DC968E0539,partenza,"(-5,-1]",1,0.0,4.0
2024-06,weekend,sera,REG,N_51EFB2AB0389,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_51EFB2AB0389,arrivo,"(-5,-1]",4,0.0,8.0
2024-06,weekend,sera,REG,N_51EFB2AB0389,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_51EFB2AB0389,arrivo,"(1,5]",4,14.0,0.0
2024-06,weekend,sera,REG,N_51EFB2AB0389,arrivo,"(5,10]",3,26.0,0.0
2024-06,weekend,sera,REG,N_51EFB2AB0389,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_51EFB2AB0389,partenza,"(-10,-5]",3,0.0,23.0
2024-06,weekend,sera,REG,N_51EFB2AB0389,partenza,"(-5,-1]",4,0.0,13.0
2024-06,weekend,sera,REG,N_51EFB2AB0389,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_51EFB2AB0389,partenza,"(1,5]",3,10.0,0.0
2024-06,weekend,sera,REG,N_51EFB2AB0389,partenza,"(5,10]",1,6.0,0.0
2024-06,weekend,sera,REG,N_5306D21208AD,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_53BE36F2F0BF,arrivo,"(-5,-1]",2,0.0,6.0
2024-06,weekend,sera,REG,N_53BE36F2F0BF,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_53BE36F2F0BF,partenza,"(1,5]",1,4.0,0.0
2024-06,weekend,sera,REG,N_543FA4F5E84B,arrivo,"(-5,-1]",2,0.0,4.0
2024-06,weekend,sera,REG,N_543FA4F5E84B,arrivo,"(0,1]",6,6.0,0.0
2024-06,weekend,sera,REG,N_543FA4F5E84B,arrivo,"(1,5]",2,5.0,0.0
2024-06,weekend,sera,REG,N_543FA4F5E84B,arrivo,"(5,10]",2,13.0,0.0
2024-06,weekend,sera,REG,N_543FA4F5E84B,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_543FA4F5E84B,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,sera,REG,N_543FA4F5E84B,partenza,"(-5,-1]",5,0.0,8.0
2024-06,weekend,sera,REG,N_543FA4F5E84B,partenza,"(0,1]",2,2.0,0.0
2024-06,weekend,sera,REG,N_543FA4F5E84B,partenza,"(1,5]",2,6.0,0.0
2024-06,weekend,sera,REG,N_54735EC5B62B,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,sera,REG,N_54735EC5B62B,partenza,"(-5,-1]",1,0.0,3.0
2024-06,weekend,sera,REG,N_54735EC5B62B,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_550927E1ED5E,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_550927E1ED5E,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_550927E1ED5E,partenza,"(-5,-1]",2,0.0,5.0
2024-06,weekend,sera,REG,N_550ECA432EC6,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_550ECA432EC6,arrivo,"(5,10]",1,7.0,0.0
2024-06,weekend,sera,REG,N_550ECA432EC6,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_550ECA432EC6,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_550ECA432EC6,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,sera,REG,N_550ECA432EC6,partenza,"(15,30]",1,18.0,0.0
2024-06,weekend,sera,REG,N_55C18CEAEA1C,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,sera,REG,N_57FE2A40F392,arrivo,"(10,15]",1,12.0,0.0
2024-06,weekend,sera,REG,N_57FE2A40F392,partenza,"(-1,0]",2,0.0,0.0
2024-06,weekend,sera,REG,N_57FE2A40F392,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_58D4D5177F48,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_58D4D5177F48,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_58D4D5177F48,partenza,"(-5,-1]",3,0.0,7.0
2024-06,weekend,sera,REG,N_592534E3C981,arrivo,"(-1,0]",2,0.0,0.0
2024-06,weekend,sera,REG,N_592534E3C981,arrivo,"(-5,-1]",5,0.0,9.0
2024-06,weekend,sera,REG,N_592534E3C981,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,sera,REG,N_592534E3C981,arrivo,"(5,10]",1,7.0,0.0
2024-06,weekend,sera,REG,N_592534E3C981,partenza,"(-5,-1]",3,0.0,8.0
2024-06,weekend,sera,REG,N_592534E3C981,partenza,"(1,5]",1,4.0,0.0
2024-06,weekend,sera,REG,N_592534E3C981,partenza,"(10,15]",1,12.0,0.0
2024-06,weekend,sera,REG,N_5BD6FECC05D9,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_5BD6FECC05D9,arrivo,"(-5,-1]",7,0.0,11.0
2024-06,weekend,sera,REG,N_5BD6FECC05D9,arrivo,"(1,5]",2,4.0,0.0
2024-06,weekend,sera,REG,N_5BD6FECC05D9,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,sera,REG,N_5BD6FECC05D9,partenza,"(-5,-1]",2,0.0,4.0
2024-06,weekend,sera,REG,N_5BD6FECC05D9,partenza,"(0,1]",2,2.0,0.0
2024-06,weekend,sera,REG,N_5BD6FECC05D9,partenza,"(1,5]",1,4.0,0.0
2024-06,weekend,sera,REG,N_5D245644C03E,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_5D701C22BFA0,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_5D701C22BFA0,arrivo,"(-5,-1]",2,0.0,4.0
2024-06,weekend,sera,REG,N_5D701C22BFA0,arrivo,"(0,1]",2,2.0,0.0
2024-06,weekend,sera,REG,N_5D701C22BFA0,arrivo,"(1,5]",1,4.0,0.0
2024-06,weekend,sera,REG,N_5D701C22BFA0,partenza,"(-5,-1]",1,0.0,3.0
2024-06,weekend,sera,REG,N_5D701C22BFA0,partenza,"(0,1]",2,2.0,0.0
2024-06,weekend,sera,REG,N_5F6B2483419A,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_607096404A55,arrivo,"(-5,-1]",1,0.0,3.0
2024-06,weekend,sera,REG,N_607096404A55,arrivo,"(1,5]",1,5.0,0.0
2024-06,weekend,sera,REG,N_607096404A55,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_60AC40AB6E0D,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_60AC40AB6E0D,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_616E8A8254DB,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_616E8A8254DB,arrivo,"(-5,-1]",1,0.0,2.0
2024-06,weekend,sera,REG,N_616E8A8254DB,partenza,"(1,5]",1,5.0,0.0
2024-06,weekend,sera,REG,N_619A2B247E23,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_62A12958237E,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_62A12958237E,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_62A12958237E,arrivo,"(5,10]",1,8.0,0.0
2024-06,weekend,sera,REG,N_62A12958237E,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_637B235E9838,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_637B235E9838,arrivo,"(-5,-1]",5,0.0,9.0
2024-06,weekend,sera,REG,N_637B235E9838,arrivo,"(0,1]",3,3.0,0.0
2024-06,weekend,sera,REG,N_637B235E9838,arrivo,"(1,5]",10,35.0,0.0
2024-06,weekend,sera,REG,N_637B235E9838,arrivo,"(10,15]",1,13.0,0.0
2024-06,weekend,sera,REG,N_637B235E9838,arrivo,"(5,10]",3,21.0,0.0
2024-06,weekend,sera,REG,N_637B235E9838,partenza,"(-1,0]",2,0.0,0.0
2024-06,weekend,sera,REG,N_637B235E9838,partenza,"(-5,-1]",5,0.0,9.0
2024-06,weekend,sera,REG,N_637B235E9838,partenza,"(0,1]",5,5.0,0.0
2024-06,weekend,sera,REG,N_637B235E9838,partenza,"(1,5]",5,17.0,0.0
2024-06,weekend,sera,REG,N_637B235E9838,partenza,"(10,15]",2,22.0,0.0
2024-06,weekend,sera,REG,N_637B235E9838,partenza,"(30,60]",1,31.0,0.0
2024-06,weekend,sera,REG,N_637B235E9838,partenza,"(5,10]",5,41.0,0.0
2024-06,weekend,sera,REG,N_64548ED4BF34,partenza,"(-5,-1]",2,0.0,3.0
2024-06,weekend,sera,REG,N_65DA4217C250,arrivo,"(30,60]",1,37.0,0.0
2024-06,weekend,sera,REG,N_65DA4217C250,partenza,"(1,5]",1,5.0,0.0
2024-06,weekend,sera,REG,N_65DA4217C250,partenza,"(15,30]",1,22.0,0.0
2024-06,weekend,sera,REG,N_65DA4217C250,partenza,"(30,60]",1,35.0,0.0
2024-06,weekend,sera,REG,N_663C39032F0C,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_663C39032F0C,partenza,"(-5,-1]",2,0.0,4.0
2024-06,weekend,sera,REG,N_663C39032F0C,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_66DEF0BD8D9B,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_66DEF0BD8D9B,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_66DEF0BD8D9B,arrivo,"(15,30]",1,18.0,0.0
2024-06,weekend,sera,REG,N_66DEF0BD8D9B,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_66DEF0BD8D9B,partenza,"(1,5]",2,7.0,0.0
2024-06,weekend,sera,REG,N_66EFE7185ACC,arrivo,"(-5,-1]",1,0.0,4.0
2024-06,weekend,sera,REG,N_66EFE7185ACC,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,sera,REG,N_6A5E47BD3937,arrivo,"(-5,-1]",2,0.0,5.0
2024-06,weekend,sera,REG,N_6A5E47BD3937,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_6A5E47BD3937,partenza,"(-5,-1]",3,0.0,3.0
2024-06,weekend,sera,REG,N_6C5F1D064AA5,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_6C5F1D064AA5,arrivo,"(1,5]",3,11.0,0.0
2024-06,weekend,sera,REG,N_6C5F1D064AA5,partenza,"(-5,-1]",1,0.0,2.0
2024-06,weekend,sera,REG,N_6C5F1D064AA5,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_6C88D68D6E24,arrivo,"(-5,-1]",1,0.0,2.0
2024-06,weekend,sera,REG,N_6C88D68D6E24,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_6C88D68D6E24,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_6C88D68D6E24,partenza,"(-5,-1]",2,0.0,4.0
2024-06,weekend,sera,REG,N_6D3FA2816116,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_6D3FA2816116,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_6DAD4A05816E,arrivo,"(-5,-1]",13,0.0,25.0
2024-06,weekend,sera,REG,N_6DAD4A05816E,arrivo,"(0,1]",4,4.0,0.0
2024-06,weekend,sera,REG,N_6DAD4A05816E,arrivo,"(1,5]",6,16.0,0.0
2024-06,weekend,sera,REG,N_6DAD4A05816E,partenza,"(-1,0]",2,0.0,0.0
2024-06,weekend,sera,REG,N_6DAD4A05816E,partenza,"(-10,-5]",1,0.0,6.0
2024-06,weekend,sera,REG,N_6DAD4A05816E,partenza,"(-5,-1]",10,0.0,26.0
2024-06,weekend,sera,REG,N_6DAD4A05816E,partenza,"(0,1]",5,5.0,0.0
2024-06,weekend,sera,REG,N_6DAD4A05816E,partenza,"(1,5]",4,13.0,0.0
2024-06,weekend,sera,REG,N_6DAD4A05816E,partenza,"(5,10]",4,27.0,0.0
2024-06,weekend,sera,REG,N_6DCA844AE5BC,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,sera,REG,N_6DCA844AE5BC,arrivo,"(-5,-1]",2,0.0,7.0
2024-06,weekend,sera,REG,N_6DCA844AE5BC,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_6DCA844AE5BC,partenza,"(-1,0]",2,0.0,0.0
2024-06,weekend,sera,REG,N_6DCA844AE5BC,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_6DCA844AE5BC,partenza,"(1,5]",2,5.0,0.0
2024-06,weekend,sera,REG,N_6DFAF47FD915,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_6DFAF47FD915,partenza,"(-5,-1]",2,0.0,3.0
2024-06,weekend,sera,REG,N_6F9274E48577,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_6F9274E48577,arrivo,"(1,5]",2,7.0,0.0
2024-06,weekend,sera,REG,N_6F9274E48577,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_6F9274E48577,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_6F9274E48577,partenza,"(15,30]",1,18.0,0.0
2024-06,weekend,sera,REG,N_6FDC22A1267B,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_6FDC22A1267B,arrivo,"(10,15]",1,15.0,0.0
2024-06,weekend,sera,REG,N_716DEAB7B82E,arrivo,"(-1,0]",2,0.0,0.0
2024-06,weekend,sera,REG,N_716DEAB7B82E,arrivo,"(-5,-1]",3,0.0,6.0
2024-06,weekend,sera,REG,N_716DEAB7B82E,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_716DEAB7B82E,arrivo,"(1,5]",3,11.0,0.0
2024-06,weekend,sera,REG,N_716DEAB7B82E,arrivo,"(15,30]",1,20.0,0.0
2024-06,weekend,sera,REG,N_716DEAB7B82E,arrivo,"(5,10]",1,8.0,0.0
2024-06,weekend,sera,REG,N_716DEAB7B82E,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_716DEAB7B82E,partenza,"(-5,-1]",2,0.0,4.0
2024-06,weekend,sera,REG,N_716DEAB7B82E,partenza,"(1,5]",4,13.0,0.0
2024-06,weekend,sera,REG,N_716DEAB7B82E,partenza,"(15,30]",1,16.0,0.0
2024-06,weekend,sera,REG,N_716DEAB7B82E,partenza,"(5,10]",1,7.0,0.0
2024-06,weekend,sera,REG,N_716DEAB7B82E,partenza,missing,1,0.0,0.0
2024-06,weekend,sera,REG,N_72DA38E192FF,arrivo,"(-5,-1]",3,0.0,6.0
2024-06,weekend,sera,REG,N_72DA38E192FF,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,sera,REG,N_72DA38E192FF,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_72DA38E192FF,partenza,"(-5,-1]",5,0.0,8.0
2024-06,weekend,sera,REG,N_72DA38E192FF,partenza,"(5,10]",1,8.0,0.0
2024-06,weekend,sera,REG,N_742441A837EF,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,sera,REG,N_742441A837EF,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_742441A837EF,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_742441A837EF,partenza,missing,1,0.0,0.0
2024-06,weekend,sera,REG,N_74EE77A63E34,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_7508BB1D63A3,arrivo,"(-10,-5]",2,0.0,11.0
2024-06,weekend,sera,REG,N_7508BB1D63A3,arrivo,"(1,5]",1,4.0,0.0
2024-06,weekend,sera,REG,N_7508BB1D63A3,partenza,"(-10,-5]",2,0.0,12.0
2024-06,weekend,sera,REG,N_75EE60EB2654,arrivo,"(-5,-1]",1,0.0,3.0
2024-06,weekend,sera,REG,N_75EE60EB2654,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,sera,REG,N_75EE60EB2654,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,sera,REG,N_76F3426C2E5E,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,sera,REG,N_77D367E4BFD2,arrivo,"(1,5]",1,4.0,0.0
2024-06,weekend,sera,REG,N_79A7096BCFE7,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,sera,REG,N_79A7096BCFE7,arrivo,"(30,60]",1,37.0,0.0
2024-06,weekend,sera,REG,N_79A7096BCFE7,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_79A7096BCFE7,partenza,"(5,10]",1,7.0,0.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,arrivo,"(-10,-5]",1,0.0,7.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,arrivo,"(-5,-1]",3,0.0,5.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,arrivo,"(0,1]",2,2.0,0.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,arrivo,"(1,5]",3,14.0,0.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,arrivo,"(10,15]",1,11.0,0.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,arrivo,"(15,30]",1,26.0,0.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,arrivo,"(5,10]",1,7.0,0.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,partenza,"(-1,0]",2,0.0,0.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,partenza,"(-5,-1]",4,0.0,9.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,partenza,"(1,5]",3,10.0,0.0
2024-06,weekend,sera,REG,N_7A0EEBBEAB93,partenza,"(5,10]",3,26.0,0.0
2024-06,weekend,sera,REG,N_7ABD63D32E61,arrivo,"(-5,-1]",4,0.0,7.0
2024-06,weekend,sera,REG,N_7ABD63D32E61,partenza,"(-5,-1]",2,0.0,3.0
2024-06,weekend,sera,REG,N_7C26FB2E9EE9,arrivo,"(-5,-1]",1,0.0,3.0
2024-06,weekend,sera,REG,N_7C26FB2E9EE9,partenza,"(-5,-1]",1,0.0,3.0
2024-06,weekend,sera,REG,N_7C26FB2E9EE9,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,sera,REG,N_7FA9E3AD7653,arrivo,"(-1,0]",3,0.0,0.0
2024-06,weekend,sera,REG,N_7FA9E3AD7653,arrivo,"(-5,-1]",4,0.0,10.0
2024-06,weekend,sera,REG,N_7FA9E3AD7653,arrivo,"(0,1]",3,3.0,0.0
2024-06,weekend,sera,REG,N_7FA9E3AD7653,partenza,"(-1,0]",1,0.0,0.0
