mese,categoria,tipo_giorno,fascia_oraria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2024-06,,infrasettimanale,pomeriggio,N_29D6951DFB5A,N_ACF3D2764DA3,15,15,0,0,0,0,3,12,0,12,5,5,0,0,159.0,0.0,159.0,10.6,7.0,19.799999999999997,23.39999999999999,0,TRIESTE CENTRALE,MILANO CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_72DA38E192FF,N_ACF3D2764DA3,14,14,0,0,0,0,4,6,4,6,5,3,1,0,110.0,17.0,93.0,6.642857142857143,2.5,19.200000000000006,26.249999999999993,0,PESCARA,MILANO CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_ACF3D2764DA3,N_190F2FC36516,12,12,0,0,0,0,1,3,8,3,2,2,0,0,60.0,17.0,43.0,3.5833333333333335,-1.5,22.400000000000006,24.9,0,MILANO CENTRALE,BATTIPAGLIA
2024-06,,infrasettimanale,pomeriggio,N_ACF3D2764DA3,N_26FAC2401D1E,58,58,0,0,0,0,25,27,6,27,15,11,3,0,495.0,10.0,485.0,8.362068965517242,4.0,20.60000000000001,30.94999999999998,0,MILANO CENTRALE,VENEZIA SANTA LUCIA
2024-06,,infrasettimanale,pomeriggio,N_ACF3D2764DA3,N_29D6951DFB5A,30,30,0,0,0,0,9,12,9,12,9,8,5,1,351.0,30.0,321.0,10.7,3.0,34.80000000000001,43.64999999999999,0,MILANO CENTRALE,TRIESTE CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_ACF3D2764DA3,N_2B5A38574141,17,17,0,0,0,0,5,9,3,9,5,3,1,1,191.0,10.0,181.0,10.647058823529411,7.0,23.0,35.999999999999964,0,MILANO CENTRALE,BARI CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_ACF3D2764DA3,N_55C18CEAEA1C,15,15,0,0,0,0,6,7,2,7,4,4,4,2,266.0,3.0,263.0,17.533333333333335,3.0,63.399999999999984,81.89999999999999,0,MILANO CENTRALE,BENEVENTO
2024-06,,infrasettimanale,pomeriggio,N_ACF3D2764DA3,N_72DA38E192FF,28,28,0,0,0,0,5,20,3,20,16,8,5,2,434.0,9.0,425.0,15.178571428571429,10.5,34.3,53.84999999999996,0,MILANO CENTRALE,PESCARA
2024-06,,infrasettimanale,pomeriggio,N_ACF3D2764DA3,N_BF0DC42C9523,11,11,0,0,0,0,3,6,2,6,5,5,3,0,184.0,6.0,178.0,16.181818181818183,9.0,43.0,49.0,0,MILANO CENTRALE,LECCE
2024-06,,infrasettimanale,pomeriggio,N_ACF3D2764DA3,N_C03F51FB3BED,30,30,0,0,0,0,10,14,6,14,9,8,8,5,618.0,25.0,593.0,19.766666666666666,4.0,74.9,92.34999999999995,0,MILANO CENTRALE,SALERNO
2024-06,,infrasettimanale,pomeriggio,N_ACF3D2764DA3,N_DEBAB2A3D4C0,4,4,0,0,0,0,1,1,2,1,1,1,1,0,35.0,9.0,26.0,6.5,-2.0,24.500000000000007,29.749999999999986,0,MILANO CENTRALE,REGGIO CALABRIA CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_ACF3D2764DA3,N_E903EB64CBF3,16,16,0,0,0,0,4,10,2,10,7,6,4,3,397.0,4.0,393.0,24.5625,8.5,74.0,88.5,0,MILANO CENTRALE,ROMA TERMINI
2024-06,,infrasettimanale,pomeriggio,N_ACF3D2764DA3,N_EE539AC676E9,15,15,0,0,0,0,5,5,5,5,1,0,0,0,48.0,12.0,36.0,2.4,2.0,7.799999999999999,10.499999999999995,0,MILANO CENTRALE,BOLZANO
2024-06,,infrasettimanale,pomeriggio,N_ACF3D2764DA3,N_F047351D32A4,15,15,0,0,0,0,2,13,0,13,13,10,6,3,558.0,0.0,558.0,37.2,17.0,77.4,106.2999999999999,0,MILANO CENTRALE,NAPOLI CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_AF7C7C87621E,N_E903EB64CBF3,14,14,0,0,0,0,5,4,4,4,2,2,1,1,141.0,4.0,137.0,10.538461538461538,1.0,14.600000000000009,51.799999999999876,0,FIUMICINO AEROPORTO,ROMA TERMINI
2024-06,,infrasettimanale,pomeriggio,N_BAF228E8D2C5,N_F047351D32A4,1,1,0,0,0,0,0,1,0,1,1,1,0,0,29.0,0.0,29.0,29.0,29.0,29.0,29.0,0,MILANO ROGOREDO,NAPOLI CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_BF0DC42C9523,N_E903EB64CBF3,14,14,0,0,0,0,1,11,2,11,9,5,0,0,171.0,5.0,166.0,11.857142857142858,12.5,23.700000000000003,24.7,0,LECCE,ROMA TERMINI
2024-06,,infrasettimanale,pomeriggio,N_C03F51FB3BED,N_FEBDC4EA7CA2,13,13,0,0,0,0,0,13,0,13,11,10,8,1,465.0,0.0,465.0,35.76923076923077,36.0,58.6,62.999999999999986,0,SALERNO,TORINO P.NUOVA
2024-06,,infrasettimanale,pomeriggio,N_DEBAB2A3D4C0,N_E903EB64CBF3,15,15,0,0,0,0,1,11,3,11,9,5,1,1,205.0,12.0,193.0,12.866666666666667,12.0,22.199999999999996,37.299999999999955,0,REGGIO CALABRIA CENTRALE,ROMA TERMINI
2024-06,,infrasettimanale,pomeriggio,N_E903EB64CBF3,N_29D6951DFB5A,14,14,0,0,0,0,2,9,3,9,7,6,2,1,208.0,10.0,198.0,14.142857142857142,8.5,28.800000000000004,41.89999999999999,0,ROMA TERMINI,TRIESTE CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_E903EB64CBF3,N_55C18CEAEA1C,12,12,0,0,0,0,1,9,2,9,3,2,2,1,174.0,3.0,171.0,14.25,6.0,40.80000000000001,58.84999999999998,0,ROMA TERMINI,BENEVENTO
2024-06,,infrasettimanale,pomeriggio,N_E903EB64CBF3,N_66EFE7185ACC,30,30,0,0,0,0,2,28,0,28,18,15,4,2,638.0,0.0,638.0,21.266666666666666,14.0,32.2,56.54999999999988,0,ROMA TERMINI,GENOVA P.PRINCIPE
2024-06,,infrasettimanale,pomeriggio,N_E903EB64CBF3,N_ACF3D2764DA3,30,30,0,0,0,0,6,13,11,13,8,5,3,2,398.0,46.0,352.0,11.733333333333333,2.0,27.400000000000034,56.69999999999996,0,ROMA TERMINI,MILANO CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_E903EB64CBF3,N_BF0DC42C9523,30,30,0,0,0,0,4,15,11,15,11,9,6,2,457.0,64.0,393.0,13.1,4.5,48.1,61.09999999999994,0,ROMA TERMINI,LECCE
2024-06,,infrasettimanale,pomeriggio,N_E903EB64CBF3,N_D0B06A5290BB,14,14,0,0,0,0,4,7,3,7,7,4,3,1,202.0,11.0,191.0,13.642857142857142,6.5,44.20000000000002,53.199999999999996,0,ROMA TERMINI,RAVENNA
2024-06,,infrasettimanale,pomeriggio,N_E903EB64CBF3,N_EE539AC676E9,42,42,0,0,0,0,17,17,8,17,7,5,3,1,310.0,36.0,274.0,6.523809523809524,3.5,18.29999999999999,30.499999999999957,0,ROMA TERMINI,BOLZANO
2024-06,,infrasettimanale,pomeriggio,N_E903EB64CBF3,N_F047351D32A4,15,15,0,0,0,0,5,10,0,10,4,2,1,0,120.0,0.0,120.0,8.0,5.0,15.399999999999999,21.799999999999983,0,ROMA TERMINI,NAPOLI CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_EE539AC676E9,N_E903EB64CBF3,15,15,0,0,0,0,2,4,9,4,3,3,2,1,136.0,62.0,74.0,4.933333333333334,-2.0,35.599999999999994,50.499999999999986,0,BOLZANO,ROMA TERMINI
2024-06,,infrasettimanale,pomeriggio,N_EE539AC676E9,N_F047351D32A4,15,15,0,0,0,0,6,7,2,7,5,3,3,2,256.0,3.0,253.0,16.866666666666667,4.0,57.8,70.89999999999996,0,BOLZANO,NAPOLI CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_F047351D32A4,N_188AB87A65BC,13,13,0,0,0,0,3,4,6,4,4,3,0,0,72.0,19.0,53.0,4.076923076923077,0.0,15.8,20.799999999999983,0,NAPOLI CENTRALE,UDINE
2024-06,,infrasettimanale,pomeriggio,N_F047351D32A4,N_26FAC2401D1E,43,43,0,0,0,0,10,32,1,32,23,17,10,5,1074.0,2.0,1072.0,24.930232558139537,12.0,82.80000000000013,101.59999999999998,0,NAPOLI CENTRALE,VENEZIA SANTA LUCIA
2024-06,,infrasettimanale,pomeriggio,N_F047351D32A4,N_ACF3D2764DA3,73,73,0,0,0,0,15,49,9,49,41,33,22,7,1827.0,33.0,1794.0,24.575342465753426,11.0,58.0,99.99999999999991,0,NAPOLI CENTRALE,MILANO CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_F047351D32A4,N_F6BAB1C5673F,13,13,0,0,0,0,4,7,2,7,7,5,2,0,177.0,5.0,172.0,13.23076923076923,11.0,33.800000000000004,37.39999999999999,0,NAPOLI CENTRALE,BRESCIA
2024-06,,infrasettimanale,pomeriggio,N_F6BAB1C5673F,N_E903EB64CBF3,15,15,0,0,0,0,4,7,4,7,5,4,3,2,229.0,14.0,215.0,14.333333333333334,1.0,58.39999999999999,68.89999999999999,0,BRESCIA,ROMA TERMINI
2024-06,,infrasettimanale,pomeriggio,N_FEBDC4EA7CA2,N_26FAC2401D1E,30,30,0,0,0,0,8,21,1,21,14,7,2,1,386.0,2.0,384.0,12.8,9.0,17.300000000000004,37.59999999999991,0,TORINO P.NUOVA,VENEZIA SANTA LUCIA
2024-06,,infrasettimanale,pomeriggio,N_FEBDC4EA7CA2,N_E903EB64CBF3,75,75,0,0,0,0,24,34,17,34,24,22,19,12,1629.0,50.0,1579.0,21.053333333333335,2.0,76.00000000000004,86.39999999999998,0,TORINO P.NUOVA,ROMA TERMINI
2024-06,,infrasettimanale,pomeriggio,N_FEBDC4EA7CA2,N_F047351D32A4,13,13,0,0,0,0,1,10,2,10,7,6,4,2,345.0,4.0,341.0,26.23076923076923,11.0,72.00000000000001,81.99999999999997,0,TORINO P.NUOVA,NAPOLI CENTRALE
2024-06,,infrasettimanale,pomeriggio,N_FEBDC4EA7CA2,N_F0893AF956E9,12,12,0,0,0,0,0,11,1,11,7,5,1,0,171.0,1.0,170.0,14.166666666666666,12.0,24.700000000000003,28.149999999999995,0,TORINO P.NUOVA,PERUGIA
2024-06,,infrasettimanale,sera,N_26FAC2401D1E,N_ACF3D2764DA3,30,30,0,0,0,0,8,22,0,22,14,8,3,0,400.0,0.0,400.0,13.333333333333334,8.5,29.40000000000002,44.749999999999986,0,VENEZIA SANTA LUCIA,MILANO CENTRALE
2024-06,,infrasettimanale,sera,N_26FAC2401D1E,N_E903EB64CBF3,13,13,0,0,0,0,2,2,9,2,1,1,0,0,27.0,50.0,-23.0,-1.7692307692307692,-2.0,6.200000000000003,10.199999999999989,0,VENEZIA SANTA LUCIA,ROMA TERMINI
2024-06,,infrasettimanale,sera,N_26FAC2401D1E,N_F047351D32A4,5,5,0,0,0,0,4,0,1,0,0,0,0,0,6.0,1.0,5.0,1.0,1.0,2.8000000000000003,3.3999999999999995,0,VENEZIA SANTA LUCIA,NAPOLI CENTRALE
2024-06,,infrasettimanale,sera,N_66EFE7185ACC,N_E903EB64CBF3,15,15,0,0,0,0,4,10,1,10,5,4,1,0,151.0,1.0,150.0,10.0,6.0,25.4,27.9,0,GENOVA P.PRINCIPE,ROMA TERMINI
2024-06,,infrasettimanale,sera,N_ACF3D2764DA3,N_188AB87A65BC,15,15,0,0,0,0,1,10,4,10,7,3,2,0,144.0,9.0,135.0,9.0,6.0,23.999999999999993,31.199999999999996,0,MILANO CENTRALE,UDINE
2024-06,,infrasettimanale,sera,N_ACF3D2764DA3,N_26FAC2401D1E,29,29,0,0,0,0,7,11,11,11,6,4,0,0,152.0,27.0,125.0,4.310344827586207,2.0,17.599999999999998,21.799999999999994,0,MILANO CENTRALE,VENEZIA SANTA LUCIA
2024-06,,infrasettimanale,sera,N_ACF3D2764DA3,N_C03F51FB3BED,12,12,0,0,0,0,4,2,6,2,0,0,0,0,14.0,36.0,-22.0,-1.8333333333333333,-0.5,4.600000000000001,5.449999999999999,0,MILANO CENTRALE,SALERNO
2024-06,,infrasettimanale,sera,N_ACF3D2764DA3,N_DD6564CDFB93,27,27,0,0,0,0,5,16,6,16,14,9,5,1,401.0,34.0,367.0,13.592592592592593,10.0,43.800000000000004,46.4,0,MILANO CENTRALE,ANCONA
2024-06,,infrasettimanale,sera,N_ACF3D2764DA3,N_DEBAB2A3D4C0,4,4,0,0,0,0,0,2,2,2,2,2,2,1,191.0,8.0,183.0,45.75,18.0,118.10000000000002,135.04999999999995,0,MILANO CENTRALE,REGGIO CALABRIA CENTRALE
2024-06,,infrasettimanale,sera,N_ACF3D2764DA3,N_E903EB64CBF3,37,37,0,0,0,0,19,8,10,8,4,2,1,1,173.0,38.0,135.0,3.6486486486486487,1.0,9.199999999999996,15.399999999999949,0,MILANO CENTRALE,ROMA TERMINI
2024-06,,infrasettimanale,sera,N_ACF3D2764DA3,N_F047351D32A4,21,21,0,0,0,0,10,8,3,8,6,5,3,0,197.0,3.0,194.0,9.238095238095237,3.0,36.0,37.0,0,MILANO CENTRALE,NAPOLI CENTRALE
2024-06,,infrasettimanale,sera,N_ACF3D2764DA3,N_FEBDC4EA7CA2,15,15,0,0,0,0,6,9,0,9,7,2,1,0,139.0,0.0,139.0,9.266666666666667,8.0,16.199999999999996,23.499999999999986,0,MILANO CENTRALE,TORINO P.NUOVA
2024-06,,infrasettimanale,sera,N_DEBAB2A3D4C0,N_ACF3D2764DA3,2,2,0,0,0,0,0,2,0,2,2,2,2,0,112.0,0.0,112.0,56.0,56.0,58.4,58.7,0,REGGIO CALABRIA CENTRALE,MILANO CENTRALE
2024-06,,infrasettimanale,sera,N_E903EB64CBF3,N_66EFE7185ACC,30,30,0,0,0,0,3,27,0,27,12,5,1,1,372.0,0.0,372.0,12.4,7.5,23.200000000000003,25.549999999999997,0,ROMA TERMINI,GENOVA P.PRINCIPE
2024-06,,infrasettimanale,sera,N_E903EB64CBF3,N_ACF3D2764DA3,19,19,0,0,0,0,4,11,4,11,8,8,4,3,442.0,16.0,426.0,22.42105263157895,8.0,72.59999999999997,103.79999999999998,0,ROMA TERMINI,MILANO CENTRALE
2024-06,,infrasettimanale,sera,N_E903EB64CBF3,N_AF7C7C87621E,14,14,0,0,0,0,3,0,9,0,0,0,0,0,5.0,57.0,-52.0,-4.333333333333333,-5.5,1.9000000000000004,2.0,0,ROMA TERMINI,FIUMICINO AEROPORTO
2024-06,,infrasettimanale,sera,N_E903EB64CBF3,N_BF0DC42C9523,5,5,0,0,0,0,0,3,2,3,1,0,0,0,28.0,11.0,17.0,3.4,5.0,12.0,13.0,0,ROMA TERMINI,LECCE
2024-06,,infrasettimanale,sera,N_E903EB64CBF3,N_C22D4B09E695,13,13,0,0,0,0,0,13,0,13,10,8,2,0,230.0,0.0,230.0,17.692307692307693,16.0,29.8,31.999999999999993,0,ROMA TERMINI,MANTOVA
2024-06,,infrasettimanale,sera,N_E903EB64CBF3,N_F6BAB1C5673F,10,10,0,0,0,0,3,6,1,6,3,2,1,0,107.0,1.0,106.0,10.6,5.5,22.59999999999999,34.29999999999997,0,ROMA TERMINI,BRESCIA
2024-06,,infrasettimanale,sera,N_E903EB64CBF3,N_FEBDC4EA7CA2,13,13,0,0,0,0,3,7,3,7,4,4,0,0,116.0,11.0,105.0,8.076923076923077,8.0,21.0,23.39999999999999,0,ROMA TERMINI,TORINO P.NUOVA
2024-06,,infrasettimanale,sera,N_F047351D32A4,N_26FAC2401D1E,10,10,0,0,0,0,2,6,2,6,3,1,0,0,64.0,5.0,59.0,5.9,5.5,12.499999999999998,14.749999999999995,0,NAPOLI CENTRALE,VENEZIA SANTA LUCIA
2024-06,,infrasettimanale,sera,N_F047351D32A4,N_6DAD4A05816E,28,28,0,0,0,0,10,10,8,10,6,6,5,0,235.0,23.0,212.0,7.571428571428571,3.0,30.900000000000002,33.65,0,NAPOLI CENTRALE,FIRENZE S.M.N.
2024-06,,infrasettimanale,sera,N_F047351D32A4,N_ACF3D2764DA3,11,11,0,0,0,0,2,5,4,5,2,1,0,0,54.0,6.0,48.0,4.363636363636363,3.0,12.0,13.5,0,NAPOLI CENTRALE,MILANO CENTRALE
2024-06,,infrasettimanale,sera,N_FEBDC4EA7CA2,N_29D6951DFB5A,5,5,0,0,0,0,2,1,2,1,0,0,0,0,9.0,4.0,5.0,1.0,0.0,4.6,4.8,0,TORINO P.NUOVA,TRIESTE CENTRALE
2024-06,,infrasettimanale,sera,N_FEBDC4EA7CA2,N_E903EB64CBF3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,12.0,-12.0,-4.0,-4.0,-3.2,-3.1,0,TORINO P.NUOVA,ROMA TERMINI
2024-06,,infrasettimanale,tarda_mattina,N_188AB87A65BC,N_ACF3D2764DA3,15,15,0,0,0,0,1,14,0,14,8,6,0,0,174.0,0.0,174.0,11.6,10.0,19.6,21.799999999999994,0,UDINE,MILANO CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_26FAC2401D1E,N_049B6C1A1016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,VENEZIA SANTA LUCIA,ROMA OSTIENSE
2024-06,,infrasettimanale,tarda_mattina,N_26FAC2401D1E,N_ACF3D2764DA3,59,59,0,0,0,0,9,50,0,50,26,14,7,3,1058.0,0.0,1058.0,17.93220338983051,9.0,37.400000000000006,58.49999999999986,0,VENEZIA SANTA LUCIA,MILANO CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_26FAC2401D1E,N_AF7C7C87621E,13,13,0,0,0,0,6,5,2,5,2,2,1,1,157.0,3.0,154.0,11.846153846153847,3.0,15.800000000000008,54.39999999999987,0,VENEZIA SANTA LUCIA,FIUMICINO AEROPORTO
2024-06,,infrasettimanale,tarda_mattina,N_26FAC2401D1E,N_DEBAB2A3D4C0,14,14,0,0,0,0,1,13,0,13,10,7,3,3,413.0,0.0,413.0,29.5,15.5,79.5,91.85,0,VENEZIA SANTA LUCIA,REGGIO CALABRIA CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_26FAC2401D1E,N_E903EB64CBF3,16,16,0,0,0,0,4,2,10,2,1,1,1,0,65.0,48.0,17.0,1.0625,-3.0,5.5,18.0,0,VENEZIA SANTA LUCIA,ROMA TERMINI
2024-06,,infrasettimanale,tarda_mattina,N_26FAC2401D1E,N_F047351D32A4,30,30,0,0,0,0,13,13,4,13,9,7,4,2,380.0,11.0,369.0,12.3,4.0,41.800000000000026,61.84999999999998,0,VENEZIA SANTA LUCIA,NAPOLI CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_29D6951DFB5A,N_ACF3D2764DA3,14,14,0,0,0,0,3,11,0,11,9,6,3,1,361.0,0.0,361.0,25.785714285714285,12.5,48.800000000000026,91.34999999999997,0,TRIESTE CENTRALE,MILANO CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_29D6951DFB5A,N_F6BAB1C5673F,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0,TRIESTE CENTRALE,BRESCIA
2024-06,,infrasettimanale,tarda_mattina,N_66EFE7185ACC,N_E903EB64CBF3,15,15,0,0,0,0,6,2,7,2,2,2,0,0,39.0,25.0,14.0,0.9333333333333333,0.0,10.599999999999996,15.599999999999998,0,GENOVA P.PRINCIPE,ROMA TERMINI
2024-06,,infrasettimanale,tarda_mattina,N_6DAD4A05816E,N_FEBDC4EA7CA2,1,1,0,0,0,0,0,1,0,1,1,1,0,0,19.0,0.0,19.0,19.0,19.0,19.0,19.0,0,FIRENZE S.M.N.,TORINO P.NUOVA
2024-06,,infrasettimanale,tarda_mattina,N_6DCA844AE5BC,N_ACF3D2764DA3,15,15,0,0,0,0,0,15,0,15,14,12,9,3,546.0,0.0,546.0,36.4,32.0,77.19999999999999,82.3,0,TARANTO,MILANO CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_ACF3D2764DA3,N_26FAC2401D1E,60,60,0,0,0,0,28,27,4,27,12,11,4,3,664.0,9.0,655.0,11.101694915254237,4.0,18.400000000000006,47.599999999999795,0,MILANO CENTRALE,VENEZIA SANTA LUCIA
2024-06,,infrasettimanale,tarda_mattina,N_ACF3D2764DA3,N_6DCA844AE5BC,15,15,0,0,0,0,0,14,1,14,13,10,8,1,539.0,2.0,537.0,35.8,33.0,54.0,74.19999999999995,0,MILANO CENTRALE,TARANTO
2024-06,,infrasettimanale,tarda_mattina,N_ACF3D2764DA3,N_BF0DC42C9523,28,28,0,0,0,0,2,20,6,20,19,16,10,6,827.0,21.0,806.0,28.785714285714285,19.5,71.50000000000001,89.14999999999998,0,MILANO CENTRALE,LECCE
2024-06,,infrasettimanale,tarda_mattina,N_ACF3D2764DA3,N_C03F51FB3BED,15,15,0,0,0,0,4,6,5,6,5,3,2,0,134.0,18.0,116.0,7.733333333333333,2.0,26.599999999999994,37.79999999999998,0,MILANO CENTRALE,SALERNO
2024-06,,infrasettimanale,tarda_mattina,N_ACF3D2764DA3,N_DEBAB2A3D4C0,15,15,0,0,0,0,3,2,10,2,2,0,0,0,25.0,37.0,-12.0,-0.8,-1.0,6.799999999999997,10.899999999999997,0,MILANO CENTRALE,REGGIO CALABRIA CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_ACF3D2764DA3,N_E903EB64CBF3,29,29,0,0,0,0,13,13,3,13,9,7,5,2,530.0,5.0,525.0,18.103448275862068,4.0,43.19999999999999,78.19999999999992,0,MILANO CENTRALE,ROMA TERMINI
2024-06,,infrasettimanale,tarda_mattina,N_ACF3D2764DA3,N_F047351D32A4,100,100,0,0,0,0,35,46,19,46,23,18,14,9,1543.0,48.0,1495.0,14.95,4.0,48.300000000000026,86.24999999999999,0,MILANO CENTRALE,NAPOLI CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_AF7C7C87621E,N_26FAC2401D1E,12,12,0,0,0,0,7,3,2,3,0,0,0,0,35.0,3.0,32.0,2.6666666666666665,3.0,5.9,6.449999999999999,0,FIUMICINO AEROPORTO,VENEZIA SANTA LUCIA
2024-06,,infrasettimanale,tarda_mattina,N_AF7C7C87621E,N_F047351D32A4,15,15,0,0,0,0,3,2,10,2,1,0,0,0,29.0,20.0,9.0,0.6,-1.0,5.199999999999999,8.099999999999993,0,FIUMICINO AEROPORTO,NAPOLI CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_BAF228E8D2C5,N_F047351D32A4,1,1,0,0,0,0,0,1,0,1,1,1,1,1,63.0,0.0,63.0,63.0,63.0,63.0,63.0,0,MILANO ROGOREDO,NAPOLI CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_BF0DC42C9523,N_26FAC2401D1E,14,14,0,0,0,0,3,4,7,4,2,2,1,0,89.0,35.0,54.0,3.857142857142857,-1.5,14.700000000000012,29.899999999999988,0,LECCE,VENEZIA SANTA LUCIA
2024-06,,infrasettimanale,tarda_mattina,N_BF0DC42C9523,N_ACF3D2764DA3,24,24,0,0,0,0,1,19,4,19,16,14,8,2,575.0,13.0,562.0,23.416666666666668,20.5,50.3,64.89999999999998,0,LECCE,MILANO CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_BF0DC42C9523,N_E903EB64CBF3,15,15,0,0,0,0,1,14,0,14,10,7,4,4,723.0,0.0,723.0,48.2,14.0,92.2,158.89999999999978,0,LECCE,ROMA TERMINI
2024-06,,infrasettimanale,tarda_mattina,N_BF0DC42C9523,N_FEBDC4EA7CA2,15,15,0,0,0,0,4,11,0,11,6,4,3,3,329.0,0.0,329.0,21.933333333333334,7.0,78.2,83.99999999999999,0,LECCE,TORINO P.NUOVA
2024-06,,infrasettimanale,tarda_mattina,N_C03F51FB3BED,N_ACF3D2764DA3,15,15,0,0,0,0,4,10,1,10,9,8,4,2,324.0,2.0,322.0,21.466666666666665,15.0,54.99999999999999,70.89999999999996,0,SALERNO,MILANO CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_C03F51FB3BED,N_FEBDC4EA7CA2,14,14,0,0,0,0,5,8,1,8,4,2,2,1,245.0,1.0,244.0,17.428571428571427,5.0,40.60000000000004,78.59999999999997,0,SALERNO,TORINO P.NUOVA
2024-06,,infrasettimanale,tarda_mattina,N_DEBAB2A3D4C0,N_ACF3D2764DA3,15,15,0,0,0,0,1,12,2,12,12,8,4,2,473.0,8.0,465.0,31.0,16.0,84.99999999999997,123.09999999999997,0,REGGIO CALABRIA CENTRALE,MILANO CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_DEBAB2A3D4C0,N_E903EB64CBF3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,REGGIO CALABRIA CENTRALE,ROMA TERMINI
2024-06,,infrasettimanale,tarda_mattina,N_DEBAB2A3D4C0,N_FEBDC4EA7CA2,15,15,0,0,0,0,0,15,0,15,15,13,5,4,637.0,0.0,637.0,42.46666666666667,27.0,85.8,104.59999999999994,0,REGGIO CALABRIA CENTRALE,TORINO P.NUOVA
2024-06,,infrasettimanale,tarda_mattina,N_E903EB64CBF3,N_26FAC2401D1E,15,15,0,0,0,0,6,4,5,4,2,2,2,0,105.0,12.0,93.0,6.2,2.0,25.19999999999999,39.49999999999999,0,ROMA TERMINI,VENEZIA SANTA LUCIA
2024-06,,infrasettimanale,tarda_mattina,N_E903EB64CBF3,N_2B5A38574141,15,15,0,0,0,0,1,14,0,14,11,9,6,1,374.0,0.0,374.0,24.933333333333334,18.0,51.39999999999999,63.59999999999998,0,ROMA TERMINI,BARI CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_E903EB64CBF3,N_66EFE7185ACC,15,15,0,0,0,0,5,9,1,9,6,3,2,0,165.0,2.0,163.0,10.866666666666667,6.0,26.799999999999997,34.499999999999986,0,ROMA TERMINI,GENOVA P.PRINCIPE
2024-06,,infrasettimanale,tarda_mattina,N_E903EB64CBF3,N_ACF3D2764DA3,29,29,0,0,0,0,6,14,9,14,12,9,6,1,439.0,31.0,408.0,14.068965517241379,4.0,50.599999999999994,56.59999999999999,0,ROMA TERMINI,MILANO CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_E903EB64CBF3,N_AF7C7C87621E,15,15,0,0,0,0,9,3,3,3,0,0,0,0,27.0,5.0,22.0,1.4666666666666666,1.0,5.0,5.299999999999999,0,ROMA TERMINI,FIUMICINO AEROPORTO
2024-06,,infrasettimanale,tarda_mattina,N_E903EB64CBF3,N_F047351D32A4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,ROMA TERMINI,NAPOLI CENTRALE
2024-06,,infrasettimanale,tarda_mattina,N_E903EB64CBF3,N_F6BAB1C5673F,15,15,0,0,0,0,5,10,0,10,4,2,2,1,203.0,0.0,203.0,13.533333333333333,7.0,31.79999999999999,55.499999999999964,0,ROMA TERMINI,BRESCIA
2024-06,,infrasettimanale,tarda_mattina,N_E903EB64CBF3,N_FEBDC4EA7CA2,29,29,0,0,0,0,12,12,5,12,8,6,6,5,565.0,12.0,553.0,19.06896551724138,3.0,71.79999999999998,92.99999999999997,0,ROMA TERMINI,TORINO P.NUOVA
2024-06,,infrasettimanale,tarda_mattina,N_EE539AC676E9,N_244C15F9662C,14,14,0,0,0,0,1,13,0,13,12,11,5,1,373.0,0.0,373.0,26.642857142857142,25.0,44.7,52.349999999999994,0,BOLZANO,SIBARI
