giorno,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2026-02-14,FR,S01700,S09823,1,1,0,0,0,0,0,1,0,1,1,1,1,1,68,0,68,68.0,68.0,68.0,68.0,0,MILANO CENTRALE,BATTIPAGLIA
2026-02-14,FR,S01700,S11119,3,3,0,0,0,0,0,1,2,1,1,1,0,0,20,20,0,0.0,-2.0,15.6,17.799999999999997,0,MILANO CENTRALE,BARI CENTRALE
2026-02-14,FR,S01700,S11145,3,3,0,0,0,0,1,1,1,1,1,1,1,0,53,4,49,16.333333333333332,0.0,42.400000000000006,47.7,0,MILANO CENTRALE,LECCE
2026-02-14,FR,S01700,S11781,2,2,0,0,0,0,0,2,0,2,2,2,2,2,266,0,266,133.0,133.0,157.8,160.9,0,MILANO CENTRALE,REGGIO DI CALABRIA CENTRALE
2026-02-14,FR,S01717,S08409,2,2,0,0,0,0,0,2,0,2,2,2,1,1,150,0,150,75.0,75.0,115.8,120.9,0,BRESCIA,ROMA TERMINI
2026-02-14,FR,S01717,S09218,1,1,0,0,0,0,0,1,0,1,1,1,1,1,174,0,174,174.0,174.0,174.0,174.0,0,BRESCIA,NAPOLI CENTRALE
2026-02-14,FR,S02026,S01700,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,0,BOLZANO,MILANO CENTRALE
2026-02-14,FR,S02026,S08409,4,4,0,0,0,0,0,4,0,4,4,4,4,3,366,0,366,91.5,105.5,111.8,112.4,0,BOLZANO,ROMA TERMINI
2026-02-14,FR,S02026,S09218,1,1,0,0,0,0,0,1,0,1,1,1,1,0,56,0,56,56.0,56.0,56.0,56.0,0,BOLZANO,NAPOLI CENTRALE
2026-02-14,FR,S02026,S11811,1,1,0,0,0,0,0,1,0,1,1,1,1,1,161,0,161,161.0,161.0,161.0,161.0,0,BOLZANO,SIBARI
2026-02-14,FR,S02336,S08409,1,1,0,0,0,0,0,1,0,1,1,1,1,1,86,0,86,86.0,86.0,86.0,86.0,0,MANTOVA,ROMA TERMINI
2026-02-14,FR,S02589,S08409,1,0,1,0,0,0,0,1,0,1,1,0,0,0,13,0,13,13.0,13.0,13.0,13.0,1,VENEZIA MESTRE,ROMA TERMINI
2026-02-14,FR,S02589,S09218,1,0,1,0,0,0,0,1,0,1,1,1,1,1,82,0,82,82.0,82.0,82.0,82.0,1,VENEZIA MESTRE,NAPOLI CENTRALE
2026-02-14,FR,S02593,S00219,3,3,0,0,0,0,0,3,0,3,2,2,1,0,79,0,79,26.33333333333333,26.0,42.0,44.0,0,VENEZIA S.LUCIA,TORINO PORTA NUOVA
2026-02-14,FR,S02593,S01700,11,11,0,0,0,0,4,7,0,7,2,0,0,0,61,0,61,5.545454545454546,5.0,11.0,12.0,0,VENEZIA S.LUCIA,MILANO CENTRALE
2026-02-14,FR,S02593,S04702,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0,12,12.0,12.0,12.0,12.0,0,VENEZIA S.LUCIA,GENOVA BRIGNOLE
2026-02-14,FR,S02593,S08409,5,4,1,0,0,0,0,4,1,4,4,4,4,3,317,5,312,62.4,71.0,100.2,103.6,1,VENEZIA S.LUCIA,ROMA TERMINI
2026-02-14,FR,S02593,S09218,1,1,0,0,0,0,0,1,0,1,1,1,0,0,29,0,29,29.0,29.0,29.0,29.0,0,VENEZIA S.LUCIA,NAPOLI CENTRALE
2026-02-14,FR,S02593,S09818,1,1,0,0,0,0,0,1,0,1,1,1,1,1,114,0,114,114.0,114.0,114.0,114.0,0,VENEZIA S.LUCIA,SALERNO
2026-02-14,FR,S02593,S11145,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,VENEZIA S.LUCIA,LECCE
2026-02-14,FR,S03026,S01700,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9,0,9,9.0,9.0,9.0,9.0,0,UDINE,MILANO CENTRALE
2026-02-14,FR,S03304,S09218,1,1,0,0,0,0,0,1,0,1,1,1,1,1,224,0,224,224.0,224.0,224.0,224.0,0,GORIZIA CENTRALE,NAPOLI CENTRALE
2026-02-14,FR,S03317,S00219,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,0,TRIESTE CENTRALE,TORINO PORTA NUOVA
2026-02-14,FR,S03317,S01700,3,3,0,0,0,0,1,2,0,2,2,2,0,0,40,0,40,13.333333333333334,15.0,20.6,21.3,0,TRIESTE CENTRALE,MILANO CENTRALE
2026-02-14,FR,S03317,S08409,1,1,0,0,0,0,0,1,0,1,1,1,1,1,163,0,163,163.0,163.0,163.0,163.0,0,TRIESTE CENTRALE,ROMA TERMINI
2026-02-14,FR,S04702,S02593,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,0,GENOVA BRIGNOLE,VENEZIA S.LUCIA
2026-02-14,FR,S06421,S08409,1,1,0,0,0,0,0,1,0,1,1,1,1,0,47,0,47,47.0,47.0,47.0,47.0,0,FIRENZE SANTA MARIA NOVELLA,ROMA TERMINI
2026-02-14,FR,S06421,S09218,1,1,0,0,0,0,0,1,0,1,1,1,1,0,56,0,56,56.0,56.0,56.0,56.0,0,FIRENZE SANTA MARIA NOVELLA,NAPOLI CENTRALE
2026-02-14,FR,S07004,S00219,1,1,0,0,0,0,0,1,0,1,1,1,0,0,19,0,19,19.0,19.0,19.0,19.0,0,PERUGIA,TORINO PORTA NUOVA
2026-02-14,FR,S07113,S01700,2,2,0,0,0,0,0,1,1,1,1,1,0,0,20,2,18,9.0,9.0,17.8,18.9,0,ANCONA,MILANO CENTRALE
2026-02-14,FR,S07810,S01700,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,4,-2,-1.0,-1.0,1.4,1.6999999999999995,0,PESCARA,MILANO CENTRALE
2026-02-14,FR,S08409,S00202,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,0,ROMA TERMINI,BARDONECCHIA
2026-02-14,FR,S08409,S00219,5,3,1,1,0,0,1,4,0,4,3,3,3,2,199,0,199,39.8,51.0,73.2,76.6,1,ROMA TERMINI,TORINO PORTA NUOVA
2026-02-14,FR,S08409,S01700,1,1,0,0,0,0,0,1,0,1,1,1,1,0,46,0,46,46.0,46.0,46.0,46.0,0,ROMA TERMINI,MILANO CENTRALE
2026-02-14,FR,S08409,S01717,2,2,0,0,0,0,0,2,0,2,2,2,2,2,186,0,186,93.0,93.0,97.0,97.5,0,ROMA TERMINI,BRESCIA
2026-02-14,FR,S08409,S02026,2,2,0,0,0,0,0,1,1,1,1,1,1,1,69,2,67,33.5,33.5,61.9,65.45,0,ROMA TERMINI,BOLZANO
2026-02-14,FR,S08409,S02336,1,1,0,0,0,0,0,1,0,1,1,1,1,0,39,0,39,39.0,39.0,39.0,39.0,0,ROMA TERMINI,MANTOVA
2026-02-14,FR,S08409,S02589,1,0,1,0,0,0,0,1,0,1,1,1,1,1,162,0,162,162.0,162.0,162.0,162.0,1,ROMA TERMINI,VENEZIA MESTRE
2026-02-14,FR,S08409,S02593,3,3,0,0,0,0,2,1,0,1,1,1,0,0,37,0,37,12.333333333333334,4.0,24.0,26.5,0,ROMA TERMINI,VENEZIA S.LUCIA
2026-02-14,FR,S08409,S03317,1,1,0,0,0,0,0,1,0,1,1,1,1,1,74,0,74,74.0,74.0,74.0,74.0,0,ROMA TERMINI,TRIESTE CENTRALE
2026-02-14,FR,S08409,S09211,1,1,0,0,0,0,0,1,0,1,1,1,0,0,20,0,20,20.0,20.0,20.0,20.0,0,ROMA TERMINI,CASERTA
2026-02-14,FR,S08409,S09218,3,3,0,0,0,0,2,1,0,1,1,1,1,0,61,0,61,20.33333333333333,3.0,46.2,51.6,0,ROMA TERMINI,NAPOLI CENTRALE
2026-02-14,FR,S09211,S01700,1,1,0,0,0,0,0,1,0,1,1,1,1,1,78,0,78,78.0,78.0,78.0,78.0,0,CASERTA,MILANO CENTRALE
2026-02-14,FR,S09211,S08409,2,2,0,0,0,0,0,2,0,2,2,2,2,1,120,0,120,60.0,60.0,77.6,79.8,0,CASERTA,ROMA TERMINI
2026-02-14,FR,S09218,S00219,3,3,0,0,0,0,0,3,0,3,3,3,3,2,335,0,335,111.66666666666669,109.0,156.2,162.1,0,NAPOLI CENTRALE,TORINO PORTA NUOVA
2026-02-14,FR,S09218,S01700,11,7,1,3,0,0,3,8,0,8,8,8,8,7,723,0,723,65.72727272727273,76.0,118.0,125.5,1,NAPOLI CENTRALE,MILANO CENTRALE
2026-02-14,FR,S09218,S02026,1,1,0,0,0,0,0,1,0,1,1,1,1,1,73,0,73,73.0,73.0,73.0,73.0,0,NAPOLI CENTRALE,BOLZANO
2026-02-14,FR,S09218,S02589,1,0,1,0,0,0,0,1,0,1,1,1,1,1,70,0,70,70.0,70.0,70.0,70.0,1,NAPOLI CENTRALE,VENEZIA MESTRE
2026-02-14,FR,S09218,S02593,6,6,0,0,0,0,0,6,0,6,6,6,6,4,474,0,474,79.0,90.0,109.5,110.75,0,NAPOLI CENTRALE,VENEZIA S.LUCIA
2026-02-14,FR,S09218,S03304,1,1,0,0,0,0,0,1,0,1,1,1,1,1,73,0,73,73.0,73.0,73.0,73.0,0,NAPOLI CENTRALE,GORIZIA CENTRALE
2026-02-14,FR,S09218,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,NAPOLI CENTRALE,ROMA TERMINI
2026-02-14,FR,S09818,S00219,1,1,0,0,0,0,0,1,0,1,1,1,1,1,111,0,111,111.0,111.0,111.0,111.0,0,SALERNO,TORINO PORTA NUOVA
2026-02-14,FR,S09818,S01700,2,2,0,0,0,0,0,2,0,2,2,1,1,1,172,0,172,86.0,86.0,143.6,150.79999999999998,0,SALERNO,MILANO CENTRALE
2026-02-14,FR,S09818,S02593,2,2,0,0,0,0,0,2,0,2,2,2,1,1,91,0,91,45.5,45.5,69.9,72.95,0,SALERNO,VENEZIA S.LUCIA
2026-02-14,FR,S09823,S00219,1,1,0,0,0,0,0,1,0,1,1,1,1,0,57,0,57,57.0,57.0,57.0,57.0,0,BATTIPAGLIA,TORINO PORTA NUOVA
2026-02-14,FR,S11119,S01700,4,4,0,0,0,0,1,3,0,3,2,0,0,0,30,0,30,7.5,8.0,10.7,10.85,0,BARI CENTRALE,MILANO CENTRALE
2026-02-14,FR,S11145,S00219,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,0,LECCE,TORINO PORTA NUOVA
2026-02-14,FR,S11145,S01700,3,3,0,0,0,0,0,3,0,3,2,1,0,0,44,0,44,14.666666666666666,10.0,23.6,25.3,0,LECCE,MILANO CENTRALE
2026-02-14,FR,S11145,S02593,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0.0,0.0,1.6,1.7999999999999998,0,LECCE,VENEZIA S.LUCIA
2026-02-14,FR,S11465,S00219,1,1,0,0,0,0,0,1,0,1,1,1,1,1,100,0,100,100.0,100.0,100.0,100.0,0,TARANTO,TORINO PORTA NUOVA
2026-02-14,FR,S11781,S00219,3,3,0,0,0,0,0,3,0,3,3,3,3,3,250,0,250,83.33333333333333,86.0,94.8,95.9,0,REGGIO DI CALABRIA CENTRALE,TORINO PORTA NUOVA
2026-02-14,FR,S11781,S02589,1,0,1,0,0,0,0,1,0,1,1,1,1,1,118,0,118,118.0,118.0,118.0,118.0,1,REGGIO DI CALABRIA CENTRALE,VENEZIA MESTRE
2026-02-14,FR,S11781,S08409,1,0,1,0,0,0,0,1,0,1,1,1,0,0,21,0,21,21.0,21.0,21.0,21.0,1,REGGIO DI CALABRIA CENTRALE,ROMA TERMINI
2026-02-14,FR,S11811,S02026,1,1,0,0,0,0,0,1,0,1,1,1,1,1,88,0,88,88.0,88.0,88.0,88.0,0,SIBARI,BOLZANO
2026-02-14,IC,S00219,S04702,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-8,-8.0,-8.0,-8.0,-8.0,0,TORINO PORTA NUOVA,GENOVA BRIGNOLE
2026-02-14,IC,S00219,S04801,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,-15,-15.0,-15.0,-15.0,-15.0,0,TORINO PORTA NUOVA,SAVONA
2026-02-14,IC,S00219,S09818,1,1,0,0,0,0,0,1,0,1,1,1,0,0,23,0,23,23.0,23.0,23.0,23.0,0,TORINO PORTA NUOVA,SALERNO
2026-02-14,IC,S00219,S11781,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,TORINO PORTA NUOVA,REGGIO DI CALABRIA CENTRALE
2026-02-14,IC,S01645,S11145,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,0,MILANO PORTA GARIBALDI,LECCE
2026-02-14,IC,S01700,S04501,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,MILANO CENTRALE,VENTIMIGLIA
2026-02-14,IC,S01700,S04801,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,0,MILANO CENTRALE,SAVONA
2026-02-14,IC,S01700,S05043,1,1,0,0,0,0,0,1,0,1,1,1,0,0,20,0,20,20.0,20.0,20.0,20.0,0,MILANO CENTRALE,BOLOGNA CENTRALE
2026-02-14,IC,S01700,S06000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,MILANO CENTRALE,LA SPEZIA CENTRALE
2026-02-14,IC,S01700,S06039,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13,-13,-13.0,-13.0,-13.0,-13.0,0,MILANO CENTRALE,GROSSETO
2026-02-14,IC,S01700,S06725,5,5,0,0,0,0,5,0,0,0,0,0,0,0,11,0,11,2.2,2.0,3.6,3.8,0,MILANO CENTRALE,LIVORNO CENTRALE
2026-02-14,IC,S01700,S07810,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,MILANO CENTRALE,PESCARA
2026-02-14,IC,S01700,S09218,1,1,0,0,0,0,0,1,0,1,1,0,0,0,11,0,11,11.0,11.0,11.0,11.0,0,MILANO CENTRALE,NAPOLI CENTRALE
2026-02-14,IC,S01700,S11145,3,3,0,0,0,0,1,1,1,1,0,0,0,0,9,2,7,2.333333333333333,3.0,5.4,5.699999999999999,0,MILANO CENTRALE,LECCE
2026-02-14,IC,S01700,S11781,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,MILANO CENTRALE,REGGIO DI CALABRIA CENTRALE
2026-02-14,IC,S01700,S12301,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,MILANO CENTRALE,MESSINA CENTRALE
2026-02-14,IC,S02026,S08409,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,0,BOLZANO,ROMA TERMINI
2026-02-14,IC,S02026,S11119,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,0,BOLZANO,BARI CENTRALE
2026-02-14,IC,S03317,S05043,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,TRIESTE CENTRALE,BOLOGNA CENTRALE
2026-02-14,IC,S03317,S08409,1,1,0,0,0,0,0,1,0,1,1,1,1,1,77,0,77,77.0,77.0,77.0,77.0,0,TRIESTE CENTRALE,ROMA TERMINI
2026-02-14,IC,S04501,S01700,6,6,0,0,0,0,1,2,3,2,0,0,0,0,17,14,3,0.5,0.5,6.5,7.25,0,VENTIMIGLIA,MILANO CENTRALE
2026-02-14,IC,S04501,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,VENTIMIGLIA,ROMA TERMINI
2026-02-14,IC,S04702,S00219,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,GENOVA BRIGNOLE,TORINO PORTA NUOVA
2026-02-14,IC,S04725,S09218,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,0,SESTRI LEVANTE,NAPOLI CENTRALE
2026-02-14,IC,S04801,S00219,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,SAVONA,TORINO PORTA NUOVA
2026-02-14,IC,S04801,S01700,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,0,SAVONA,MILANO CENTRALE
2026-02-14,IC,S05043,S01700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,BOLOGNA CENTRALE,MILANO CENTRALE
2026-02-14,IC,S05043,S03317,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,0,BOLOGNA CENTRALE,TRIESTE CENTRALE
2026-02-14,IC,S06000,S01700,2,2,0,0,0,0,0,1,1,1,0,0,0,0,6,7,-1,-0.5,-0.5,4.7,5.35,0,LA SPEZIA CENTRALE,MILANO CENTRALE
2026-02-14,IC,S06039,S01700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,GROSSETO,MILANO CENTRALE
2026-02-14,IC,S06416,S07226,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,PRATO CENTRALE,TERNI
2026-02-14,IC,S06416,S08409,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,PRATO CENTRALE,ROMA TERMINI
2026-02-14,IC,S06421,S08409,1,1,0,0,0,0,0,1,0,1,1,1,1,0,40,0,40,40.0,40.0,40.0,40.0,0,FIRENZE SANTA MARIA NOVELLA,ROMA TERMINI
2026-02-14,IC,S06725,S01700,5,5,0,0,0,0,3,1,1,1,0,0,0,0,15,4,11,2.2,3.0,5.4,6.199999999999999,0,LIVORNO CENTRALE,MILANO CENTRALE
2026-02-14,IC,S07004,S08409,1,1,0,0,0,0,0,1,0,1,1,1,1,0,49,0,49,49.0,49.0,49.0,49.0,0,PERUGIA,ROMA TERMINI
2026-02-14,IC,S07113,S07226,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,1,ANCONA,TERNI
2026-02-14,IC,S07113,S08409,1,1,0,0,0,0,0,1,0,1,1,1,1,0,32,0,32,32.0,32.0,32.0,32.0,0,ANCONA,ROMA TERMINI
2026-02-14,IC,S07226,S01700,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,0,TERNI,MILANO CENTRALE
2026-02-14,IC,S07810,S01700,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,0,PESCARA,MILANO CENTRALE
2026-02-14,IC,S08409,S02026,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-8,-8.0,-8.0,-8.0,-8.0,0,ROMA TERMINI,BOLZANO
2026-02-14,IC,S08409,S03317,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,ROMA TERMINI,TRIESTE CENTRALE
2026-02-14,IC,S08409,S04501,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-8,-8.0,-8.0,-8.0,-8.0,0,ROMA TERMINI,VENTIMIGLIA
2026-02-14,IC,S08409,S06416,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ROMA TERMINI,PRATO CENTRALE
2026-02-14,IC,S08409,S07113,2,2,0,0,0,0,0,2,0,2,2,2,2,1,116,0,116,58.0,58.0,69.2,70.6,0,ROMA TERMINI,ANCONA
2026-02-14,IC,S08409,S09211,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0,12,12.0,12.0,12.0,12.0,0,ROMA TERMINI,CASERTA
2026-02-14,IC,S08409,S09818,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,-9,-9.0,-9.0,-9.0,-9.0,0,ROMA TERMINI,SALERNO
2026-02-14,IC,S08409,S11465,2,2,0,0,0,0,0,1,1,1,1,1,1,0,51,7,44,22.0,22.0,45.2,48.1,0,ROMA TERMINI,TARANTO
2026-02-14,IC,S08409,S11781,1,1,0,0,0,0,0,1,0,1,1,1,0,0,23,0,23,23.0,23.0,23.0,23.0,0,ROMA TERMINI,REGGIO DI CALABRIA CENTRALE
2026-02-14,IC,S08409,S12002,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,ROMA TERMINI,PALERMO CENTRALE
2026-02-14,IC,S08409,S12301,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ROMA TERMINI,MESSINA CENTRALE
2026-02-14,IC,S09211,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,CASERTA,ROMA TERMINI
2026-02-14,IC,S09218,S04725,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,0,NAPOLI CENTRALE,SESTRI LEVANTE
2026-02-14,IC,S09218,S06416,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,NAPOLI CENTRALE,PRATO CENTRALE
2026-02-14,IC,S09818,S00219,1,1,0,0,0,0,0,1,0,1,1,1,0,0,18,0,18,18.0,18.0,18.0,18.0,0,SALERNO,TORINO PORTA NUOVA
2026-02-14,IC,S09818,S01700,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,SALERNO,MILANO CENTRALE
2026-02-14,IC,S09818,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,SALERNO,ROMA TERMINI
2026-02-14,IC,S11119,S01700,1,1,0,0,0,0,0,1,0,1,1,1,1,1,86,0,86,86.0,86.0,86.0,86.0,0,BARI CENTRALE,MILANO CENTRALE
2026-02-14,IC,S11119,S11774,1,1,0,0,0,0,0,1,0,1,1,1,0,0,15,0,15,15.0,15.0,15.0,15.0,0,BARI CENTRALE,VILLA S.GIOVANNI
2026-02-14,IC,S11145,S00219,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,LECCE,TORINO PORTA NUOVA
2026-02-14,IC,S11145,S01700,3,3,0,0,0,0,1,2,0,2,1,0,0,0,20,0,20,6.666666666666667,6.0,10.0,10.5,0,LECCE,MILANO CENTRALE
2026-02-14,IC,S11145,S02026,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,LECCE,BOLZANO
2026-02-14,IC,S11145,S11781,1,1,0,0,0,0,0,1,0,1,1,1,0,0,21,0,21,21.0,21.0,21.0,21.0,0,LECCE,REGGIO DI CALABRIA CENTRALE
2026-02-14,IC,S11465,S08409,2,2,0,0,0,0,0,1,1,1,0,0,0,0,6,2,4,2.0,2.0,5.2,5.6,0,TARANTO,ROMA TERMINI
2026-02-14,IC,S11774,S11119,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,VILLA S.GIOVANNI,BARI CENTRALE
2026-02-14,IC,S11781,S08409,4,4,0,0,0,0,1,2,1,2,1,0,0,0,15,2,13,3.25,2.5,8.5,9.249999999999998,0,REGGIO DI CALABRIA CENTRALE,ROMA TERMINI
2026-02-14,IC,S11781,S11145,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,-6,-6.0,-6.0,-6.0,-6.0,0,REGGIO DI CALABRIA CENTRALE,LECCE
2026-02-14,IC,S12002,S12301,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,2.8,2.9,0,PALERMO CENTRALE,MESSINA CENTRALE
2026-02-14,IC,S12301,S01700,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,MESSINA CENTRALE,MILANO CENTRALE
2026-02-14,IC,S12301,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,-15,-15.0,-15.0,-15.0,-15.0,0,MESSINA CENTRALE,ROMA TERMINI
2026-02-14,IC,S12301,S12002,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.9,1.95,0,MESSINA CENTRALE,PALERMO CENTRALE
2026-02-14,ICN,S00219,S09818,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,9,-8,-4.0,-4.0,2.220446049250313e-16,0.49999999999999956,0,TORINO PORTA NUOVA,SALERNO
2026-02-14,ICN,S00219,S11145,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,TORINO PORTA NUOVA,LECCE
2026-02-14,ICN,S01700,S11145,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,7,-7,-3.5,-3.5,-2.3,-2.1500000000000004,0,MILANO CENTRALE,LECCE
2026-02-14,ICN,S03317,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,TRIESTE CENTRALE,ROMA TERMINI
2026-02-14,ICN,S08409,S03317,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,-6,-6.0,-6.0,-6.0,-6.0,0,ROMA TERMINI,TRIESTE CENTRALE
2026-02-14,ICN,S08409,S12301,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ROMA TERMINI,MESSINA CENTRALE
2026-02-14,ICN,S09818,S00219,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,12,-11,-5.5,-5.5,-0.2999999999999998,0.3499999999999994,0,SALERNO,TORINO PORTA NUOVA
2026-02-14,ICN,S11145,S01700,2,2,0,0,0,0,0,1,1,1,1,0,0,0,14,9,5,2.5,2.5,11.700000000000001,12.85,0,LECCE,MILANO CENTRALE
2026-02-14,ICN,S11781,S00219,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,REGGIO DI CALABRIA CENTRALE,TORINO PORTA NUOVA
2026-02-14,ICN,S12002,S12301,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,0,PALERMO CENTRALE,MESSINA CENTRALE
2026-02-14,ICN,S12301,S12002,2,2,0,0,0,0,1,1,0,1,1,1,0,0,25,0,25,12.5,12.5,20.1,21.05,0,MESSINA CENTRALE,PALERMO CENTRALE
2026-02-14,MET,S09101,S09103,5,4,1,0,0,0,2,0,3,0,0,0,0,0,7,7,0,0.0,-1.0,3.6,3.8,1,POZZUOLI SOLFATARA,NAPOLI CAMPI FLEGREI
2026-02-14,MET,S09101,S09110,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,POZZUOLI SOLFATARA,NAPOLI GIANTURCO
