mese,tipo_giorno,fascia_oraria,categoria,cancellate_tot,effettuate,info_mancante,minuti_anticipo_tot,oltre_60,minuti_netti_tot,corse_osservate,in_orario,oltre_10,cancellate,in_ritardo,oltre_15,oltre_5,parzialmente_cancellate,soppresse,oltre_30,in_anticipo,minuti_ritardo_tot,ritardo_mediano,p95,ritardo_medio,p90
2026-03,weekend,sera,FA,0,10,0,66.0,0,-32.0,10,2,1,0,2,1,2,0,0,0,6,34.0,-4.5,15.599999999999989,-3.2,10.199999999999996
2026-03,weekend,sera,FB,0,8,0,0.0,0,34.0,8,5,0,0,3,0,3,0,0,0,0,34.0,3.5,7.0,4.25,7.0
2026-03,weekend,sera,FR,0,180,0,464.0,0,365.0,180,46,28,0,49,18,49,0,0,6,85,829.0,0.0,24.049999999999986,2.0277777777777777,13.19999999999999
2026-03,weekend,sera,IC,2,134,0,347.0,1,422.0,137,38,22,1,38,13,38,1,1,7,61,769.0,0.0,27.799999999999898,3.08029197080292,13.0
2026-03,weekend,sera,ICN,0,122,0,575.0,6,546.0,122,22,21,0,28,20,28,0,0,11,72,1121.0,-2.0,51.849999999999966,4.475409836065574,20.90000000000001
2026-03,weekend,sera,MET,7,409,0,471.0,0,37.0,416,226,6,7,23,2,23,0,0,1,167,508.0,0.0,5.0,0.0889423076923077,3.0
2026-03,weekend,sera,NCL,0,0,0,0.0,0,0.0,8,8,0,0,0,0,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0
2026-03,weekend,sera,REG,85,11130,0,13968.0,14,8780.0,11284,4831,435,85,1339,256,1339,0,69,79,5114,22748.0,0.0,8.0,0.7780928748670685,5.0
2026-03,weekend,tarda_mattina,EC,0,145,0,271.0,2,541.0,147,33,21,0,35,16,35,0,2,9,79,812.0,-1.0,39.49999999999994,3.680272108843537,16.0
2026-03,weekend,tarda_mattina,ECFR,0,6,0,5.0,1,112.0,6,2,2,0,2,2,2,0,0,1,2,117.0,1.0,75.25,18.666666666666668,57.5
2026-03,weekend,tarda_mattina,EXP,0,1,0,0.0,0,13.0,1,0,1,0,1,0,1,0,0,0,0,13.0,13.0,13.0,13.0,13.0
2026-03,weekend,tarda_mattina,FA,0,18,0,62.0,0,-15.0,18,7,2,0,3,1,3,0,0,0,8,47.0,0.0,11.949999999999982,-0.8333333333333334,6.500000000000004
2026-03,weekend,tarda_mattina,FB,0,31,0,43.0,0,15.0,31,12,1,0,5,0,5,0,0,0,14,58.0,0.0,7.5,0.4838709677419355,6.0
2026-03,weekend,tarda_mattina,FR,2,456,0,917.0,6,1587.0,458,137,70,2,137,41,137,0,0,16,184,2504.0,1.0,24.0,3.465065502183406,12.300000000000011
2026-03,weekend,tarda_mattina,IC,6,268,0,704.0,3,922.0,276,67,51,6,80,35,80,0,2,13,129,1626.0,0.0,29.0,3.340579710144928,17.0
2026-03,weekend,tarda_mattina,ICN,0,18,0,142.0,0,-135.0,18,4,0,0,0,0,0,0,0,0,14,7.0,-6.0,2.0,-7.5,2.0
2026-03,weekend,tarda_mattina,MET,5,539,0,740.0,0,-252.0,548,243,3,5,24,1,24,0,4,0,281,488.0,-1.0,4.0,-0.4598540145985401,3.0
2026-03,weekend,tarda_mattina,REG,77,14489,0,19343.0,10,3988.0,14621,6236,389,75,1258,221,1258,2,55,84,7127,23331.0,0.0,6.0,0.2727583612611996,4.0
2026-04,infrasettimanale,mattina,EC,0,172,0,313.0,2,460.0,175,52,27,0,45,11,45,0,3,3,78,773.0,1.0,16.299999999999983,2.628571428571429,11.0
2026-04,infrasettimanale,mattina,ECFR,0,0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2026-04,infrasettimanale,mattina,EXP,0,2,0,0.0,1,89.0,3,1,2,0,2,2,2,0,1,1,0,89.0,16.0,67.3,29.666666666666668,61.6
2026-04,infrasettimanale,mattina,FA,2,106,0,158.0,2,554.0,108,34,18,2,37,12,37,0,0,5,37,712.0,1.5,28.0,5.12962962962963,18.3
2026-04,infrasettimanale,mattina,FB,0,22,0,0.0,1,291.0,22,8,7,0,14,6,14,0,0,2,0,291.0,6.0,46.94999999999998,13.227272727272727,26.9
2026-04,infrasettimanale,mattina,FR,45,1373,0,1588.0,22,8889.0,1424,522,247,45,493,162,493,0,6,83,409,10477.0,3.0,34.84999999999991,6.242275280898877,17.0
2026-04,infrasettimanale,mattina,IC,11,575,0,899.0,10,3771.0,596,161,119,11,218,78,218,0,10,41,217,4670.0,2.0,36.25,6.327181208053691,21.0
2026-04,infrasettimanale,mattina,ICN,0,1,0,0.0,1,116.0,1,0,1,0,1,1,1,0,0,1,0,116.0,116.0,116.0,116.0,116.0
2026-04,infrasettimanale,mattina,IR,0,2,0,2.0,0,0.0,2,1,0,0,0,0,0,0,0,0,1,2.0,0.0,1.7999999999999998,0.0,1.6
2026-04,infrasettimanale,mattina,MET,9,968,0,951.0,0,992.0,981,515,32,9,96,22,96,0,4,10,370,1943.0,1.0,7.0,1.0112130479102956,4.0
2026-04,infrasettimanale,mattina,NCL,0,2,0,89.0,0,-89.0,2,0,0,0,0,0,0,0,0,0,2,0.0,-44.5,-38.65,-44.5,-39.3
2026-04,infrasettimanale,mattina,REG,344,37437,0,40980.0,56,46297.0,38084,17393,1714,339,5439,921,5439,5,303,257,15252,87277.0,0.0,9.0,1.215654868186115,6.0
2026-04,infrasettimanale,notte,EC,0,22,0,25.0,0,163.0,22,6,7,0,9,5,9,0,0,2,7,188.0,2.0,32.39999999999999,7.409090909090909,20.9
2026-04,infrasettimanale,notte,EN,2,20,0,4.0,2,486.0,22,0,13,2,21,6,21,0,0,4,1,490.0,10.0,109.24999999999994,22.09090909090909,37.20000000000002
2026-04,infrasettimanale,notte,EXP,1,4,0,18.0,0,11.0,5,0,1,0,3,1,3,1,0,0,2,29.0,5.0,15.599999999999998,2.2,13.2
2026-04,infrasettimanale,notte,FA,0,32,0,59.0,1,124.0,32,14,3,0,8,2,8,0,0,1,10,183.0,1.0,14.949999999999992,3.875,8.900000000000002
2026-04,infrasettimanale,notte,FB,0,22,0,14.0,1,327.0,22,7,7,0,10,7,10,0,0,5,5,341.0,2.5,57.44999999999998,14.863636363636363,46.900000000000006
2026-04,infrasettimanale,notte,FR,5,522,0,853.0,12,2777.0,530,179,73,5,135,52,135,0,3,22,216,3630.0,1.0,26.549999999999955,5.239622641509434,14.0
2026-04,infrasettimanale,notte,IC,6,230,0,720.0,6,902.0,243,63,47,6,80,27,80,0,7,18,100,1622.0,1.0,35.59999999999991,3.711934156378601,19.80000000000001
2026-04,infrasettimanale,notte,ICN,0,43,0,165.0,1,89.0,43,2,7,0,10,5,10,0,0,3,31,254.0,-3.0,37.59999999999998,2.069767441860465,15.60000000000001
2026-04,infrasettimanale,notte,IR,2,0,0,0.0,0,11.0,2,0,0,2,2,0,2,0,0,0,0,11.0,5.5,5.95,5.5,5.9
2026-04,infrasettimanale,notte,MET,0,343,0,460.0,0,-234.0,343,120,1,0,12,1,12,0,0,0,211,226.0,-1.0,3.0,-0.6822157434402333,2.0
2026-04,infrasettimanale,notte,NCL,0,1,0,0.0,0,33.0,26,25,1,0,1,1,1,0,25,1,0,33.0,0.0,0.0,1.2692307692307692,0.0
2026-04,infrasettimanale,notte,REG,134,15646,0,19867.0,19,10443.0,15866,6971,513,133,1605,343,1605,1,86,119,7290,30310.0,0.0,7.0,0.65819992436657,5.0
2026-04,infrasettimanale,pomeriggio,EC,3,343,0,330.0,3,2467.0,348,83,105,3,165,59,165,0,2,19,100,2797.0,4.0,30.649999999999977,7.089080459770115,20.0
2026-04,infrasettimanale,pomeriggio,ECFR,0,1,0,0.0,0,4.0,1,1,0,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,4.0
2026-04,infrasettimanale,pomeriggio,EXP,0,2,0,0.0,0,12.0,4,3,0,0,1,0,1,0,2,0,0,12.0,1.5,8.099999999999998,3.0,7.200000000000001
2026-04,infrasettimanale,pomeriggio,FA,2,85,0,148.0,1,699.0,87,20,15,2,22,12,22,0,0,6,45,847.0,-1.0,36.0,8.03448275862069,22.80000000000001
2026-04,infrasettimanale,pomeriggio,FB,2,22,0,1.0,2,552.0,24,13,6,2,10,4,10,0,0,3,1,553.0,4.0,174.94999999999968,23.0,31.2
2026-04,infrasettimanale,pomeriggio,FR,52,1328,0,1625.0,21,9880.0,1382,416,343,51,611,218,611,1,2,81,355,11505.0,3.0,31.95000000000004,7.149059334298118,20.0
2026-04,infrasettimanale,pomeriggio,IC,9,473,0,672.0,3,2615.0,486,130,112,7,185,79,185,2,4,26,171,3287.0,2.0,30.0,5.380658436213992,21.0
2026-04,infrasettimanale,pomeriggio,ICN,0,37,0,103.0,0,-39.0,37,6,2,0,7,1,7,0,0,0,24,64.0,-1.0,8.599999999999987,-1.054054054054054,5.399999999999999
2026-04,infrasettimanale,pomeriggio,MET,17,1179,0,1374.0,0,250.0,1201,592,26,17,80,12,80,0,5,4,529,1624.0,0.0,6.0,0.2081598667776852,4.0
2026-04,infrasettimanale,pomeriggio,NCL,0,2,0,170.0,0,-170.0,2,0,0,0,0,0,0,0,0,0,2,0.0,-85.0,-85.0,-85.0,-85.0
2026-04,infrasettimanale,pomeriggio,REG,726,46057,0,49441.0,64,67273.0,47160,21169,2501,723,7310,1351,7310,3,377,408,18681,116714.0,0.0,10.0,1.4264843087362171,6.0
2026-04,infrasettimanale,pomeriggio,,0,46,0,308.0,0,-44.0,46,0,24,0,24,0,24,0,0,0,22,264.0,-0.9565217391304348,9.804347826086955,-0.9565217391304348,8.60869565217391
2026-04,infrasettimanale,sera,DIR,0,1,0,0.0,0,10.0,1,0,1,0,1,0,1,0,0,0,0,10.0,10.0,10.0,10.0,10.0
2026-04,infrasettimanale,sera,EC,0,238,0,190.0,1,1210.0,242,63,51,0,104,24,104,0,4,5,75,1400.0,4.0,20.0,5.0,14.0
2026-04,infrasettimanale,sera,ECFR,0,21,0,1.0,1,337.0,21,3,13,0,17,9,17,0,0,3,1,338.0,13.0,33.0,16.047619047619047,31.0
2026-04,infrasettimanale,sera,EN,0,21,0,0.0,0,422.0,21,4,17,0,17,14,17,0,0,3,0,422.0,21.0,44.0,20.09523809523809,33.0
2026-04,infrasettimanale,sera,EXP,0,3,0,17.0,0,-17.0,4,1,0,0,0,0,0,0,1,0,3,0.0,-4.5,-0.6000000000000014,-4.25,-1.1999999999999993
2026-04,infrasettimanale,sera,FA,0,29,0,31.0,0,79.0,29,17,4,0,4,3,4,0,0,0,8,110.0,2.0,18.8,2.7241379310344827,12.999999999999996
2026-04,infrasettimanale,sera,FB,0,19,0,8.0,0,56.0,19,5,0,0,8,0,8,0,0,0,6,64.0,1.0,9.0,2.9473684210526314,8.2
2026-04,infrasettimanale,sera,FR,8,521,0,1022.0,1,1579.0,530,139,91,8,184,52,184,0,1,12,207,2601.0,2.0,19.0,2.979245283018868,14.0
2026-04,infrasettimanale,sera,IC,3,318,0,519.0,10,2111.0,346,120,65,3,115,41,115,0,25,23,111,2630.0,1.0,37.5,6.101156069364162,17.0
2026-04,infrasettimanale,sera,ICN,0,245,0,975.0,6,239.0,245,51,26,0,45,22,45,0,0,15,149,1214.0,-2.0,31.799999999999983,0.9755102040816328,10.599999999999994
2026-04,infrasettimanale,sera,MET,21,1069,0,1474.0,0,-98.0,1100,526,18,21,72,7,72,0,10,2,502,1376.0,0.0,5.0,-0.0890909090909091,3.0
2026-04,infrasettimanale,sera,NCL,0,0,0,0.0,0,0.0,23,23,0,0,0,0,0,0,23,0,0,0.0,0.0,0.0,0.0,0.0
2026-04,infrasettimanale,sera,REG,367,36695,0,43237.0,76,52446.0,37359,16065,2145,364,6052,1122,6052,3,297,364,15242,95683.0,0.0,10.0,1.4038384325062234,6.0
2026-04,infrasettimanale,sera,,0,62,0,0.0,0,1340.0,66,4,24,0,62,24,62,0,4,24,0,1340.0,15.833333333333341,41.48636363636364,20.30303030303031,36.97272727272727
2026-04,infrasettimanale,tarda_mattina,EC,1,353,0,318.0,5,2029.0,354,109,74,1,120,38,120,0,0,15,125,2347.0,2.0,27.0,5.731638418079096,15.699999999999987
2026-04,infrasettimanale,tarda_mattina,ECFR,0,20,0,101.0,0,-53.0,21,6,1,0,3,1,3,0,1,0,12,48.0,-4.0,6.0,-2.523809523809524,5.0
2026-04,infrasettimanale,tarda_mattina,EXP,3,11,0,34.0,1,110.0,15,1,2,3,8,1,8,0,1,1,6,144.0,6.0,34.999999999999915,7.333333333333333,10.2
2026-04,infrasettimanale,tarda_mattina,FA,2,21,0,10.0,2,577.0,23,7,8,2,11,5,11,0,0,5,5,587.0,4.0,101.8999999999999,25.08695652173913,52.60000000000001
2026-04,infrasettimanale,tarda_mattina,FB,2,86,0,47.0,1,781.0,88,37,25,2,36,16,36,0,0,4,15,828.0,3.0,29.0,8.875,20.599999999999994
2026-04,infrasettimanale,tarda_mattina,FR,60,1301,0,1358.0,38,12237.0,1364,411,363,58,614,241,614,2,3,125,339,13595.0,4.0,42.0,8.97140762463343,26.0
2026-04,infrasettimanale,tarda_mattina,IC,27,581,0,838.0,17,5355.0,622,163,171,26,271,118,271,1,14,72,188,6193.0,3.0,48.0,8.609324758842444,31.0
2026-04,infrasettimanale,tarda_mattina,ICN,0,55,0,305.0,1,-129.0,55,9,5,0,8,3,8,0,0,2,38,176.0,-4.0,13.499999999999986,-2.345454545454545,8.200000000000003
2026-04,infrasettimanale,tarda_mattina,IR,0,1,0,0.0,1,72.0,1,0,1,0,1,1,1,0,0,1,0,72.0,72.0,72.0,72.0,72.0
2026-04,infrasettimanale,tarda_mattina,MET,10,1369,0,1918.0,0,-229.0,1384,608,28,10,84,15,84,0,5,2,692,1689.0,-0.5,5.0,-0.1654624277456647,3.0
2026-04,infrasettimanale,tarda_mattina,NCL,0,2,0,14.0,0,34.0,2,0,1,0,1,1,1,0,0,1,1,48.0,17.0,44.9,17.0,41.8
2026-04,infrasettimanale,tarda_mattina,REG,588,47332,0,53362.0,60,44090.0,48195,21782,1848,583,5870,961,5870,5,275,321,20543,97452.0,0.0,8.0,0.9148251893349932,5.0
2026-04,infrasettimanale,tarda_mattina,,0,15,0,0.0,0,86.0,43,35,0,0,8,0,8,0,28,0,0,86.0,1.1860465116279069,4.451162790697675,2.0,4.088372093023256
2026-04,weekend,mattina,EC,0,61,0,155.0,0,-19.0,67,20,6,0,8,2,8,0,6,1,39,136.0,-2.0,10.0,-0.2835820895522388,5.799999999999997
2026-04,weekend,mattina,EXP,1,1,0,0.0,0,7.0,2,2,0,1,0,0,0,0,0,0,0,7.0,3.5,3.95,3.5,3.9
2026-04,weekend,mattina,FA,0,30,0,54.0,0,90.0,30,9,5,0,9,2,9,0,0,1,12,144.0,2.5,17.949999999999974,3.0,10.300000000000004
2026-04,weekend,mattina,FB,0,8,0,1.0,0,26.0,8,5,1,0,2,0,2,0,0,0,1,27.0,3.0,8.599999999999998,3.25,7.199999999999999
2026-04,weekend,mattina,FR,15,438,0,969.0,6,1504.0,453,149,47,14,94,30,94,1,0,17,210,2473.0,0.0,21.0,3.32008830022075,10.0
2026-04,weekend,mattina,IC,0,223,0,618.0,2,485.0,227,66,24,0,50,16,50,0,4,4,111,1103.0,0.0,18.69999999999999,2.1365638766519823,10.0
2026-04,weekend,mattina,ICN,0,3,0,55.0,0,-55.0,3,0,0,0,0,0,0,0,0,0,3,0.0,-21.0,-12.9,-18.33333333333333,-13.800000000000002
2026-04,weekend,mattina,IR,0,1,0,0.0,0,5.0,1,0,0,0,1,0,1,0,0,0,0,5.0,5.0,5.0,5.0,5.0
2026-04,weekend,mattina,MET,2,337,0,400.0,0,-54.0,340,176,3,2,11,1,11,0,1,0,153,346.0,0.0,4.0,-0.1588235294117647,3.0
2026-04,weekend,mattina,REG,83,8966,0,12759.0,11,2934.0,9106,3725,319,80,881,173,881,3,57,46,4500,15693.0,0.0,7.0,0.3222051394684823,4.0
2026-04,weekend,mattina,,0,13,0,325.0,0,-325.0,13,0,0,0,0,0,0,0,0,0,13,0.0,-25.0,-25.0,-25.0,-25.0
2026-04,weekend,notte,EC,0,7,0,20.0,0,12.0,7,1,1,0,2,1,2,0,0,0,4,32.0,-3.0,18.19999999999999,1.7142857142857142,13.400000000000006
2026-04,weekend,notte,EN,2,4,0,7.0,0,9.0,6,1,0,2,2,0,2,0,0,0,3,16.0,1.5,6.0,1.5,6.0
2026-04,weekend,notte,EXP,1,0,0,2.0,0,-2.0,1,0,0,1,0,0,0,0,0,0,1,0.0,-2.0,-2.0,-2.0,-2.0
2026-04,weekend,notte,FA,0,3,0,23.0,0,-23.0,3,0,0,0,0,0,0,0,0,0,3,0.0,-7.0,-5.2,-7.666666666666667,-5.400000000000001
2026-04,weekend,notte,FB,0,8,0,21.0,0,6.0,8,2,1,0,1,1,1,0,0,0,5,27.0,-2.5,17.549999999999986,0.75,8.099999999999994
2026-04,weekend,notte,FR,1,148,0,452.0,3,577.0,149,37,22,1,33,13,33,0,0,7,79,1029.0,-1.0,28.59999999999999,3.87248322147651,14.0
2026-04,weekend,notte,IC,0,84,0,210.0,1,183.0,88,25,10,0,19,6,19,0,4,5,44,393.0,-0.5,28.19999999999993,2.0795454545454546,11.0
2026-04,weekend,notte,ICN,0,18,0,102.0,0,-95.0,18,4,0,0,0,0,0,0,0,0,14,7.0,-6.5,2.1499999999999986,-5.277777777777778,2.0
2026-04,weekend,notte,MET,2,110,0,143.0,0,-77.0,113,50,1,2,1,0,1,0,1,0,62,66.0,-1.0,3.0,-0.6814159292035398,2.0
2026-04,weekend,notte,NCL,0,14,0,0.0,10,1034.0,27,13,14,0,14,14,14,0,13,13,0,1034.0,23.0,99.1,38.2962962962963,93.4
2026-04,weekend,notte,REG,27,3922,0,6100.0,5,-214.0,3963,1518,102,27,332,65,332,0,14,20,2113,5886.0,-1.0,6.0,-0.0539994953318193,4.0
2026-04,weekend,pomeriggio,EC,1,114,0,144.0,1,646.0,116,34,23,1,40,15,40,0,1,7,42,790.0,3.0,32.0,5.568965517241379,18.0
2026-04,weekend,pomeriggio,FA,0,20,0,45.0,0,30.0,20,5,2,0,5,1,5,0,0,1,10,75.0,-0.5,15.35000000000002,1.5,7.70000000000001
2026-04,weekend,pomeriggio,FB,0,8,0,1.0,0,61.0,8,4,1,0,3,1,3,0,0,1,1,62.0,4.0,29.39999999999998,7.625,16.799999999999994
2026-04,weekend,pomeriggio,FR,16,436,0,970.0,9,1988.0,452,113,81,15,134,51,134,1,0,25,205,2958.0,1.0,31.34999999999997,4.398230088495575,16.0
2026-04,weekend,pomeriggio,IC,0,175,0,374.0,5,952.0,175,46,36,0,61,25,61,0,0,12,68,1326.0,2.0,34.19999999999993,5.44,20.799999999999983
2026-04,weekend,pomeriggio,ICN,0,7,0,19.0,0,-15.0,7,2,0,0,0,0,0,0,0,0,5,4.0,-3.0,2.3999999999999986,-2.142857142857143,1.8000000000000007
2026-04,weekend,pomeriggio,MET,5,426,0,547.0,0,-146.0,434,215,2,5,12,2,12,0,3,1,207,401.0,0.0,4.0,-0.336405529953917,3.0
2026-04,weekend,pomeriggio,REG,104,11582,0,14686.0,16,9329.0,11771,4988,510,104,1412,277,1412,0,85,88,5371,24015.0,0.0,9.0,0.792540990570045,5.0
2026-04,weekend,sera,EC,0,82,0,80.0,1,390.0,82,29,13,0,26,7,26,0,0,4,27,470.0,2.0,21.700000000000017,4.7560975609756095,10.900000000000006
2026-04,weekend,sera,ECFR,0,4,0,0.0,0,20.0,4,2,0,0,2,0,2,0,0,0,0,20.0,5.0,8.7,5.0,8.4
2026-04,weekend,sera,EN,0,6,0,0.0,0,104.0,6,1,4,0,5,4,5,0,0,2,0,104.0,16.0,31.0,17.333333333333332,31.0
2026-04,weekend,sera,FA,0,9,0,11.0,0,22.0,9,3,1,0,4,0,4,0,0,0,2,33.0,0.0,11.599999999999998,2.4444444444444446,9.2
2026-04,weekend,sera,FB,0,5,0,4.0,0,5.0,5,4,0,0,0,0,0,0,0,0,1,9.0,1.0,3.8,1.0,3.6
2026-04,weekend,sera,FR,4,151,0,478.0,1,-7.0,155,34,14,4,33,8,33,0,0,2,88,471.0,-2.0,14.599999999999964,-0.0451612903225806,8.0
2026-04,weekend,sera,IC,3,111,0,293.0,2,566.0,115,25,22,3,45,15,45,0,1,7,45,859.0,2.0,31.89999999999999,4.921739130434783,21.60000000000001
2026-04,weekend,sera,ICN,0,122,0,636.0,1,-361.0,122,24,6,0,18,2,18,0,0,1,80,275.0,-2.0,9.0,-2.959016393442623,5.900000000000005
2026-04,weekend,sera,MET,4,361,0,470.0,0,-82.0,368,188,2,4,13,2,13,0,3,0,167,388.0,0.0,4.0,-0.2228260869565217,3.0
2026-04,weekend,sera,NCL,0,0,0,0.0,0,0.0,3,3,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0
2026-04,weekend,sera,REG,59,9805,0,12649.0,7,6855.0,9908,4125,406,58,1201,215,1201,1,44,70,4582,19504.0,0.0,8.0,0.6918651594670973,5.0
2026-04,weekend,sera,,0,64,0,27.0,0,112.0,64,24,0,0,13,0,13,0,0,0,27,139.0,1.375,4.899999999999999,1.75,4.549999999999999
2026-04,weekend,tarda_mattina,EC,2,139,0,186.0,2,541.0,144,42,24,2,39,14,39,0,3,3,63,727.0,1.0,21.0,3.7569444444444446,13.0
2026-04,weekend,tarda_mattina,ECFR,0,2,0,0.0,0,8.0,2,1,0,0,1,0,1,0,0,0,0,8.0,4.0,4.9,4.0,4.8
2026-04,weekend,tarda_mattina,EXP,0,1,0,6.0,0,-6.0,1,0,0,0,0,0,0,0,0,0,1,0.0,-6.0,-6.0,-6.0,-6.0
2026-04,weekend,tarda_mattina,FA,0,12,0,2.0,1,175.0,12,6,2,0,5,2,5,0,0,2,1,177.0,3.5,71.19999999999997,14.583333333333334,50.00000000000002
2026-04,weekend,tarda_mattina,FB,0,32,0,28.0,1,280.0,32,8,8,0,14,5,14,0,0,1,10,308.0,3.0,21.25,8.75,16.800000000000004
2026-04,weekend,tarda_mattina,FR,17,386,0,742.0,5,1655.0,403,128,56,17,102,37,102,0,0,17,173,2397.0,1.0,26.89999999999998,4.106699751861042,13.0
2026-04,weekend,tarda_mattina,IC,1,232,0,568.0,3,1159.0,241,65,50,1,82,33,82,0,8,16,94,1727.0,1.0,32.0,4.809128630705394,22.0
2026-04,weekend,tarda_mattina,ICN,0,18,0,135.0,0,-132.0,18,2,0,0,0,0,0,0,0,0,16,3.0,-6.0,0.4499999999999956,-7.333333333333333,-0.6999999999999993
2026-04,weekend,tarda_mattina,MET,3,516,0,674.0,0,-82.0,521,257,8,3,25,3,25,0,2,1,239,592.0,0.0,4.0,-0.1573896353166986,3.0
2026-04,weekend,tarda_mattina,REG,102,12634,0,16962.0,16,5356.0,12802,5407,409,100,1267,226,1267,2,66,69,6128,22318.0,0.0,7.0,0.4183721293547883,4.0
2026-04,weekend,tarda_mattina,,0,0,0,0.0,0,0.0,20,20,0,0,0,0,0,0,20,0,0,0.0,0.0,0.0,0.0,0.0
2026-05,infrasettimanale,mattina,EC,1,156,0,273.0,1,351.0,168,62,18,1,33,12,33,0,11,3,73,624.0,0.0,15.0,2.0892857142857144,10.0
2026-05,infrasettimanale,mattina,ECFR,0,1,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2026-05,infrasettimanale,mattina,EXP,0,11,0,8.0,1,96.0,11,5,2,0,2,1,2,0,0,1,4,104.0,2.0,46.5,8.727272727272727,11.0
2026-05,infrasettimanale,mattina,FA,1,94,0,310.0,1,199.0,95,23,14,1,26,10,26,0,0,4,46,509.0,0.0,23.0,2.094736842105263,13.800000000000026
2026-05,infrasettimanale,mattina,FB,0,21,0,28.0,0,45.0,21,6,4,0,5,2,5,0,0,0,10,73.0,0.0,15.0,2.142857142857143,14.0
2026-05,infrasettimanale,mattina,FR,3,1359,0,1401.0,20,11035.0,1362,393,362,3,617,252,617,0,0,103,352,12436.0,4.0,38.0,8.102055800293686,24.900000000000095
2026-05,infrasettimanale,mattina,IC,6,550,0,1025.0,16,4140.0,568,133,140,6,228,102,228,0,12,48,207,5165.0,2.0,41.64999999999998,7.288732394366197,27.30000000000001
2026-05,infrasettimanale,mattina,ICN,0,1,0,14.0,0,-14.0,1,0,0,0,0,0,0,0,0,0,1,0.0,-14.0,-14.0,-14.0,-14.0
2026-05,infrasettimanale,mattina,MET,24,909,0,538.0,0,1273.0,963,621,21,24,80,13,80,0,30,8,262,1811.0,1.0,6.0,1.3219106957424716,4.0
2026-05,infrasettimanale,mattina,NCL,0,2,0,0.0,1,133.0,2,0,2,0,2,2,2,0,0,2,0,133.0,66.5,89.44999999999999,66.5,86.9
2026-05,infrasettimanale,mattina,REG,559,34711,0,35637.0,81,60392.0,36022,16516,2107,557,5807,1207,5807,2,752,377,13699,96029.0,1.0,11.0,1.6765310088279384,6.0
2026-05,infrasettimanale,mattina,,0,235,0,169.0,27,3417.0,249,120,80,0,98,62,98,0,14,27,31,3586.0,4.0602409638554215,67.05622489959838,13.722891566265057,46.76144578313254
2026-05,infrasettimanale,notte,EC,0,21,0,24.0,0,113.0,21,8,4,0,5,3,5,0,0,1,8,137.0,0.0,23.0,5.380952380952381,18.0
2026-05,infrasettimanale,notte,EN,2,19,0,0.0,2,559.0,21,7,11,2,14,6,14,0,0,3,0,559.0,10.0,106.0,26.61904761904762,54.0
2026-05,infrasettimanale,notte,EXP,0,6,0,29.0,0,-7.0,6,2,1,0,2,0,2,0,0,0,2,22.0,1.0,11.0,-1.1666666666666667,10.0
2026-05,infrasettimanale,notte,FA,0,42,0,62.0,1,234.0,42,8,7,0,24,3,24,0,0,2,10,296.0,6.0,15.899999999999991,5.571428571428571,12.799999999999995
2026-05,infrasettimanale,notte,FB,0,21,0,5.0,1,152.0,21,14,3,0,5,2,5,0,0,1,2,157.0,1.0,23.0,7.238095238095238,10.0
2026-05,infrasettimanale,notte,FR,0,516,0,704.0,11,2948.0,519,169,83,0,156,63,156,0,3,31,194,3652.0,1.0,32.0,5.680154142581888,20.0
2026-05,infrasettimanale,notte,IC,4,227,0,682.0,6,1178.0,236,70,55,3,85,38,85,1,5,20,81,1860.0,2.0,37.75,4.991525423728813,23.0
2026-05,infrasettimanale,notte,ICN,0,59,0,117.0,4,615.0,59,15,14,0,20,10,20,0,0,8,24,732.0,2.0,61.49999999999992,10.423728813559322,40.20000000000005
2026-05,infrasettimanale,notte,IR,1,0,0,0.0,0,1.0,1,1,0,1,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
2026-05,infrasettimanale,notte,MET,0,336,0,451.0,0,-159.0,338,125,2,0,10,2,10,0,2,2,203,292.0,-1.0,4.0,-0.47041420118343197,3.0
2026-05,infrasettimanale,notte,NCL,0,2,0,0.0,2,564.0,2,0,2,0,2,2,2,0,0,2,0,564.0,282.0,291.0,282.0,290.0
2026-05,infrasettimanale,notte,REG,148,14306,0,18976.0,39,12792.0,14863,6340,644,147,1695,400,1695,1,409,153,6828,31768.0,0.0,8.0,0.8606607010697706,5.0
2026-05,infrasettimanale,notte,,0,142,0,0.0,0,2386.0,142,18,111,0,124,62,124,0,0,32,0,2386.0,13.0,34.5943661971831,16.802816901408452,34.188732394366205
2026-05,infrasettimanale,pomeriggio,EC,4,316,0,300.0,7,3065.0,331,85,102,4,160,69,160,0,11,33,86,3365.0,4.0,44.0,9.259818731117823,28.0
2026-05,infrasettimanale,pomeriggio,EXP,0,10,0,7.0,1,114.0,10,3,2,0,5,2,5,0,0,1,2,121.0,4.5,49.64999999999996,11.4,30.299999999999983
