mese,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2026-02,REG,S01700,arrivo,"(5,10]",43,293,0
2026-02,REG,S01700,arrivo,"(60,120]",1,70,0
2026-02,REG,S01700,partenza,"(-1,0]",36,0,0
2026-02,REG,S01700,partenza,"(-10,-5]",18,0,106
2026-02,REG,S01700,partenza,"(-5,-1]",98,0,200
2026-02,REG,S01700,partenza,"(0,1]",51,51,0
2026-02,REG,S01700,partenza,"(1,5]",114,354,0
2026-02,REG,S01700,partenza,"(10,15]",13,164,0
2026-02,REG,S01700,partenza,"(15,30]",10,213,0
2026-02,REG,S01700,partenza,"(30,60]",1,38,0
2026-02,REG,S01700,partenza,"(5,10]",49,396,0
2026-02,REG,S01701,arrivo,"(1,5]",1,2,0
2026-02,REG,S01701,arrivo,"(5,10]",1,10,0
2026-02,REG,S01701,partenza,"(1,5]",2,5,0
2026-02,REG,S01701,partenza,"(10,15]",1,11,0
2026-02,REG,S01703,arrivo,"(-1,0]",8,0,0
2026-02,REG,S01703,arrivo,"(-5,-1]",20,0,25
2026-02,REG,S01703,arrivo,"(0,1]",4,4,0
2026-02,REG,S01703,arrivo,"(1,5]",18,62,0
2026-02,REG,S01703,arrivo,"(10,15]",1,12,0
2026-02,REG,S01703,arrivo,"(15,30]",1,19,0
2026-02,REG,S01703,arrivo,"(5,10]",4,27,0
2026-02,REG,S01703,partenza,"(-1,0]",8,0,0
2026-02,REG,S01703,partenza,"(-5,-1]",11,0,13
2026-02,REG,S01703,partenza,"(0,1]",6,6,0
2026-02,REG,S01703,partenza,"(1,5]",23,67,0
2026-02,REG,S01703,partenza,"(10,15]",1,15,0
2026-02,REG,S01703,partenza,"(5,10]",9,61,0
2026-02,REG,S01708,arrivo,"(-1,0]",9,0,0
2026-02,REG,S01708,arrivo,"(-10,-5]",17,0,90
2026-02,REG,S01708,arrivo,"(-5,-1]",79,0,216
2026-02,REG,S01708,arrivo,"(0,1]",7,7,0
2026-02,REG,S01708,arrivo,"(1,5]",32,90,0
2026-02,REG,S01708,arrivo,"(10,15]",1,12,0
2026-02,REG,S01708,arrivo,"(15,30]",2,49,0
2026-02,REG,S01708,arrivo,"(5,10]",8,58,0
2026-02,REG,S01708,partenza,"(-1,0]",9,0,0
2026-02,REG,S01708,partenza,"(-5,-1]",62,0,111
2026-02,REG,S01708,partenza,"(0,1]",12,12,0
2026-02,REG,S01708,partenza,"(1,5]",43,136,0
2026-02,REG,S01708,partenza,"(10,15]",2,28,0
2026-02,REG,S01708,partenza,"(15,30]",4,74,0
2026-02,REG,S01708,partenza,"(30,60]",2,84,0
2026-02,REG,S01708,partenza,"(5,10]",17,131,0
2026-02,REG,S01717,arrivo,"(-1,0]",18,0,0
2026-02,REG,S01717,arrivo,"(-10,-5]",1,0,6
2026-02,REG,S01717,arrivo,"(-5,-1]",26,0,39
2026-02,REG,S01717,arrivo,"(0,1]",17,17,0
2026-02,REG,S01717,arrivo,"(1,5]",79,261,0
2026-02,REG,S01717,arrivo,"(10,15]",9,121,0
2026-02,REG,S01717,arrivo,"(15,30]",4,99,0
2026-02,REG,S01717,arrivo,"(30,60]",2,78,0
2026-02,REG,S01717,arrivo,"(5,10]",32,227,0
2026-02,REG,S01717,partenza,"(-1,0]",28,0,0
2026-02,REG,S01717,partenza,"(-10,-5]",1,0,5
2026-02,REG,S01717,partenza,"(-5,-1]",36,0,60
2026-02,REG,S01717,partenza,"(0,1]",26,26,0
2026-02,REG,S01717,partenza,"(1,5]",78,244,0
2026-02,REG,S01717,partenza,"(10,15]",5,68,0
2026-02,REG,S01717,partenza,"(15,30]",2,44,0
2026-02,REG,S01717,partenza,"(30,60]",1,36,0
2026-02,REG,S01717,partenza,"(5,10]",25,185,0
2026-02,REG,S01747,arrivo,"(-1,0]",4,0,0
2026-02,REG,S01747,arrivo,"(-5,-1]",1,0,1
2026-02,REG,S01747,arrivo,"(0,1]",3,3,0
2026-02,REG,S01747,arrivo,"(1,5]",22,70,0
2026-02,REG,S01747,arrivo,"(10,15]",1,13,0
2026-02,REG,S01747,arrivo,"(5,10]",4,31,0
2026-02,REG,S01747,partenza,"(-1,0]",16,0,0
2026-02,REG,S01747,partenza,"(-5,-1]",6,0,6
2026-02,REG,S01747,partenza,"(0,1]",2,2,0
2026-02,REG,S01747,partenza,"(1,5]",11,33,0
2026-02,REG,S01747,partenza,"(10,15]",1,13,0
2026-02,REG,S01747,partenza,"(5,10]",2,13,0
2026-02,REG,S01763,arrivo,"(15,30]",1,16,0
2026-02,REG,S01765,arrivo,"(-1,0]",13,0,0
2026-02,REG,S01765,arrivo,"(-5,-1]",1,0,2
2026-02,REG,S01765,arrivo,"(0,1]",8,8,0
2026-02,REG,S01765,arrivo,"(1,5]",31,104,0
2026-02,REG,S01765,arrivo,"(5,10]",4,29,0
2026-02,REG,S01765,partenza,"(-1,0]",20,0,0
2026-02,REG,S01765,partenza,"(-5,-1]",7,0,7
2026-02,REG,S01765,partenza,"(0,1]",6,6,0
2026-02,REG,S01765,partenza,"(1,5]",18,56,0
2026-02,REG,S01765,partenza,"(5,10]",8,58,0
2026-02,REG,S01805,arrivo,"(-1,0]",1,0,0
2026-02,REG,S01805,arrivo,"(1,5]",1,2,0
2026-02,REG,S01805,partenza,"(-5,-1]",2,0,4
2026-02,REG,S01807,arrivo,"(-1,0]",3,0,0
2026-02,REG,S01807,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S01807,arrivo,"(-5,-1]",13,0,39
2026-02,REG,S01807,arrivo,"(0,1]",1,1,0
2026-02,REG,S01807,arrivo,"(1,5]",11,33,0
2026-02,REG,S01807,arrivo,"(10,15]",1,11,0
2026-02,REG,S01807,arrivo,"(5,10]",2,17,0
2026-02,REG,S01807,partenza,"(-1,0]",4,0,0
2026-02,REG,S01807,partenza,"(-10,-5]",6,0,34
2026-02,REG,S01807,partenza,"(-5,-1]",9,0,20
2026-02,REG,S01807,partenza,"(0,1]",6,6,0
2026-02,REG,S01807,partenza,"(1,5]",6,17,0
2026-02,REG,S01807,partenza,"(5,10]",3,24,0
2026-02,REG,S01810,arrivo,"(-1,0]",3,0,0
2026-02,REG,S01810,arrivo,"(-5,-1]",1,0,1
2026-02,REG,S01810,arrivo,"(0,1]",1,1,0
2026-02,REG,S01810,arrivo,"(1,5]",2,8,0
2026-02,REG,S01810,arrivo,"(30,60]",1,40,0
2026-02,REG,S01810,arrivo,"(5,10]",2,15,0
2026-02,REG,S01810,partenza,"(-1,0]",1,0,0
2026-02,REG,S01810,partenza,"(-5,-1]",2,0,2
2026-02,REG,S01810,partenza,"(0,1]",2,2,0
2026-02,REG,S01810,partenza,"(1,5]",1,5,0
2026-02,REG,S01810,partenza,"(10,15]",1,14,0
2026-02,REG,S01810,partenza,"(5,10]",2,17,0
2026-02,REG,S01820,arrivo,"(-1,0]",15,0,0
2026-02,REG,S01820,arrivo,"(-5,-1]",53,0,103
2026-02,REG,S01820,arrivo,"(0,1]",19,19,0
2026-02,REG,S01820,arrivo,"(1,5]",47,144,0
2026-02,REG,S01820,arrivo,"(10,15]",4,49,0
2026-02,REG,S01820,arrivo,"(15,30]",2,40,0
2026-02,REG,S01820,arrivo,"(30,60]",1,34,0
2026-02,REG,S01820,arrivo,"(5,10]",17,120,0
2026-02,REG,S01820,arrivo,"(60,120]",1,62,0
2026-02,REG,S01820,partenza,"(-1,0]",18,0,0
2026-02,REG,S01820,partenza,"(-10,-5]",1,0,6
2026-02,REG,S01820,partenza,"(-5,-1]",49,0,78
2026-02,REG,S01820,partenza,"(0,1]",23,23,0
2026-02,REG,S01820,partenza,"(1,5]",35,105,0
2026-02,REG,S01820,partenza,"(10,15]",5,63,0
2026-02,REG,S01820,partenza,"(15,30]",4,84,0
2026-02,REG,S01820,partenza,"(30,60]",1,36,0
2026-02,REG,S01820,partenza,"(5,10]",21,152,0
2026-02,REG,S01822,arrivo,"(-1,0]",4,0,0
2026-02,REG,S01822,arrivo,"(-5,-1]",18,0,23
2026-02,REG,S01822,arrivo,"(0,1]",1,1,0
2026-02,REG,S01822,arrivo,"(1,5]",3,14,0
2026-02,REG,S01822,arrivo,"(5,10]",4,28,0
2026-02,REG,S01822,partenza,"(-1,0]",2,0,0
2026-02,REG,S01822,partenza,"(-5,-1]",10,0,21
2026-02,REG,S01822,partenza,"(0,1]",1,1,0
2026-02,REG,S01822,partenza,"(1,5]",5,24,0
2026-02,REG,S01822,partenza,"(10,15]",1,13,0
2026-02,REG,S01822,partenza,"(15,30]",1,17,0
2026-02,REG,S01822,partenza,"(5,10]",7,45,0
2026-02,REG,S01824,arrivo,"(15,30]",1,19,0
2026-02,REG,S01824,partenza,"(-5,-1]",1,0,4
2026-02,REG,S01825,arrivo,"(-1,0]",16,0,0
2026-02,REG,S01825,arrivo,"(-5,-1]",33,0,41
2026-02,REG,S01825,arrivo,"(0,1]",14,14,0
2026-02,REG,S01825,arrivo,"(1,5]",19,61,0
2026-02,REG,S01825,arrivo,"(10,15]",1,11,0
2026-02,REG,S01825,arrivo,"(5,10]",2,17,0
2026-02,REG,S01825,partenza,"(-1,0]",19,0,0
2026-02,REG,S01825,partenza,"(-5,-1]",17,0,32
2026-02,REG,S01825,partenza,"(0,1]",11,11,0
2026-02,REG,S01825,partenza,"(1,5]",20,64,0
2026-02,REG,S01825,partenza,"(10,15]",2,30,0
2026-02,REG,S01825,partenza,"(5,10]",8,65,0
2026-02,REG,S01827,arrivo,"(1,5]",1,2,0
2026-02,REG,S01827,arrivo,"(15,30]",1,25,0
2026-02,REG,S01827,arrivo,"(5,10]",1,6,0
2026-02,REG,S01827,partenza,"(-5,-1]",1,0,4
2026-02,REG,S01827,partenza,"(0,1]",2,2,0
2026-02,REG,S01827,partenza,"(1,5]",1,2,0
2026-02,REG,S01827,partenza,"(10,15]",1,13,0
2026-02,REG,S01828,arrivo,"(-1,0]",2,0,0
2026-02,REG,S01828,arrivo,"(-5,-1]",10,0,19
2026-02,REG,S01828,arrivo,"(0,1]",2,2,0
2026-02,REG,S01828,arrivo,"(1,5]",7,27,0
2026-02,REG,S01828,arrivo,"(10,15]",2,30,0
2026-02,REG,S01828,arrivo,"(15,30]",1,25,0
2026-02,REG,S01828,arrivo,"(5,10]",3,22,0
2026-02,REG,S01828,partenza,"(-1,0]",1,0,0
2026-02,REG,S01828,partenza,"(-10,-5]",1,0,5
2026-02,REG,S01828,partenza,"(-5,-1]",13,0,40
2026-02,REG,S01828,partenza,"(0,1]",1,1,0
2026-02,REG,S01828,partenza,"(1,5]",9,25,0
2026-02,REG,S01828,partenza,"(10,15]",1,14,0
2026-02,REG,S01828,partenza,"(30,60]",1,59,0
2026-02,REG,S01852,arrivo,"(15,30]",1,24,0
2026-02,REG,S01852,partenza,"(1,5]",1,4,0
2026-02,REG,S01860,arrivo,"(-1,0]",12,0,0
2026-02,REG,S01860,arrivo,"(-5,-1]",25,0,54
2026-02,REG,S01860,arrivo,"(0,1]",12,12,0
2026-02,REG,S01860,arrivo,"(1,5]",64,219,0
2026-02,REG,S01860,arrivo,"(10,15]",10,132,0
2026-02,REG,S01860,arrivo,"(15,30]",9,204,0
2026-02,REG,S01860,arrivo,"(30,60]",1,38,0
2026-02,REG,S01860,arrivo,"(5,10]",33,254,0
2026-02,REG,S01860,partenza,"(-1,0]",18,0,0
2026-02,REG,S01860,partenza,"(-10,-5]",4,0,22
2026-02,REG,S01860,partenza,"(-5,-1]",48,0,87
2026-02,REG,S01860,partenza,"(0,1]",25,25,0
2026-02,REG,S01860,partenza,"(1,5]",39,132,0
2026-02,REG,S01860,partenza,"(10,15]",8,103,0
2026-02,REG,S01860,partenza,"(15,30]",3,67,0
2026-02,REG,S01860,partenza,"(5,10]",21,175,0
2026-02,REG,S01864,arrivo,"(1,5]",2,6,0
2026-02,REG,S01865,partenza,"(1,5]",2,7,0
2026-02,REG,S01915,arrivo,"(-1,0]",6,0,0
2026-02,REG,S01915,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S01915,arrivo,"(-5,-1]",34,0,77
2026-02,REG,S01915,arrivo,"(0,1]",18,18,0
2026-02,REG,S01915,arrivo,"(1,5]",45,130,0
2026-02,REG,S01915,arrivo,"(15,30]",1,23,0
2026-02,REG,S01915,arrivo,"(30,60]",1,36,0
2026-02,REG,S01915,arrivo,"(5,10]",3,24,0
2026-02,REG,S01915,partenza,"(-1,0]",6,0,0
2026-02,REG,S01915,partenza,"(-5,-1]",18,0,30
2026-02,REG,S01915,partenza,"(0,1]",14,14,0
2026-02,REG,S01915,partenza,"(1,5]",50,160,0
2026-02,REG,S01915,partenza,"(10,15]",2,24,0
2026-02,REG,S01915,partenza,"(15,30]",1,16,0
2026-02,REG,S01915,partenza,"(5,10]",13,84,0
2026-02,REG,S01915,partenza,"(60,120]",1,62,0
2026-02,REG,S01919,arrivo,"(-1,0]",1,0,0
2026-02,REG,S01919,arrivo,"(-5,-1]",1,0,2
2026-02,REG,S01919,arrivo,"(0,1]",1,1,0
2026-02,REG,S01919,arrivo,"(1,5]",7,20,0
2026-02,REG,S01919,arrivo,"(10,15]",1,12,0
2026-02,REG,S01919,arrivo,"(15,30]",1,28,0
2026-02,REG,S01919,arrivo,"(30,60]",2,72,0
2026-02,REG,S01919,arrivo,"(5,10]",6,48,0
2026-02,REG,S01919,partenza,"(-1,0]",1,0,0
2026-02,REG,S01919,partenza,"(-5,-1]",2,0,4
2026-02,REG,S01919,partenza,"(0,1]",1,1,0
2026-02,REG,S01919,partenza,"(1,5]",10,34,0
2026-02,REG,S01919,partenza,"(10,15]",1,15,0
2026-02,REG,S01919,partenza,"(15,30]",1,24,0
2026-02,REG,S01919,partenza,"(30,60]",1,38,0
2026-02,REG,S01919,partenza,"(5,10]",3,23,0
2026-02,REG,S01920,arrivo,"(-5,-1]",2,0,2
2026-02,REG,S01920,arrivo,"(1,5]",3,9,0
2026-02,REG,S01920,arrivo,"(15,30]",2,38,0
2026-02,REG,S01920,arrivo,"(5,10]",4,30,0
2026-02,REG,S01920,partenza,"(-5,-1]",4,0,10
2026-02,REG,S01920,partenza,"(1,5]",5,14,0
2026-02,REG,S01920,partenza,"(10,15]",2,23,0
2026-02,REG,S01920,partenza,"(5,10]",2,16,0
2026-02,REG,S01920,partenza,"(60,120]",1,70,0
2026-02,REG,S01925,arrivo,"(-1,0]",4,0,0
2026-02,REG,S01925,arrivo,"(-5,-1]",1,0,1
2026-02,REG,S01925,arrivo,"(0,1]",2,2,0
2026-02,REG,S01925,arrivo,"(1,5]",9,27,0
2026-02,REG,S01925,arrivo,"(10,15]",3,40,0
2026-02,REG,S01925,arrivo,"(15,30]",2,49,0
2026-02,REG,S01925,arrivo,"(5,10]",5,41,0
2026-02,REG,S01925,partenza,"(-1,0]",1,0,0
2026-02,REG,S01925,partenza,"(-5,-1]",1,0,1
2026-02,REG,S01925,partenza,"(0,1]",1,1,0
2026-02,REG,S01925,partenza,"(1,5]",13,44,0
2026-02,REG,S01925,partenza,"(10,15]",3,37,0
2026-02,REG,S01925,partenza,"(15,30]",1,18,0
2026-02,REG,S01925,partenza,"(5,10]",8,54,0
2026-02,REG,S01933,arrivo,"(-1,0]",48,0,0
2026-02,REG,S01933,arrivo,"(-5,-1]",8,0,8
2026-02,REG,S01933,arrivo,"(0,1]",41,41,0
2026-02,REG,S01933,arrivo,"(1,5]",74,241,0
2026-02,REG,S01933,arrivo,"(10,15]",3,42,0
2026-02,REG,S01933,arrivo,"(30,60]",1,31,0
2026-02,REG,S01933,arrivo,"(5,10]",26,200,0
2026-02,REG,S01933,partenza,"(-1,0]",36,0,0
2026-02,REG,S01933,partenza,"(-5,-1]",34,0,52
2026-02,REG,S01933,partenza,"(0,1]",45,45,0
2026-02,REG,S01933,partenza,"(1,5]",69,222,0
2026-02,REG,S01933,partenza,"(10,15]",4,51,0
2026-02,REG,S01933,partenza,"(15,30]",2,34,0
2026-02,REG,S01933,partenza,"(30,60]",2,62,0
2026-02,REG,S01933,partenza,"(5,10]",14,105,0
2026-02,REG,S01945,arrivo,"(-5,-1]",4,0,5
2026-02,REG,S01945,arrivo,"(0,1]",2,2,0
2026-02,REG,S01945,arrivo,"(1,5]",5,14,0
2026-02,REG,S01945,arrivo,"(5,10]",2,15,0
2026-02,REG,S01945,partenza,"(-5,-1]",2,0,6
2026-02,REG,S01945,partenza,"(0,1]",1,1,0
2026-02,REG,S01945,partenza,"(1,5]",6,20,0
2026-02,REG,S01945,partenza,"(10,15]",1,11,0
2026-02,REG,S01945,partenza,"(15,30]",3,50,0
2026-02,REG,S01945,partenza,"(5,10]",4,29,0
2026-02,REG,S01963,arrivo,"(-1,0]",1,0,0
2026-02,REG,S01963,arrivo,"(-5,-1]",3,0,5
2026-02,REG,S01963,arrivo,"(0,1]",2,2,0
2026-02,REG,S01963,arrivo,"(1,5]",1,2,0
2026-02,REG,S01963,partenza,"(-5,-1]",1,0,1
2026-02,REG,S01963,partenza,"(0,1]",1,1,0
2026-02,REG,S01963,partenza,"(1,5]",5,13,0
2026-02,REG,S02001,arrivo,"(-1,0]",2,0,0
2026-02,REG,S02001,arrivo,"(-10,-5]",7,0,45
2026-02,REG,S02001,arrivo,"(-15,-10]",2,0,22
2026-02,REG,S02001,arrivo,"(-5,-1]",23,0,46
2026-02,REG,S02001,arrivo,"(0,1]",3,3,0
2026-02,REG,S02001,arrivo,"(1,5]",7,22,0
2026-02,REG,S02001,arrivo,"(15,30]",1,21,0
2026-02,REG,S02001,arrivo,"(30,60]",1,47,0
2026-02,REG,S02001,arrivo,"(5,10]",1,6,0
2026-02,REG,S02001,partenza,"(-1,0]",3,0,0
2026-02,REG,S02001,partenza,"(-10,-5]",2,0,12
2026-02,REG,S02001,partenza,"(-5,-1]",14,0,34
2026-02,REG,S02001,partenza,"(0,1]",2,2,0
2026-02,REG,S02001,partenza,"(1,5]",9,28,0
2026-02,REG,S02001,partenza,"(10,15]",5,58,0
2026-02,REG,S02001,partenza,"(15,30]",1,24,0
2026-02,REG,S02001,partenza,"(30,60]",1,48,0
2026-02,REG,S02001,partenza,"(5,10]",9,78,0
2026-02,REG,S02011,arrivo,"(-1,0]",4,0,0
2026-02,REG,S02011,arrivo,"(-5,-1]",7,0,16
2026-02,REG,S02011,arrivo,"(0,1]",2,2,0
2026-02,REG,S02011,arrivo,"(1,5]",5,17,0
2026-02,REG,S02011,arrivo,"(15,30]",1,17,0
2026-02,REG,S02011,arrivo,"(5,10]",1,7,0
2026-02,REG,S02011,partenza,"(-10,-5]",1,0,9
2026-02,REG,S02011,partenza,"(-5,-1]",3,0,5
2026-02,REG,S02011,partenza,"(0,1]",5,5,0
2026-02,REG,S02011,partenza,"(1,5]",1,2,0
2026-02,REG,S02011,partenza,"(15,30]",2,50,0
2026-02,REG,S02011,partenza,"(5,10]",1,10,0
2026-02,REG,S02026,arrivo,"(-1,0]",4,0,0
2026-02,REG,S02026,arrivo,"(-10,-5]",11,0,65
2026-02,REG,S02026,arrivo,"(-15,-10]",1,0,11
2026-02,REG,S02026,arrivo,"(-30,-15]",1,0,17
2026-02,REG,S02026,arrivo,"(-5,-1]",25,0,64
2026-02,REG,S02026,arrivo,"(0,1]",8,8,0
2026-02,REG,S02026,arrivo,"(1,5]",17,44,0
2026-02,REG,S02026,arrivo,"(10,15]",2,23,0
2026-02,REG,S02026,arrivo,"(15,30]",1,21,0
2026-02,REG,S02026,arrivo,"(30,60]",2,83,0
2026-02,REG,S02026,arrivo,"(5,10]",7,52,0
2026-02,REG,S02026,partenza,"(-1,0]",6,0,0
2026-02,REG,S02026,partenza,"(-10,-5]",11,0,63
2026-02,REG,S02026,partenza,"(-15,-10]",6,0,69
2026-02,REG,S02026,partenza,"(-5,-1]",23,0,46
2026-02,REG,S02026,partenza,"(0,1]",6,6,0
2026-02,REG,S02026,partenza,"(1,5]",17,53,0
2026-02,REG,S02026,partenza,"(10,15]",1,12,0
2026-02,REG,S02026,partenza,"(15,30]",1,18,0
2026-02,REG,S02026,partenza,"(30,60]",3,130,0
2026-02,REG,S02026,partenza,"(5,10]",4,32,0
2026-02,REG,S02038,arrivo,"(-1,0]",2,0,0
2026-02,REG,S02038,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S02038,arrivo,"(-5,-1]",20,0,42
2026-02,REG,S02038,arrivo,"(0,1]",7,7,0
2026-02,REG,S02038,arrivo,"(1,5]",10,28,0
2026-02,REG,S02038,arrivo,"(10,15]",1,12,0
2026-02,REG,S02038,arrivo,"(15,30]",1,18,0
2026-02,REG,S02038,arrivo,"(30,60]",1,33,0
2026-02,REG,S02038,arrivo,"(5,10]",3,22,0
2026-02,REG,S02038,partenza,"(-1,0]",2,0,0
2026-02,REG,S02038,partenza,"(-10,-5]",3,0,19
2026-02,REG,S02038,partenza,"(-5,-1]",11,0,21
2026-02,REG,S02038,partenza,"(0,1]",12,12,0
2026-02,REG,S02038,partenza,"(1,5]",16,54,0
2026-02,REG,S02038,partenza,"(10,15]",2,23,0
2026-02,REG,S02038,partenza,"(15,30]",1,21,0
2026-02,REG,S02038,partenza,"(30,60]",1,35,0
2026-02,REG,S02038,partenza,"(5,10]",1,7,0
2026-02,REG,S02044,arrivo,"(-1,0]",1,0,0
2026-02,REG,S02044,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S02044,arrivo,"(-5,-1]",2,0,3
2026-02,REG,S02044,arrivo,"(0,1]",1,1,0
2026-02,REG,S02044,arrivo,"(1,5]",1,3,0
2026-02,REG,S02044,partenza,"(-1,0]",1,0,0
2026-02,REG,S02044,partenza,"(-5,-1]",4,0,10
2026-02,REG,S02049,arrivo,"(-1,0]",1,0,0
2026-02,REG,S02049,arrivo,"(-10,-5]",2,0,13
2026-02,REG,S02049,arrivo,"(-5,-1]",6,0,12
2026-02,REG,S02049,arrivo,"(0,1]",1,1,0
2026-02,REG,S02049,arrivo,"(1,5]",1,2,0
2026-02,REG,S02049,partenza,"(-10,-5]",2,0,11
2026-02,REG,S02049,partenza,"(-5,-1]",6,0,18
2026-02,REG,S02049,partenza,"(0,1]",1,1,0
2026-02,REG,S02049,partenza,"(1,5]",1,2,0
2026-02,REG,S02049,partenza,"(5,10]",1,6,0
2026-02,REG,S02114,arrivo,"(0,1]",5,5,0
2026-02,REG,S02114,arrivo,"(1,5]",1,2,0
2026-02,REG,S02114,arrivo,"(15,30]",2,50,0
2026-02,REG,S02114,partenza,"(-1,0]",3,0,0
2026-02,REG,S02114,partenza,"(-5,-1]",6,0,15
2026-02,REG,S02114,partenza,"(0,1]",2,2,0
2026-02,REG,S02114,partenza,"(1,5]",2,8,0
2026-02,REG,S02114,partenza,"(15,30]",1,17,0
2026-02,REG,S02114,partenza,"(5,10]",1,7,0
2026-02,REG,S02140,arrivo,"(-10,-5]",8,0,43
2026-02,REG,S02140,arrivo,"(-5,-1]",17,0,49
2026-02,REG,S02140,arrivo,"(0,1]",1,1,0
2026-02,REG,S02140,arrivo,"(1,5]",3,8,0
2026-02,REG,S02140,arrivo,"(5,10]",1,10,0
2026-02,REG,S02140,partenza,"(-1,0]",4,0,0
2026-02,REG,S02140,partenza,"(-5,-1]",19,0,34
2026-02,REG,S02140,partenza,"(0,1]",4,4,0
2026-02,REG,S02140,partenza,"(1,5]",4,13,0
2026-02,REG,S02216,arrivo,"(-1,0]",4,0,0
2026-02,REG,S02216,arrivo,"(-5,-1]",12,0,19
2026-02,REG,S02216,arrivo,"(0,1]",3,3,0
2026-02,REG,S02216,arrivo,"(1,5]",9,30,0
2026-02,REG,S02216,arrivo,"(10,15]",5,58,0
2026-02,REG,S02216,arrivo,"(5,10]",10,88,0
2026-02,REG,S02216,partenza,"(-1,0]",1,0,0
2026-02,REG,S02216,partenza,"(-10,-5]",1,0,5
2026-02,REG,S02216,partenza,"(-5,-1]",21,0,37
2026-02,REG,S02216,partenza,"(0,1]",4,4,0
2026-02,REG,S02216,partenza,"(1,5]",11,28,0
2026-02,REG,S02216,partenza,"(30,60]",1,47,0
2026-02,REG,S02216,partenza,"(5,10]",4,30,0
2026-02,REG,S02314,arrivo,"(-1,0]",1,0,0
2026-02,REG,S02314,arrivo,"(-5,-1]",1,0,1
2026-02,REG,S02314,arrivo,"(1,5]",2,6,0
2026-02,REG,S02314,partenza,"(0,1]",2,2,0
2026-02,REG,S02314,partenza,"(5,10]",2,13,0
2026-02,REG,S02336,arrivo,"(-1,0]",3,0,0
2026-02,REG,S02336,arrivo,"(-15,-10]",1,0,11
2026-02,REG,S02336,arrivo,"(-5,-1]",19,0,27
2026-02,REG,S02336,arrivo,"(0,1]",6,6,0
2026-02,REG,S02336,arrivo,"(1,5]",35,111,0
2026-02,REG,S02336,arrivo,"(10,15]",2,23,0
2026-02,REG,S02336,arrivo,"(15,30]",1,29,0
2026-02,REG,S02336,arrivo,"(30,60]",2,76,0
2026-02,REG,S02336,arrivo,"(5,10]",3,22,0
2026-02,REG,S02336,partenza,"(-1,0]",4,0,0
2026-02,REG,S02336,partenza,"(-10,-5]",6,0,30
2026-02,REG,S02336,partenza,"(-5,-1]",29,0,68
2026-02,REG,S02336,partenza,"(0,1]",6,6,0
2026-02,REG,S02336,partenza,"(1,5]",21,60,0
2026-02,REG,S02336,partenza,"(15,30]",1,19,0
2026-02,REG,S02336,partenza,"(5,10]",4,32,0
2026-02,REG,S02340,arrivo,"(-1,0]",1,0,0
2026-02,REG,S02340,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S02340,arrivo,"(-5,-1]",6,0,9
2026-02,REG,S02340,arrivo,"(0,1]",1,1,0
2026-02,REG,S02340,arrivo,"(1,5]",2,6,0
2026-02,REG,S02340,arrivo,"(10,15]",1,13,0
2026-02,REG,S02340,partenza,"(-5,-1]",5,0,10
2026-02,REG,S02340,partenza,"(0,1]",1,1,0
2026-02,REG,S02340,partenza,"(1,5]",5,12,0
2026-02,REG,S02340,partenza,"(15,30]",1,19,0
2026-02,REG,S02349,arrivo,"(-1,0]",3,0,0
2026-02,REG,S02349,arrivo,"(-5,-1]",21,0,39
2026-02,REG,S02349,arrivo,"(0,1]",1,1,0
2026-02,REG,S02349,arrivo,"(1,5]",3,9,0
2026-02,REG,S02349,arrivo,"(30,60]",1,48,0
2026-02,REG,S02349,partenza,"(-1,0]",2,0,0
2026-02,REG,S02349,partenza,"(-10,-5]",3,0,15
2026-02,REG,S02349,partenza,"(-5,-1]",19,0,61
2026-02,REG,S02349,partenza,"(0,1]",2,2,0
2026-02,REG,S02349,partenza,"(1,5]",2,5,0
2026-02,REG,S02349,partenza,"(15,30]",1,23,0
2026-02,REG,S02366,arrivo,"(-1,0]",1,0,0
2026-02,REG,S02366,arrivo,"(-10,-5]",1,0,7
2026-02,REG,S02366,arrivo,"(-5,-1]",3,0,5
2026-02,REG,S02366,arrivo,"(0,1]",2,2,0
2026-02,REG,S02366,arrivo,"(1,5]",3,7,0
2026-02,REG,S02366,partenza,"(-5,-1]",4,0,12
2026-02,REG,S02366,partenza,"(0,1]",1,1,0
2026-02,REG,S02366,partenza,"(1,5]",2,4,0
2026-02,REG,S02366,partenza,"(5,10]",1,8,0
2026-02,REG,S02430,arrivo,"(-1,0]",11,0,0
2026-02,REG,S02430,arrivo,"(-10,-5]",22,0,127
2026-02,REG,S02430,arrivo,"(-15,-10]",9,0,104
2026-02,REG,S02430,arrivo,"(-30,-15]",3,0,48
2026-02,REG,S02430,arrivo,"(-5,-1]",55,0,139
2026-02,REG,S02430,arrivo,"(0,1]",15,15,0
2026-02,REG,S02430,arrivo,"(1,5]",59,175,0
2026-02,REG,S02430,arrivo,"(10,15]",4,50,0
2026-02,REG,S02430,arrivo,"(15,30]",2,55,0
2026-02,REG,S02430,arrivo,"(30,60]",2,93,0
