mese,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2026-02,REG,S08217,S08608,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ROMA TIBURTINA,LATINA
2026-02,REG,S08217,S08640,1,0,1,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,1,ROMA TIBURTINA,FORMIA-GAETA
2026-02,REG,S08217,S08662,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,ROMA TIBURTINA,FROSINONE
2026-02,REG,S08217,S08710,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,0,ROMA TIBURTINA,NETTUNO
2026-02,REG,S08217,S08734,6,6,0,0,0,0,1,2,3,2,1,1,0,0,31,3,28,4.666666666666667,0.0,15.0,19.0,0,ROMA TIBURTINA,VELLETRI
2026-02,REG,S08217,S09218,1,1,0,0,0,0,0,1,0,1,1,1,1,0,33,0,33,33.0,33.0,33.0,33.0,0,ROMA TIBURTINA,NAPOLI CENTRALE
2026-02,REG,S08217,S09453,1,1,0,0,0,0,0,1,0,1,1,1,0,0,16,0,16,16.0,16.0,16.0,16.0,0,ROMA TIBURTINA,BOIANO
2026-02,REG,S08304,S08207,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,VITERBO PORTA FIORENTINA,ATTIGLIANO-BOMARZO
2026-02,REG,S08304,S08209,7,7,0,0,0,0,2,0,5,0,0,0,0,0,2,18,-16,-2.2857142857142856,-1.0,1.0,1.0,0,VITERBO PORTA FIORENTINA,ORTE
2026-02,REG,S08304,S08217,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,VITERBO PORTA FIORENTINA,ROMA TIBURTINA
2026-02,REG,S08304,S08406,17,17,0,0,0,0,7,2,8,2,1,1,0,0,40,20,20,1.1764705882352942,0.0,4.800000000000001,7.999999999999993,0,VITERBO PORTA FIORENTINA,ROMA OSTIENSE
2026-02,REG,S08304,S08409,4,4,0,0,0,0,0,2,2,2,2,2,1,0,60,9,51,12.75,11.0,31.6,32.8,0,VITERBO PORTA FIORENTINA,ROMA TERMINI
2026-02,REG,S08306,S08406,19,18,0,1,0,0,5,7,7,7,4,3,1,0,140,16,124,6.526315789473684,1.0,24.4,28.899999999999938,0,VITERBO PORTA ROMANA,ROMA OSTIENSE
2026-02,REG,S08311,S08406,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,CAPRANICA-SUTRI,ROMA OSTIENSE
2026-02,REG,S08315,S08217,11,11,0,0,0,0,4,1,6,1,0,0,0,0,11,9,2,0.18181818181818182,-1.0,3.0,4.0,0,BRACCIANO,ROMA TIBURTINA
2026-02,REG,S08315,S08406,14,14,0,0,0,0,1,0,13,0,0,0,0,0,1,42,-41,-2.9285714285714284,-4.0,-1.0,-0.3000000000000007,0,BRACCIANO,ROMA OSTIENSE
2026-02,REG,S08318,S08406,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6,-6,-3.0,-3.0,-1.4,-1.2000000000000002,0,ANGUILLARA,ROMA OSTIENSE
2026-02,REG,S08319,S08214,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,CESANO DI ROMA,FARA SABINA-MONTELIBRETTI
2026-02,REG,S08319,S08215,5,5,0,0,0,0,2,0,3,0,0,0,0,0,2,7,-5,-1.0,-1.0,1.0,1.0,0,CESANO DI ROMA,MONTEROTONDO-MENTANA
2026-02,REG,S08319,S08217,23,23,0,0,0,0,7,1,15,1,0,0,0,0,17,51,-34,-1.4782608695652173,-3.0,1.8000000000000007,2.8999999999999986,0,CESANO DI ROMA,ROMA TIBURTINA
2026-02,REG,S08319,S08406,9,8,1,0,0,0,2,0,7,0,0,0,0,0,2,20,-18,-2.0,-3.0,0.40000000000000036,1.1999999999999993,1,CESANO DI ROMA,ROMA OSTIENSE
2026-02,REG,S08320,S08323,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,LA STORTA,ROMA S.PIETRO
2026-02,REG,S08320,S08406,11,11,0,0,0,0,0,3,8,3,0,0,0,0,19,21,-2,-0.18181818181818182,-1.0,5.0,7.0,0,LA STORTA,ROMA OSTIENSE
2026-02,REG,S08323,S08010,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ROMA S.PIETRO,CIVITAVECCHIA
2026-02,REG,S08323,S08320,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ROMA S.PIETRO,LA STORTA
2026-02,REG,S08323,S08331,11,11,0,0,0,0,5,0,6,0,0,0,0,0,3,6,-3,-0.2727272727272727,-1.0,1.0,1.5,0,ROMA S.PIETRO,VIGNA CLARA PES
2026-02,REG,S08331,S08323,11,11,0,0,0,0,1,0,10,0,0,0,0,0,0,15,-15,-1.3636363636363635,-1.0,-1.0,-0.5,0,VIGNA CLARA PES,ROMA S.PIETRO
2026-02,REG,S08331,S08406,6,6,0,0,0,0,3,0,3,0,0,0,0,0,11,4,7,1.1666666666666667,1.0,4.0,4.0,0,VIGNA CLARA PES,ROMA OSTIENSE
2026-02,REG,S08403,S08021,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,PONTE GALERIA,LADISPOLI-CERVETERI
2026-02,REG,S08403,S08214,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,1,PONTE GALERIA,FARA SABINA-MONTELIBRETTI
2026-02,REG,S08406,S08214,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,1,ROMA OSTIENSE,FARA SABINA-MONTELIBRETTI
2026-02,REG,S08406,S08215,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,ROMA OSTIENSE,MONTEROTONDO-MENTANA
2026-02,REG,S08406,S08304,16,16,0,0,0,0,9,1,6,1,0,0,0,0,22,6,16,1.0,1.0,3.0,4.0,0,ROMA OSTIENSE,VITERBO PORTA FIORENTINA
2026-02,REG,S08406,S08306,15,15,0,0,0,0,3,6,6,6,5,5,1,1,174,14,160,10.666666666666666,0.0,21.6,42.39999999999993,0,ROMA OSTIENSE,VITERBO PORTA ROMANA
2026-02,REG,S08406,S08311,1,0,1,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,1,ROMA OSTIENSE,CAPRANICA-SUTRI
2026-02,REG,S08406,S08315,17,16,0,1,0,0,15,2,0,2,1,0,0,0,45,0,45,2.6470588235294117,2.0,4.4,6.199999999999996,0,ROMA OSTIENSE,BRACCIANO
2026-02,REG,S08406,S08318,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.0,1.0,0,ROMA OSTIENSE,ANGUILLARA
2026-02,REG,S08406,S08319,10,10,0,0,0,0,7,0,3,0,0,0,0,0,8,5,3,0.3,0.5,2.0,2.0,0,ROMA OSTIENSE,CESANO DI ROMA
2026-02,REG,S08406,S08320,8,8,0,0,0,0,6,0,2,0,0,0,0,0,5,2,3,0.375,0.0,2.0,2.0,0,ROMA OSTIENSE,LA STORTA
2026-02,REG,S08406,S08331,6,6,0,0,0,0,2,0,4,0,0,0,0,0,3,5,-2,-0.3333333333333333,-1.0,1.5,1.75,0,ROMA OSTIENSE,VIGNA CLARA PES
2026-02,REG,S08406,S08411,36,36,0,0,0,0,26,6,4,6,0,0,0,0,86,4,82,2.2777777777777777,2.0,5.0,5.0,0,ROMA OSTIENSE,FIUMICINO AEROPORTO
2026-02,REG,S08408,S08021,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,-6,-6.0,-6.0,-6.0,-6.0,0,ROMA TUSCOLANA,LADISPOLI-CERVETERI
2026-02,REG,S08408,S08214,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,1,ROMA TUSCOLANA,FARA SABINA-MONTELIBRETTI
2026-02,REG,S08408,S08710,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,ROMA TUSCOLANA,NETTUNO
2026-02,REG,S08408,S08734,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,ROMA TUSCOLANA,VELLETRI
2026-02,REG,S08409,S06039,8,8,0,0,0,0,2,5,1,5,4,3,1,0,113,2,111,13.875,10.0,31.599999999999998,35.8,0,ROMA TERMINI,GROSSETO
2026-02,REG,S08409,S06421,5,5,0,0,0,0,1,2,2,2,2,2,1,0,54,5,49,9.8,3.0,26.400000000000002,28.2,0,ROMA TERMINI,FIRENZE SANTA MARIA NOVELLA
2026-02,REG,S08409,S06500,13,13,0,0,0,0,1,8,4,8,6,5,2,0,169,14,155,11.923076923076923,7.0,30.400000000000002,34.999999999999986,0,ROMA TERMINI,PISA CENTRALE
2026-02,REG,S08409,S06925,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,ROMA TERMINI,CHIUSI-CHIANCIANO TERME
2026-02,REG,S08409,S07004,7,7,0,0,0,0,2,4,1,4,2,2,2,0,84,7,77,11.0,5.0,34.0,35.5,0,ROMA TERMINI,PERUGIA
2026-02,REG,S08409,S07008,1,1,0,0,0,0,0,1,0,1,1,0,0,0,11,0,11,11.0,11.0,11.0,11.0,0,ROMA TERMINI,ASSISI
2026-02,REG,S08409,S07113,8,8,0,0,0,0,5,2,1,2,1,1,1,1,118,7,111,13.875,3.0,33.79999999999998,67.39999999999995,0,ROMA TERMINI,ANCONA
2026-02,REG,S08409,S07208,1,0,1,0,0,0,0,1,0,1,1,1,1,1,154,0,154,154.0,154.0,154.0,154.0,1,ROMA TERMINI,FABRIANO
2026-02,REG,S08409,S07217,7,6,1,0,0,0,1,5,1,5,3,3,2,1,177,3,174,24.857142857142858,7.0,65.60000000000002,84.79999999999995,1,ROMA TERMINI,FOLIGNO
2026-02,REG,S08409,S07810,4,4,0,0,0,0,1,0,3,0,0,0,0,0,2,4,-2,-0.5,-1.0,1.1000000000000005,1.549999999999999,0,ROMA TERMINI,PESCARA
2026-02,REG,S08409,S08008,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,0,ROMA TERMINI,MONTALTO DI CASTRO
2026-02,REG,S08409,S08010,24,21,0,3,0,0,6,15,3,15,12,7,1,0,249,9,240,10.0,9.0,24.7,27.549999999999994,0,ROMA TERMINI,CIVITAVECCHIA
2026-02,REG,S08409,S08016,17,0,17,0,0,0,5,12,0,12,2,2,0,0,120,0,120,7.0588235294117645,5.0,12.400000000000004,19.999999999999996,17,ROMA TERMINI,S.SEVERA
2026-02,REG,S08409,S08020,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,1,ROMA TERMINI,MACCARESE-FREGENE
2026-02,REG,S08409,S08021,9,5,4,0,0,0,4,1,4,1,0,0,0,0,21,13,8,0.8888888888888888,1.0,5.000000000000001,6.999999999999998,4,ROMA TERMINI,LADISPOLI-CERVETERI
2026-02,REG,S08409,S08304,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4,3,1,0.5,0.5,3.3000000000000003,3.6499999999999995,0,ROMA TERMINI,VITERBO PORTA FIORENTINA
2026-02,REG,S08409,S08408,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,ROMA TERMINI,ROMA TUSCOLANA
2026-02,REG,S08409,S08411,136,134,0,2,0,0,71,10,55,10,4,4,0,0,246,140,106,0.7794117647058824,0.0,4.0,5.25,0,ROMA TERMINI,FIUMICINO AEROPORTO
2026-02,REG,S08409,S08506,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,ROMA TERMINI,GUIDONIA-MONTECELIO-S.ANGELO
2026-02,REG,S08409,S08508,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,ROMA TERMINI,TIVOLI
2026-02,REG,S08409,S08526,4,4,0,0,0,0,0,1,3,1,1,0,0,0,13,13,0,0.0,-4.0,7.900000000000003,10.449999999999994,0,ROMA TERMINI,AVEZZANO
2026-02,REG,S08409,S08608,10,10,0,0,0,0,7,2,1,2,1,0,0,0,29,1,28,2.8,1.5,6.599999999999998,9.299999999999994,0,ROMA TERMINI,LATINA
2026-02,REG,S08409,S08640,7,7,0,0,0,0,4,1,2,1,1,1,0,0,33,5,28,4.0,1.0,11.800000000000008,18.399999999999984,0,ROMA TERMINI,FORMIA-GAETA
2026-02,REG,S08409,S08650,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,0,ROMA TERMINI,CIAMPINO
2026-02,REG,S08409,S08652,2,0,2,0,0,0,0,2,0,2,1,0,0,0,19,0,19,9.5,9.5,12.3,12.65,2,ROMA TERMINI,ZAGAROLO
2026-02,REG,S08409,S08657,8,6,0,2,0,0,3,1,4,1,0,0,0,0,11,4,7,0.875,-0.5,4.8999999999999995,5.949999999999998,0,ROMA TERMINI,COLLEFERRO-SEGNI-PALIANO
2026-02,REG,S08409,S08662,16,16,0,0,0,0,4,2,10,2,1,1,0,0,30,48,-18,-1.125,-3.0,5.0,8.75,0,ROMA TERMINI,FROSINONE
2026-02,REG,S08409,S08671,36,36,0,0,0,0,12,7,17,7,5,5,0,0,127,33,94,2.611111111111111,0.0,17.0,20.0,0,ROMA TERMINI,CASSINO
2026-02,REG,S08409,S08704,28,28,0,0,0,0,3,1,24,1,0,0,0,0,13,49,-36,-1.2857142857142858,-2.0,0.0,2.5999999999999943,0,ROMA TERMINI,ALBANO LAZIALE
2026-02,REG,S08409,S08707,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ROMA TERMINI,PADIGLIONE
2026-02,REG,S08409,S08710,27,27,0,0,0,0,13,0,14,0,0,0,0,0,19,26,-7,-0.25925925925925924,-1.0,2.400000000000002,3.0,0,ROMA TERMINI,NETTUNO
2026-02,REG,S08409,S08734,31,31,0,0,0,0,13,9,9,9,4,4,0,0,143,20,123,3.967741935483871,2.0,18.0,18.5,0,ROMA TERMINI,VELLETRI
2026-02,REG,S08409,S08751,22,22,0,0,0,0,2,0,20,0,0,0,0,0,2,59,-57,-2.590909090909091,-3.0,-1.0,0.8999999999999986,0,ROMA TERMINI,FRASCATI
2026-02,REG,S08409,S09053,2,0,2,0,0,0,0,1,1,1,0,0,0,0,8,3,5,2.5,2.5,6.9,7.449999999999999,2,ROMA TERMINI,ISERNIA
2026-02,REG,S08409,S09150,13,12,0,1,0,0,5,5,3,5,2,1,0,0,57,15,42,3.230769230769231,2.0,10.200000000000003,14.199999999999989,0,ROMA TERMINI,MINTURNO-SCAURI
2026-02,REG,S08409,S09211,8,8,0,0,0,0,4,2,2,2,2,2,1,0,73,9,64,8.0,2.5,29.0,32.49999999999999,0,ROMA TERMINI,CASERTA
2026-02,REG,S08409,S09218,24,23,0,1,0,0,5,8,11,8,4,2,2,0,158,73,85,3.5416666666666665,1.0,11.399999999999999,42.59999999999992,0,ROMA TERMINI,NAPOLI CENTRALE
2026-02,REG,S08409,S09453,8,8,0,0,0,0,1,0,7,0,0,0,0,0,1,27,-26,-3.25,-3.5,-0.40000000000000036,0.29999999999999893,0,ROMA TERMINI,BOIANO
2026-02,REG,S08411,S08209,16,16,0,0,0,0,3,2,11,2,0,0,0,0,18,72,-54,-3.375,-6.0,4.0,5.75,0,FIUMICINO AEROPORTO,ORTE
2026-02,REG,S08411,S08213,8,8,0,0,0,0,1,2,5,2,1,1,0,0,26,16,10,1.25,-1.0,8.999999999999998,12.499999999999995,0,FIUMICINO AEROPORTO,POGGIO MIRTETO
2026-02,REG,S08411,S08214,29,29,0,0,0,0,8,2,19,2,0,0,0,0,24,30,-6,-0.20689655172413793,-1.0,2.3999999999999986,5.799999999999994,0,FIUMICINO AEROPORTO,FARA SABINA-MONTELIBRETTI
2026-02,REG,S08411,S08217,3,3,0,0,0,0,1,1,1,1,1,1,0,0,21,3,18,6.0,3.0,15.0,16.5,0,FIUMICINO AEROPORTO,ROMA TIBURTINA
2026-02,REG,S08411,S08406,35,35,0,0,0,0,10,2,23,2,1,1,1,0,67,47,20,0.5714285714285714,-1.0,3.0,4.299999999999997,0,FIUMICINO AEROPORTO,ROMA OSTIENSE
2026-02,REG,S08411,S08409,134,132,0,2,0,0,96,5,33,5,1,0,0,0,117,71,46,0.34328358208955223,0.0,3.0,4.0,0,FIUMICINO AEROPORTO,ROMA TERMINI
2026-02,REG,S08506,S08217,13,12,0,1,0,0,3,0,10,0,0,0,0,0,0,21,-21,-1.6153846153846154,-2.0,0.0,0.0,0,GUIDONIA-MONTECELIO-S.ANGELO,ROMA TIBURTINA
2026-02,REG,S08508,S08217,23,23,0,0,0,0,4,0,19,0,0,0,0,0,5,57,-52,-2.260869565217391,-2.0,0.8000000000000007,1.0,0,TIVOLI,ROMA TIBURTINA
2026-02,REG,S08512,S08217,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,11,-11,-1.8333333333333333,-2.0,-1.0,-1.0,0,VALLE DELL\'ANIENE-MANDELA-SAMBUCI,ROMA TIBURTINA
2026-02,REG,S08526,S07810,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,0,AVEZZANO,PESCARA
2026-02,REG,S08526,S08217,15,15,0,0,0,0,4,0,11,0,0,0,0,0,9,69,-60,-4.0,-4.0,2.5999999999999996,3.299999999999999,0,AVEZZANO,ROMA TIBURTINA
2026-02,REG,S08526,S08409,5,5,0,0,0,0,4,0,1,0,0,0,0,0,6,10,-4,-0.8,1.0,2.6,2.8,0,AVEZZANO,ROMA TERMINI
2026-02,REG,S08526,S08539,8,8,0,0,0,0,3,0,5,0,0,0,0,0,2,21,-19,-2.375,-2.0,1.0,1.0,0,AVEZZANO,SULMONA
2026-02,REG,S08526,S08671,11,11,0,0,0,0,6,2,3,2,0,0,0,0,19,6,13,1.1818181818181819,1.0,6.0,6.5,0,AVEZZANO,CASSINO
2026-02,REG,S08526,S08850,4,4,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,1.25,1.5,2.0,2.0,0,AVEZZANO,CAPISTRELLO
2026-02,REG,S08539,S07414,15,15,0,0,0,0,4,0,11,0,0,0,0,0,5,20,-15,-1.0,-1.0,1.5999999999999996,2.0,0,SULMONA,L\'AQUILA
2026-02,REG,S08539,S07810,17,17,0,0,0,0,8,0,9,0,0,0,0,0,13,15,-2,-0.11764705882352941,-1.0,3.0,3.0,0,SULMONA,PESCARA
2026-02,REG,S08539,S07900,8,8,0,0,0,0,7,1,0,1,0,0,0,0,14,0,14,1.75,1.5,3.5999999999999996,4.299999999999999,0,SULMONA,TERAMO
2026-02,REG,S08539,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,SULMONA,ROMA TERMINI
2026-02,REG,S08539,S08526,6,6,0,0,0,0,1,0,5,0,0,0,0,0,1,11,-10,-1.6666666666666667,-2.0,0.0,0.5,0,SULMONA,AVEZZANO
2026-02,REG,S08539,S08906,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,SULMONA,ROCCARASO
2026-02,REG,S08602,S09211,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,1,CAMPOLEONE,CASERTA
2026-02,REG,S08608,S08409,12,12,0,0,0,0,5,3,4,3,1,0,0,0,27,5,22,1.8333333333333333,0.5,5.9,7.799999999999997,0,LATINA,ROMA TERMINI
2026-02,REG,S08640,S08409,5,3,2,0,0,0,1,4,0,4,3,3,2,0,104,0,104,20.8,23.0,37.4,39.199999999999996,2,FORMIA-GAETA,ROMA TERMINI
2026-02,REG,S08640,S09218,6,6,0,0,0,0,0,4,2,4,2,2,0,0,54,12,42,7.0,5.0,22.0,24.0,0,FORMIA-GAETA,NAPOLI CENTRALE
2026-02,REG,S08650,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,CIAMPINO,ROMA TERMINI
2026-02,REG,S08650,S08704,7,7,0,0,0,0,1,1,5,1,1,0,0,0,12,12,0,0.0,-2.0,5.200000000000003,7.599999999999994,0,CIAMPINO,ALBANO LAZIALE
2026-02,REG,S08650,S08734,3,3,0,0,0,0,1,1,1,1,1,1,0,0,27,1,26,8.666666666666666,1.0,21.0,23.499999999999996,0,CIAMPINO,VELLETRI
2026-02,REG,S08652,S08409,2,0,2,0,0,0,1,1,0,1,0,0,0,0,6,0,6,3.0,3.0,4.6,4.8,2,ZAGAROLO,ROMA TERMINI
2026-02,REG,S08657,S08217,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,COLLEFERRO-SEGNI-PALIANO,ROMA TIBURTINA
2026-02,REG,S08657,S08408,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,2,-2,-0.6666666666666666,-1.0,-0.19999999999999996,-0.10000000000000009,0,COLLEFERRO-SEGNI-PALIANO,ROMA TUSCOLANA
2026-02,REG,S08657,S08409,4,2,0,2,0,0,2,0,2,0,0,0,0,0,0,4,-4,-1.0,-0.5,0.0,0.0,0,COLLEFERRO-SEGNI-PALIANO,ROMA TERMINI
2026-02,REG,S08662,S08409,22,22,0,0,0,0,10,3,9,3,3,2,1,0,73,18,55,2.5,0.0,9.10000000000002,20.449999999999992,0,FROSINONE,ROMA TERMINI
2026-02,REG,S08671,S08217,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,CASSINO,ROMA TIBURTINA
2026-02,REG,S08671,S08409,31,31,0,0,0,0,12,4,15,4,3,1,1,0,81,50,31,1.0,0.0,6.0,12.0,0,CASSINO,ROMA TERMINI
2026-02,REG,S08671,S08526,11,11,0,0,0,0,6,3,2,3,1,0,0,0,36,3,33,3.0,2.0,9.0,9.5,0,CASSINO,AVEZZANO
2026-02,REG,S08671,S08662,4,4,0,0,0,0,4,0,0,0,0,0,0,0,9,0,9,2.25,2.0,3.4000000000000004,3.6999999999999993,0,CASSINO,FROSINONE
2026-02,REG,S08671,S09211,9,9,0,0,0,0,2,4,3,4,0,0,0,0,33,3,30,3.3333333333333335,2.0,9.0,9.0,0,CASSINO,CASERTA
2026-02,REG,S08671,S09218,11,11,0,0,0,0,2,1,8,1,1,1,0,0,22,45,-23,-2.090909090909091,-2.0,1.0,10.5,0,CASSINO,NAPOLI CENTRALE
2026-02,REG,S08704,S08409,30,30,0,0,0,0,23,0,7,0,0,0,0,0,36,12,24,0.8,0.5,3.1000000000000014,4.0,0,ALBANO LAZIALE,ROMA TERMINI
2026-02,REG,S08704,S08650,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,9,-9,-1.8,-2.0,-1.0,-1.0,0,ALBANO LAZIALE,CIAMPINO
2026-02,REG,S08705,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,APRILIA,ROMA TERMINI
2026-02,REG,S08707,S08409,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,0,PADIGLIONE,ROMA TERMINI
2026-02,REG,S08710,S08217,2,2,0,0,0,0,1,1,0,1,0,0,0,0,7,0,7,3.5,3.5,5.5,5.75,0,NETTUNO,ROMA TIBURTINA
2026-02,REG,S08710,S08409,30,30,0,0,0,0,13,4,13,4,0,0,0,0,35,31,4,0.13333333333333333,0.0,5.0,5.0,0,NETTUNO,ROMA TERMINI
2026-02,REG,S08734,S08217,5,5,0,0,0,0,4,0,1,0,0,0,0,0,7,5,2,0.4,1.0,2.8000000000000003,3.3999999999999995,0,VELLETRI,ROMA TIBURTINA
2026-02,REG,S08734,S08409,36,36,0,0,0,0,21,13,2,13,6,6,3,0,247,3,244,6.777777777777778,3.0,23.5,32.25,0,VELLETRI,ROMA TERMINI
2026-02,REG,S08734,S08650,2,1,1,0,0,0,0,2,0,2,1,1,1,0,57,0,57,28.5,28.5,46.5,48.75,1,VELLETRI,CIAMPINO
2026-02,REG,S08751,S08409,20,20,0,0,0,0,16,0,4,0,0,0,0,0,23,5,18,0.9,1.0,3.1000000000000014,4.0,0,FRASCATI,ROMA TERMINI
2026-02,REG,S08751,S08650,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FRASCATI,CIAMPINO
2026-02,REG,S08850,S08526,4,4,0,0,0,0,0,2,2,2,1,1,1,0,44,3,41,10.25,2.5,28.400000000000006,33.19999999999999,0,CAPISTRELLO,AVEZZANO
2026-02,REG,S08906,S08539,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ROCCARASO,SULMONA
2026-02,REG,S09000,S08409,2,2,0,0,0,0,0,1,1,1,1,1,1,1,74,1,73,36.5,36.5,66.5,70.25,0,SESSA AURUNCA-ROCCAMONFINA,ROMA TERMINI
2026-02,REG,S09000,S09218,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,8,-8,-4.0,-4.0,-2.4,-2.2,2,SESSA AURUNCA-ROCCAMONFINA,NAPOLI CENTRALE
2026-02,REG,S09003,S08409,2,2,0,0,0,0,0,1,1,1,1,1,1,0,59,4,55,27.5,27.5,52.7,55.849999999999994,0,VILLA LITERNO,ROMA TERMINI
2026-02,REG,S09003,S09103,40,40,0,0,0,0,24,12,4,12,0,0,0,0,138,5,133,3.325,3.0,7.0,8.049999999999997,0,VILLA LITERNO,NAPOLI CAMPI FLEGREI
2026-02,REG,S09003,S09218,29,28,0,1,0,0,10,11,8,11,3,3,0,0,131,31,100,3.4482758620689653,3.0,10.399999999999995,16.599999999999998,0,VILLA LITERNO,NAPOLI CENTRALE
2026-02,REG,S09006,S09218,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,AVERSA,NAPOLI CENTRALE
2026-02,REG,S09053,S08409,2,0,2,0,0,0,0,1,1,1,1,1,1,1,89,5,84,42.0,42.0,79.6,84.3,2,ISERNIA,ROMA TERMINI
2026-02,REG,S09101,S09103,6,6,0,0,0,0,2,1,3,1,0,0,0,0,12,5,7,1.1666666666666667,0.5,5.0,5.5,0,POZZUOLI SOLFATARA,NAPOLI CAMPI FLEGREI
2026-02,REG,S09103,S09003,44,44,0,0,0,0,31,10,3,10,1,0,0,0,145,4,141,3.2045454545454546,3.5,5.700000000000003,6.0,0,NAPOLI CAMPI FLEGREI,VILLA LITERNO
2026-02,REG,S09103,S09101,6,6,0,0,0,0,5,1,0,1,0,0,0,0,13,0,13,2.1666666666666665,2.0,4.5,5.25,0,NAPOLI CAMPI FLEGREI,POZZUOLI SOLFATARA
